ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0005996	monosaccharide metabolic process	39/198	260/18805	0.15	14.2462121212121	22.186280434409	8.28728731250687e-34	3.40358889924657e-30	2.36056836501512e-30	ALDOA/ALDOB/ALDOC/ATF3/BRS3/ENO1/ENO2/ENO3/ERO1A/ERRFI1/FBP1/GAA/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IGFBP3/IRS2/NR3C1/PCK1/PDK1/PDK3/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PGM2/PPARGC1A/RORA/SLC2A1/SLC2A3/SLC37A4/TKTL1/TPI1	39
GO:0019318	hexose metabolic process	36/198	237/18805	0.151898734177215	14.4265439202148	21.4573153387545	2.0508199248078e-31	4.21135871559281e-28	2.92079932448942e-28	ALDOA/ALDOB/ALDOC/ATF3/BRS3/ENO1/ENO2/ENO3/ERRFI1/FBP1/GAA/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IGFBP3/IRS2/NR3C1/PCK1/PDK1/PDK3/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PGM2/PPARGC1A/RORA/SLC37A4/TKTL1/TPI1	36
GO:0006090	pyruvate metabolic process	29/198	127/18805	0.228346456692913	21.6871470611628	24.129971796562	8.08127250701923e-31	1.10632620621093e-27	7.67295558034879e-28	ALDOA/ALDOB/ALDOC/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/LDHC/PCK1/PDK1/PDK3/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/TPI1	29
GO:0006006	glucose metabolic process	33/198	193/18805	0.170984455958549	16.2392055267703	21.9514896101331	1.41273429369191e-30	1.45052493604817e-27	1.00601552598166e-27	ALDOB/ALDOC/ATF3/BRS3/ENO1/ENO2/ENO3/ERRFI1/FBP1/GAA/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IGFBP3/IRS2/NR3C1/PCK1/PDK1/PDK3/PFKL/PFKP/PGAM2/PGK1/PGM1/PGM2/PPARGC1A/RORA/SLC37A4/TKTL1/TPI1	33
GO:0046031	ADP metabolic process	26/198	105/18805	0.247619047619048	23.5175565175565	23.8679239455717	1.03852697036239e-28	8.53046053455667e-26	5.91632417221185e-26	AK4/ALDOA/ALDOB/ALDOC/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/TPI1	26
GO:0006096	glycolytic process	25/198	97/18805	0.257731958762887	24.4780276996772	23.9140611129431	4.04269885952859e-28	2.76722736934732e-25	1.91921809015515e-25	ALDOA/ALDOB/ALDOC/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/TPI1	25
GO:0046032	ADP catabolic process	25/198	99/18805	0.252525252525253	23.9835220895827	23.6517485053427	7.13228876569267e-28	4.1846157086714e-25	2.90225163909239e-25	ALDOA/ALDOB/ALDOC/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/TPI1	25
GO:0019364	pyridine nucleotide catabolic process	25/198	101/18805	0.247524752475248	23.508600860086	23.3970701698004	1.24143987275386e-27	6.08544109490659e-25	4.22057427058225e-25	ALDOA/ALDOB/ALDOC/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/TPI1	25
GO:0016052	carbohydrate catabolic process	30/198	179/18805	0.167597765363128	15.9175554426951	20.6863521899613	1.42917154118433e-27	6.08544109490659e-25	4.22057427058225e-25	ALDOA/ALDOB/ALDOC/DDIT4/ENO1/ENO2/ENO3/FBP1/GAA/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PGM2/PKLR/PYGM/STBD1/TKTL1/TPI1	30
GO:0009137	purine nucleoside diphosphate catabolic process	25/198	102/18805	0.245098039215686	23.2781243810656	23.2724770581968	1.62989656790778e-27	6.08544109490659e-25	4.22057427058225e-25	ALDOA/ALDOB/ALDOC/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/TPI1	25
GO:0009181	purine ribonucleoside diphosphate catabolic process	25/198	102/18805	0.245098039215686	23.2781243810656	23.2724770581968	1.62989656790778e-27	6.08544109490659e-25	4.22057427058225e-25	ALDOA/ALDOB/ALDOC/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/TPI1	25
GO:0009135	purine nucleoside diphosphate metabolic process	26/198	117/18805	0.222222222222222	21.1054994388328	22.503285056737	2.26754172268667e-27	7.16368758082628e-25	4.9683950620163e-25	AK4/ALDOA/ALDOB/ALDOC/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/TPI1	26
GO:0009179	purine ribonucleoside diphosphate metabolic process	26/198	117/18805	0.222222222222222	21.1054994388328	22.503285056737	2.26754172268667e-27	7.16368758082628e-25	4.9683950620163e-25	AK4/ALDOA/ALDOB/ALDOC/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/TPI1	26
GO:0072526	pyridine-containing compound catabolic process	25/198	104/18805	0.240384615384615	22.8304681429681	23.0285631399725	2.78328895600645e-27	8.16497695879892e-25	5.66284204131838e-25	ALDOA/ALDOB/ALDOC/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/TPI1	25
GO:0009191	ribonucleoside diphosphate catabolic process	25/198	105/18805	0.238095238095238	22.6130351130351	22.909158811645	3.62061278693469e-27	9.91323781062719e-25	6.87535312382125e-25	ALDOA/ALDOB/ALDOC/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/TPI1	25
GO:0009134	nucleoside diphosphate catabolic process	25/198	108/18805	0.231481481481481	21.9848952487841	22.5606837098741	7.83233151196408e-27	2.01046159497728e-24	1.39436112311676e-24	ALDOA/ALDOB/ALDOC/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/TPI1	25
GO:0009185	ribonucleoside diphosphate metabolic process	26/198	128/18805	0.203125	19.2917455808081	21.4203279242787	2.80868732835285e-26	6.78545815149715e-24	4.70607300961165e-24	AK4/ALDOA/ALDOB/ALDOC/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/TPI1	26
GO:0009154	purine ribonucleotide catabolic process	26/198	130/18805	0.2	18.9949494949495	21.2378984843523	4.31956746460043e-26	9.85581309839664e-24	6.83552605801682e-24	ALDOA/ALDOB/ALDOC/AMPD3/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/TPI1	26
GO:0009132	nucleoside diphosphate metabolic process	26/198	134/18805	0.194029850746269	18.4279360771898	20.8849820158318	9.98817588777997e-26	2.15902307216381e-23	1.49739634084945e-23	AK4/ALDOA/ALDOB/ALDOC/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/TPI1	26
GO:0016051	carbohydrate biosynthetic process	30/198	207/18805	0.144927536231884	13.7644561557605	19.0490755625982	1.26306628829924e-25	2.59370662302249e-23	1.79887230323039e-23	ALDOB/ALDOC/ATF3/B4GALNT2/ENO1/ENO2/ENO3/EXT1/FBP1/GBE1/GCK/GPI/GYS1/HAS1/IRS2/LALBA/NDST1/NDST2/NR3C1/PCK1/PDGFB/PGAM2/PGK1/PGM1/PGM2/PPARGC1A/PPP1R3C/SLC37A4/TPI1/UGP2	30
GO:0009261	ribonucleotide catabolic process	26/198	136/18805	0.191176470588235	18.1569370172311	20.7142026592353	1.50249231477195e-25	2.93844568417542e-23	2.03796701943503e-23	ALDOA/ALDOB/ALDOC/AMPD3/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/TPI1	26
GO:0006195	purine nucleotide catabolic process	26/198	139/18805	0.18705035971223	17.7650606787297	20.4647496688364	2.73662336178027e-25	5.1087782485598e-23	3.54320708946287e-23	ALDOA/ALDOB/ALDOC/AMPD3/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/TPI1	26
GO:0006091	generation of precursor metabolites and energy	40/198	484/18805	0.0826446280991736	7.84915268386343	15.7472411708791	1.70330644753628e-24	3.04151286088325e-22	2.10944954097627e-22	AK4/ALDOA/ALDOB/ALDOC/ATP7A/DDIT4/ENO1/ENO2/ENO3/FBP1/GAA/GALK1/GAPDH/GAPDHS/GBE1/GCK/GPI/GYS1/HK1/HK2/IER3/IRS2/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PGM2/PHKG1/PKLR/PPARGC1A/PPP1R3C/CAVIN3/PYGM/RBPJ/STBD1/TPI1/UGP2	40
GO:0072523	purine-containing compound catabolic process	26/198	156/18805	0.166666666666667	15.8291245791246	19.1853433510727	6.30586744282793e-24	1.07909156615393e-21	7.4840689913563e-22	ALDOA/ALDOB/ALDOC/AMPD3/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/TPI1	26
GO:0019362	pyridine nucleotide metabolic process	27/198	180/18805	0.15	14.2462121212121	18.4204126464518	1.51949095839798e-23	2.40021129466942e-21	1.66467309045543e-21	ALDOA/ALDOB/ALDOC/NOCT/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/PRDX5/TPI1	27
GO:0046496	nicotinamide nucleotide metabolic process	27/198	180/18805	0.15	14.2462121212121	18.4204126464518	1.51949095839798e-23	2.40021129466942e-21	1.66467309045543e-21	ALDOA/ALDOB/ALDOC/NOCT/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/PRDX5/TPI1	27
GO:0009166	nucleotide catabolic process	26/198	162/18805	0.160493827160494	15.2428607058237	18.7808987775509	1.73892813452321e-23	2.64510290684697e-21	1.8345183360701e-21	ALDOA/ALDOB/ALDOC/AMPD3/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/TPI1	26
GO:0072524	pyridine-containing compound metabolic process	27/198	187/18805	0.144385026737968	13.7129314535732	18.0226867020667	4.33722958510825e-23	6.36178639501414e-21	4.41223430725674e-21	ALDOA/ALDOB/ALDOC/NOCT/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/PRDX5/TPI1	27
GO:1901136	carbohydrate derivative catabolic process	30/198	258/18805	0.116279069767442	11.0435752877613	16.7564067499502	9.4220051506216e-23	1.33435086736562e-20	9.25442683759784e-21	ALDOA/ALDOB/ALDOC/AMPD3/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPC1/GPI/HEXA/HK1/HK2/IDS/IER3/LDHA/NAGK/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/TPI1	30
GO:1901292	nucleoside phosphate catabolic process	26/198	184/18805	0.141304347826087	13.4203447518665	17.4646786792591	5.11420132645244e-22	7.00134161591339e-20	4.85579957522116e-20	ALDOA/ALDOB/ALDOC/AMPD3/DDIT4/ENO1/ENO2/ENO3/FBP1/GALK1/GAPDH/GAPDHS/GCK/GPI/HK1/HK2/IER3/LDHA/PFKFB3/PFKL/PFKP/PGAM2/PGK1/PGM1/PKLR/TPI1	26
