GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	FDR	Symbol
GO:0000041	0.297888574597599	1.85889507318079	1.09087933667903	2	101	transition metal ion transport	0.381201972186601	CP, ATP7A
GO:0000075	0.177422425757479	1.85826037403512	2.19255945886974	4	203	cell cycle checkpoint signaling	0.267742248468815	CDKN1A, CDKN1B, DUSP1, IER3
GO:0000077	0.168814460720898	2.16418269230769	1.41490290202924	3	131	DNA damage checkpoint signaling	0.258406547371652	CDKN1A, CDKN1B, IER3
GO:0000079	0.00239874777609411	5.77400371010043	0.928867554003928	5	86	regulation of cyclin-dependent protein serine/threonine kinase activity	0.0168969543194471	CDKN1A, CDKN1B, EGFR, PIM1, TNFAIP3
GO:0000082	0.144532427307009	1.8457775117148	2.76500109098844	5	256	G1/S transition of mitotic cell cycle	0.235220435592692	CDKN1A, CDKN1B, EGFR, BCL2, CCNG2
GO:0000086	0.451416440256643	1.32102481280282	1.52291075714597	2	141	G2/M transition of mitotic cell cycle	0.5163660416065	CDKN1A, IER3
GO:0000122	0.00284503236006109	2.11201609342034	10.1095352389265	20	936	negative regulation of transcription by RNA polymerase II	0.0194781757590593	CITED2, DDIT3, EFNA1, ENO1, FBP1, FOXO3, MAFF, NR3C1, RBPJ, JUN, MXI1, ATF3, NFIL3, VEGFA, VHL, ZFP36, BHLHE40, CAV1, KLF7, SAP30
GO:0000165	3.56104137101507e-05	2.88129973474801	8.3814095570587	22	776	MAPK cascade	0.00053415620565226	CAVIN3, CCN2, DUSP1, EFNA1, EGFR, GCNT2, NDST1, IGFBP3, CCN1, IL6, MAP3K1, MIF, ATF3, PDGFB, PRKCA, ACKR3, TGFB3, TPBG, VEGFA, ZFP36, CAV1, AKAP12
GO:0000209	0.31419473069666	1.42859426196755	2.82980580405848	4	262	protein polyubiquitination	0.397351316992911	NEDD4L, WSB1, BCL2, TNFAIP3
GO:0000226	0.978275388034159	0.400389774160266	7.27972943486799	3	674	microtubule cytoskeleton organization	0.981026919848188	CDKN1B, GAPDH, MYH9
GO:0000271	5.33104829733013e-12	21.6009557945042	0.712851843770456	12	66	polysaccharide biosynthetic process	2.54736173795105e-10	EXT1, GBE1, GCK, GYS1, HAS1, NDST1, PDGFB, PPP1R3C, PGM2, UGP2, NDST2, IRS2
GO:0000272	0.000253762671458663	14.9352577319588	0.313222779838534	4	29	polysaccharide catabolic process	0.00285168021149406	GAA, PGM2, PYGM, STBD1
GO:0000278	0.41988160965086	1.10443261273975	10.0231289548331	11	928	mitotic cell cycle	0.489474663161905	CDKN1A, CDKN1B, CDKN1C, DUSP1, EGFR, PDGFB, PIM1, PRKCA, BCL2, IER3, CCNG2
GO:0000280	0.86673279436183	0.610141428078648	4.84955269474144	3	449	nuclear division	0.881761743166612	CDKN1B, DUSP1, PDGFB
