geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId
GO:0005975	carbohydrate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0005975	555	63	6.57488986784141	9.581909547738693	1.4299136386048934e-44	1.8211380101271922e-40	226;229;230;467;680;2023;2026;2027;2131;2203;2542;2548;2584;2597;2632;2645;2821;2908;2997;3036;3073;3098;3099;3340;3423;3486;3906;3939;5105;5155;5163;5165;5209;5211;5214;5224;5230;5236;5260;5313;5507;5837;6095;6513;6515;6518;6576;7167;7360;8277;8509;8660;8870;8987;9435;9469;10891;26330;54206;54541;55276;55577;124872
GO:0005996	monosaccharide metabolic process	http://amigo.geneontology.org/amigo/term/GO:0005996	256	41	3.032741993094416	13.519119032663315	9.721798101568095e-35	6.190841031078563e-31	226;229;230;467;680;2023;2026;2027;2203;2542;2548;2584;2597;2645;2821;2908;3073;3098;3099;3423;3486;5105;5163;5165;5209;5211;5214;5224;5230;5236;6095;6513;6515;6576;7167;8277;8660;10891;26330;54206;55276
GO:0019318	hexose metabolic process	http://amigo.geneontology.org/amigo/term/GO:0019318	228	37	2.701035837599714	13.698448382262189	1.4558627569817235e-31	6.180622690973077e-28	226;229;230;467;680;2023;2026;2027;2203;2542;2548;2584;2597;2645;2821;2908;3098;3099;3486;5105;5163;5165;5209;5211;5214;5224;5230;5236;6095;6576;7167;8277;8660;10891;26330;54206;55276
GO:0006006	glucose metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006006	188	34	2.2271699011787116	15.26601090559179	1.1037286135730736e-30	3.5142719056166664e-27	229;230;467;680;2023;2026;2027;2203;2542;2548;2597;2645;2821;2908;3098;3099;3486;5105;5163;5165;5211;5214;5224;5230;5236;6095;6576;7167;8277;8660;10891;26330;54206;55276
GO:0016052	carbohydrate catabolic process	http://amigo.geneontology.org/amigo/term/GO:0016052	161	31	1.907310394094535	16.253253846874124	6.677476058930616e-29	1.7008867017308065e-25	226;229;230;2023;2026;2027;2203;2548;2584;2597;2645;2821;3073;3098;3099;3423;3939;5211;5214;5224;5230;5236;5313;5837;7167;8277;8870;8987;26330;54541;55276
GO:0006090	pyruvate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006090	120	28	1.4215978092630075	19.696147403685092	1.1349997890405114e-28	2.4092262188699923e-25	226;229;230;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;3948;5105;5163;5165;5211;5214;5224;5230;5236;5313;7167;8870;26330;54541
GO:0016051	carbohydrate biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0016051	206	32	2.440409572568163	13.11255305654486	1.015947070469728e-26	1.8484431270717793e-23	229;230;467;2023;2026;2027;2131;2203;2542;2632;2645;2821;2908;2997;3036;3340;3906;5105;5155;5224;5230;5236;5260;5507;6576;7167;7360;8509;8660;10891;55276;124872
GO:0046031	ADP metabolic process	http://amigo.geneontology.org/amigo/term/GO:0046031	99	25	1.1728181926419812	21.316176843815036	1.2630111349056216e-26	2.0107137267697495e-23	205;226;229;230;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;5211;5214;5224;5230;5236;5313;7167;8870;26330;54541
GO:0006096	glycolytic process	http://amigo.geneontology.org/amigo/term/GO:0006096	91	24	1.0780450053577806	22.26252139819979	4.255042947381409e-26	6.021358553094402e-23	226;229;230;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;5211;5214;5224;5230;5236;5313;7167;8870;26330;54541
GO:0046032	ADP catabolic process	http://amigo.geneontology.org/amigo/term/GO:0046032	93	24	1.1017383021788307	21.783757497163236	7.604126847179293e-26	9.684615952567547e-23	226;229;230;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;5211;5214;5224;5230;5236;5313;7167;8870;26330;54541
GO:0019364	pyridine nucleotide catabolic process	http://amigo.geneontology.org/amigo/term/GO:0019364	95	24	1.1254315989998809	21.325152076170326	1.3389869573395978e-25	1.5503034444251925e-22	226;229;230;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;5211;5214;5224;5230;5236;5313;7167;8870;26330;54541
GO:0009137	purine nucleoside diphosphate catabolic process	http://amigo.geneontology.org/amigo/term/GO:0009137	96	24	1.137278247410406	21.103015075376884	1.7673834320204605e-25	1.731491953093276e-22	226;229;230;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;5211;5214;5224;5230;5236;5313;7167;8870;26330;54541
GO:0009181	purine ribonucleoside diphosphate catabolic process	http://amigo.geneontology.org/amigo/term/GO:0009181	96	24	1.137278247410406	21.103015075376884	1.7673834320204605e-25	1.731491953093276e-22	226;229;230;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;5211;5214;5224;5230;5236;5313;7167;8870;26330;54541
GO:0009135	purine nucleoside diphosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0009135	111	25	1.3149779735682818	19.01172529313233	2.887170076477096e-25	2.451399872934153e-22	205;226;229;230;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;5211;5214;5224;5230;5236;5313;7167;8870;26330;54541
GO:0009179	purine ribonucleoside diphosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0009179	111	25	1.3149779735682818	19.01172529313233	2.887170076477096e-25	2.451399872934153e-22	205;226;229;230;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;5211;5214;5224;5230;5236;5313;7167;8870;26330;54541
GO:0009191	ribonucleoside diphosphate catabolic process	http://amigo.geneontology.org/amigo/term/GO:0009191	99	24	1.1728181926419812	20.463529770062433	3.9828501522553605e-25	2.9838576199484863e-22	226;229;230;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;5211;5214;5224;5230;5236;5313;7167;8870;26330;54541
GO:0072526	pyridine-containing compound catabolic process	http://amigo.geneontology.org/amigo/term/GO:0072526	99	24	1.1728181926419812	20.463529770062433	3.9828501522553605e-25	2.9838576199484863e-22	226;229;230;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;5211;5214;5224;5230;5236;5313;7167;8870;26330;54541
GO:0009134	nucleoside diphosphate catabolic process	http://amigo.geneontology.org/amigo/term/GO:0009134	103	24	1.2202047862840815	19.66882958481729	1.125603975237106e-24	7.964273460344323e-22	226;229;230;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;5211;5214;5224;5230;5236;5313;7167;8870;26330;54541
GO:0009185	ribonucleoside diphosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0009185	121	25	1.4334444576735326	17.440508326757755	2.9284480717227756e-24	1.9629849811295405e-21	205;226;229;230;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;5211;5214;5224;5230;5236;5313;7167;8870;26330;54541
GO:0009132	nucleoside diphosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0009132	128	25	1.516370996547208	16.48673052763819	1.3020357601493746e-23	8.291363720631217e-21	205;226;229;230;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;5211;5214;5224;5230;5236;5313;7167;8870;26330;54541
GO:0009154	purine ribonucleotide catabolic process	http://amigo.geneontology.org/amigo/term/GO:0009154	136	25	1.6111441838314084	15.516922849541828	6.402735366770826e-23	3.8831065538663447e-20	226;229;230;272;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;5211;5214;5224;5230;5236;5313;7167;8870;26330;54541
GO:0001666	response to hypoxia	http://amigo.geneontology.org/amigo/term/GO:0001666	297	33	3.5184545779259437	9.379117811278615	9.280198838817091e-23	5.372391473235203e-20	133;205;538;596;665;857;1027;2023;2309;2353;2355;3099;3162;5105;5163;5165;5228;5230;5313;6095;6513;6781;7043;7422;7428;7852;8614;10370;10397;26355;30001;51129;54541
GO:0009261	ribonucleotide catabolic process	http://amigo.geneontology.org/amigo/term/GO:0009261	142	25	1.682224074294559	14.861278222096397	1.9716278981760994e-22	1.0917675178769914e-19	226;229;230;272;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;5211;5214;5224;5230;5236;5313;7167;8870;26330;54541
GO:0006195	purine nucleotide catabolic process	http://amigo.geneontology.org/amigo/term/GO:0006195	145	25	1.7177640195261341	14.553803500259919	3.3896515954883867e-22	1.7987751133391703e-19	226;229;230;272;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;5211;5214;5224;5230;5236;5313;7167;8870;26330;54541
GO:0036293	response to decreased oxygen levels	http://amigo.geneontology.org/amigo/term/GO:0036293	311	33	3.6843076556732943	8.956906720095656	4.0330756602353636e-22	2.0546100643503036e-19	133;205;538;596;665;857;1027;2023;2309;2353;2355;3099;3162;5105;5163;5165;5228;5230;5313;6095;6513;6781;7043;7422;7428;7852;8614;10370;10397;26355;30001;51129;54541
GO:0070482	response to oxygen levels	http://amigo.geneontology.org/amigo/term/GO:0070482	338	34	4.004167162757471	8.491153994826202	5.0855094273366035e-22	2.4911172333291916e-19	133;205;538;596;665;857;1026;1027;2023;2309;2353;2355;3099;3162;5105;5163;5165;5228;5230;5313;6095;6513;6781;7043;7422;7428;7852;8614;10370;10397;26355;30001;51129;54541
GO:0006091	generation of precursor metabolites and energy	http://amigo.geneontology.org/amigo/term/GO:0006091	505	40	5.982557447315156	6.686103786258023	5.8365552656662685e-22	2.7531247356861333e-19	205;226;229;230;538;2023;2026;2027;2203;2548;2584;2597;2632;2645;2821;2997;3098;3099;3516;3939;5211;5214;5224;5230;5236;5260;5313;5507;5837;7167;7360;8660;8870;8974;8987;10891;26330;54541;55276;112464
GO:1901135	carbohydrate derivative metabolic process	http://amigo.geneontology.org/amigo/term/GO:1901135	1077	56	12.758840338135492	4.389113627562137	8.094830748166553e-22	3.6819915860231862e-19	205;226;229;230;272;538;596;2023;2026;2027;2131;2203;2584;2597;2645;2651;2817;2821;3036;3073;3098;3099;3340;3423;3939;3948;5105;5155;5163;5165;5209;5211;5214;5224;5230;5236;5313;6095;6576;6820;7167;7360;8459;8509;8870;9215;9435;9469;9957;10891;26330;54541;55276;55577;124872;126792
GO:0072523	purine-containing compound catabolic process	http://amigo.geneontology.org/amigo/term/GO:0072523	151	25	1.7888439099892843	13.975506672435024	9.645651969406431e-22	4.2361042580124243e-19	226;229;230;272;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;5211;5214;5224;5230;5236;5313;7167;8870;26330;54541
GO:0019362	pyridine nucleotide metabolic process	http://amigo.geneontology.org/amigo/term/GO:0019362	165	25	1.9546969877366354	12.789706106289021	9.2793572839128e-21	3.812319173158497e-18	226;229;230;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;5211;5214;5224;5230;5236;5313;7167;8870;25819;26330;54541
GO:0046496	nicotinamide nucleotide metabolic process	http://amigo.geneontology.org/amigo/term/GO:0046496	165	25	1.9546969877366354	12.789706106289021	9.2793572839128e-21	3.812319173158497e-18	226;229;230;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;5211;5214;5224;5230;5236;5313;7167;8870;25819;26330;54541
GO:0009166	nucleotide catabolic process	http://amigo.geneontology.org/amigo/term/GO:0009166	168	25	1.9902369329682106	12.561318497248145	1.4644332992751067e-20	5.828444531114925e-18	226;229;230;272;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;5211;5214;5224;5230;5236;5313;7167;8870;26330;54541
GO:0072524	pyridine-containing compound metabolic process	http://amigo.geneontology.org/amigo/term/GO:0072524	172	25	2.037623526610311	12.26919481126563	2.652212899407791e-20	1.0235934389956856e-17	226;229;230;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;5211;5214;5224;5230;5236;5313;7167;8870;25819;26330;54541
GO:1901292	nucleoside phosphate catabolic process	http://amigo.geneontology.org/amigo/term/GO:1901292	177	25	2.0968567686629362	11.922607387218578	5.450834723771273e-20	1.9889478644745053e-17	226;229;230;272;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;5211;5214;5224;5230;5236;5313;7167;8870;26330;54541
GO:0046034	ATP metabolic process	http://amigo.geneontology.org/amigo/term/GO:0046034	218	27	2.582569353494464	10.454704716241759	5.465858609972337e-20	1.9889478644745053e-17	205;226;229;230;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;3948;5211;5214;5224;5230;5236;5313;7167;8870;10891;26330;54541
GO:1901136	carbohydrate derivative catabolic process	http://amigo.geneontology.org/amigo/term/GO:1901136	267	29	3.1630551256101915	9.168351118890332	8.445527967733197e-20	2.9878401165847224e-17	226;229;230;272;2023;2026;2027;2203;2584;2597;2645;2817;2821;3073;3098;3099;3423;3939;5211;5214;5224;5230;5236;5313;7167;8870;26330;54541;55577
GO:0046365	monosaccharide catabolic process	http://amigo.geneontology.org/amigo/term/GO:0046365	51	16	0.6041790689367782	26.482214996551384	4.0794340854697066e-19	1.4042073652038428e-16	229;2023;2026;2027;2584;2645;3073;3098;3099;3423;5211;5214;5224;5230;7167;8277
GO:0061620	glycolytic process through glucose-6-phosphate	http://amigo.geneontology.org/amigo/term/GO:0061620	20	12	0.23693296821050125	50.64723618090452	6.34326828675307e-19	2.125996444739134e-16	2023;2026;2027;2584;2645;3098;3099;5211;5214;5224;5230;7167
GO:0009205	purine ribonucleoside triphosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0009205	241	27	2.85504226693654	9.45695281386184	7.691397671052329e-19	2.511734377910832e-16	205;226;229;230;2023;2026;2027;2203;2584;2597;2645;2821;3098;3099;3939;3948;5211;5214;5224;5230;5236;5313;7167;8870;10891;26330;54541
GO:0071456	cellular response to hypoxia	http://amigo.geneontology.org/amigo/term/GO:0071456	139	22	1.6466841290629837	13.360182205993999	8.291779842684003e-19	2.6401027019105864e-16	205;538;596;665;1027;2023;2309;2353;3162;5105;5163;5165;5230;6095;6781;7422;7428;8614;10370;10397;26355;30001
