ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0048864	stem cell development	86/497	87/18805	0.988505747126437	37.4021138324198	56.0711381956838	8.29993350541823e-138	6.08634123952319e-134	3.11728028919287e-134	EDN1/HIF1A/CYP26C1/CDH2/PDCD6/CITED2/SEMA3A/SEMA6C/SEMA6B/SEMA4F/SEMA4D/SEMA4B/SEMA3C/MSI2/RDH10/JAG1/EDN3/EDNRA/EDNRB/EFNB1/TAPT1/ERBB4/SEMA3D/FGF2/FOXC1/FOXC2/FN1/FOLR1/CORO1C/GBX2/GDNF/SETD2/SOX8/NRG1/HES1/HTR2B/ISL1/LAMA5/KITLG/NRTN/PAX6/PITX2/SEMA5B/SEMA4C/PEF1/RADIL/MAPK1/MAPK3/SEMA3G/SEMA6A/SEMA4G/PTPRC/OVOL2/KLHL12/BCL2/RET/SEMA3F/SEMA4A/SHH/BMP4/BMP7/BMPR1A/SNAI2/PHACTR4/SMO/SOX9/SOX10/TBX1/TCOF1/TWIST1/WNT7A/SEMA3B/SEMA6D/ARB2A/KBTBD8/SEMA7A/NRP2/NRP1/ALDH1A2/PHOX2B/ACVR1/SEMA5A/NOLC1/HAND2/SEMA3E/CDC42	86
GO:0014032	neural crest cell development	80/497	81/18805	0.987654320987654	37.3698984027622	54.0465709516264	6.56098713683235e-128	2.40558593371958e-124	1.23208432127462e-124	EDN1/HIF1A/CYP26C1/CDH2/PDCD6/CITED2/SEMA3A/SEMA6C/SEMA6B/SEMA4F/SEMA4D/SEMA4B/SEMA3C/RDH10/JAG1/EDN3/EDNRA/EDNRB/EFNB1/TAPT1/ERBB4/SEMA3D/FOXC1/FOXC2/FN1/FOLR1/CORO1C/GBX2/GDNF/SOX8/NRG1/HES1/HTR2B/ISL1/LAMA5/KITLG/NRTN/PAX6/PITX2/SEMA5B/SEMA4C/PEF1/RADIL/MAPK1/MAPK3/SEMA3G/SEMA6A/SEMA4G/OVOL2/KLHL12/RET/SEMA3F/SEMA4A/SHH/BMP4/BMP7/BMPR1A/SNAI2/PHACTR4/SMO/SOX9/SOX10/TBX1/TCOF1/TWIST1/SEMA3B/SEMA6D/ARB2A/KBTBD8/SEMA7A/NRP2/NRP1/ALDH1A2/PHOX2B/ACVR1/SEMA5A/NOLC1/HAND2/SEMA3E/CDC42	80
GO:0014033	neural crest cell differentiation	80/497	94/18805	0.851063829787234	32.2017209640824	49.9662595764224	1.05709845120094e-113	2.5839009808855e-110	1.32341307855613e-110	EDN1/HIF1A/CYP26C1/CDH2/PDCD6/CITED2/SEMA3A/SEMA6C/SEMA6B/SEMA4F/SEMA4D/SEMA4B/SEMA3C/RDH10/JAG1/EDN3/EDNRA/EDNRB/EFNB1/TAPT1/ERBB4/SEMA3D/FOXC1/FOXC2/FN1/FOLR1/CORO1C/GBX2/GDNF/SOX8/NRG1/HES1/HTR2B/ISL1/LAMA5/KITLG/NRTN/PAX6/PITX2/SEMA5B/SEMA4C/PEF1/RADIL/MAPK1/MAPK3/SEMA3G/SEMA6A/SEMA4G/OVOL2/KLHL12/RET/SEMA3F/SEMA4A/SHH/BMP4/BMP7/BMPR1A/SNAI2/PHACTR4/SMO/SOX9/SOX10/TBX1/TCOF1/TWIST1/SEMA3B/SEMA6D/ARB2A/KBTBD8/SEMA7A/NRP2/NRP1/ALDH1A2/PHOX2B/ACVR1/SEMA5A/NOLC1/HAND2/SEMA3E/CDC42	80
GO:0070301	cellular response to hydrogen peroxide	65/497	67/18805	0.970149253731343	36.7075587855491	48.2412783439419	8.06114785308266e-102	1.47780993016638e-98	7.56899356310498e-99	HDAC6/IL18BP/PPIF/NET1/KLF2/RIPK3/ZNF277/PARK7/SIRPA/CYP1B1/NQO1/ECT2/EDN1/ERN1/EZH2/FABP1/SETX/KDM6B/SIRT1/FXN/ABL1/FYN/HDAC2/HSF1/IL6/AQP1/RHOB/MIR103A1/MIR107/MDM2/MAP3K5/MYB/NFE2L2/PCNA/ZNF580/OSER1/ANKZF1/SMPD3/PRKAA1/AXL/PRKCD/MAPK7/MAPK13/CBX8/PLEKHA1/RELA/RPS3/BNIP3/SRC/STAT6/TNFAIP3/TOP2B/TRPM2/TXN/PCGF2/PDGFD/MAP1LC3A/CAT/BECN1/RIPK1/IL18RAP/SPHK1/TRPA1/AIFM1/CDK1	65
GO:0060997	dendritic spine morphogenesis	60/497	60/18805	1	37.8370221327968	47.0869197640114	5.66912738207842e-97	8.3143422185562e-94	4.25840978931701e-94	ARC/SHANK1/RELN/HDAC6/WNT7A/CDC42/NLGN1/ARMCX5-GPRASP2/ABI2/CDK5/BAIAP2/PDLIM5/CFL1/IL1RAPL1/ARHGAP33/LRRK2/CTNND2/ZDHHC15/DBN1/DHX36/DLG4/DVL1/EFNA1/EPHA4/EPHB1/EPHB2/EPHB3/ZNF365/DIP2A/CUX2/NGEF/SIPA1L1/DNM3/TANC2/STAU2/EEF2K/ITPKA/CAPRIN1/PAFAH1B1/PAK3/ABI3/KIF1A/DOCK10/PTEN/PTPRD/CAPRIN2/TIAM1/UBE3A/SLC30A1/LRP8/SRCIN1/GPRASP3/CAMK2B/DTNBP1/PPFIA2/SHANK3/CDK5R1/WASL/LZTS3/ARHGAP44	60
GO:0007566	embryo implantation	61/497	62/18805	0.983870967741935	37.2267475822678	47.0748018858992	8.00662170399891e-97	9.78542615923733e-94	5.01186425260844e-94	CALR/APELA/TRIM28/ACVR1C/APLF/EMP2/EPO/FBLN1/FKBP4/FUT7/YTHDF3/INTS1/GJA1/AGO2/A1CF/H3-3A/H3-3B/HSPG2/HMX3/IGFBP7/IL1B/ITGB3/ITGB4/ARHGDIB/LIF/MIR15B/MIR16-1/MIR21/MMP2/MMP9/NODAL/PCSK5/TPPP3/ERRFI1/PPARD/UBE2Q1/PRLR/PTGS2/RPL29/PRDM14/UBTFL1/SMURF2/SOD1/SPP1/STC1/BSG/TEAD4/TIMP1/C1QBP/TRO/ACOD1/SCGB1A1/VEGFA/DDR1/CALCA/VMP1/POLR1B/RECK/SYDE1/STC2/ACVR1B	61
GO:0090497	mesenchymal cell migration	58/497	60/18805	0.966666666666667	36.5757880617036	45.4747474419624	1.75049938288048e-90	1.83377313923751e-87	9.392153079876e-88	EDN1/HIF1A/CDH2/SEMA3A/SEMA6C/SEMA6B/SEMA4F/SEMA4D/SEMA4B/SEMA3C/EDN3/EDNRA/EDNRB/EFNB1/ERBB4/SEMA3D/FN1/FOLR1/CORO1C/GBX2/GDNF/SOX8/HTR2B/ISL1/LAMA5/KITLG/NRTN/PAX6/PITX2/SEMA5B/SEMA4C/RADIL/SEMA3G/SEMA6A/SEMA4G/OVOL2/RET/SEMA3F/SEMA4A/SHH/BMP4/BMP7/PHACTR4/SMO/SOX10/TBX1/TWIST1/SEMA3B/SEMA6D/SEMA7A/NRP2/NRP1/PHOX2B/ACVR1/SEMA5A/HAND2/SEMA3E/CDC42	58
GO:0001755	neural crest cell migration	57/497	58/18805	0.982758620689655	37.1846596822313	45.4731943662735	2.50157839283169e-90	2.29300929432934e-87	1.17442522442414e-87	EDN1/HIF1A/SEMA3A/SEMA6C/SEMA6B/SEMA4F/SEMA4D/SEMA4B/SEMA3C/EDN3/EDNRA/EDNRB/EFNB1/ERBB4/SEMA3D/FN1/FOLR1/CORO1C/GBX2/GDNF/SOX8/HTR2B/ISL1/LAMA5/KITLG/NRTN/PAX6/PITX2/SEMA5B/SEMA4C/RADIL/SEMA3G/SEMA6A/SEMA4G/OVOL2/RET/SEMA3F/SEMA4A/SHH/BMP4/BMP7/PHACTR4/SMO/SOX10/TBX1/TWIST1/SEMA3B/SEMA6D/SEMA7A/NRP2/NRP1/PHOX2B/ACVR1/SEMA5A/HAND2/SEMA3E/CDC42	57
GO:0042542	response to hydrogen peroxide	69/497	99/18805	0.696969696969697	26.3712578501311	41.7015305681668	1.10357615977652e-86	8.99169331071247e-84	4.60533302699722e-84	HDAC6/IL18BP/PPIF/NET1/KLF2/RIPK3/ZNF277/PARK7/SIRPA/CYP1B1/NQO1/ECT2/EDN1/ERN1/EZH2/FABP1/SETX/KDM6B/SIRT1/FXN/ABL1/FYN/HDAC2/HSF1/IL6/AQP1/RHOB/MIR103A1/MIR107/MDM2/MAP3K5/MYB/NFE2L2/PCNA/ZNF580/OSER1/ANKZF1/SMPD3/PRKAA1/AXL/PRKCD/MAPK7/MAPK13/CBX8/PLEKHA1/RELA/RPS3/BNIP3/SRC/STAT6/TNFAIP3/TOP2B/TRPM2/TXN/PCGF2/PDGFD/MAP1LC3A/CAT/BECN1/RIPK1/IL18RAP/SPHK1/TRPA1/AIFM1/CDK1/BCL2/MMP2/SOD1/UBE3A	69
GO:0048863	stem cell differentiation	96/497	256/18805	0.375	14.1888832997988	35.0066555459285	1.33483560051786e-85	9.78834945859743e-83	5.0133614975239e-83	SIRT6/SRF/EDN1/EZH2/ABL1/HDAC2/NFE2L2/HIF1A/CYP26C1/CDH2/PDCD6/CITED2/SEMA3A/SEMA6C/SEMA6B/SEMA4F/SEMA4D/SEMA4B/SEMA3C/MSI2/RDH10/JAG1/EDN3/EDNRA/EDNRB/EFNB1/TAPT1/ERBB4/SEMA3D/FGF2/FOXC1/FOXC2/FN1/FOLR1/CORO1C/GBX2/GDNF/SETD2/SOX8/NRG1/HES1/HTR2B/ISL1/LAMA5/KITLG/NRTN/PAX6/PITX2/SEMA5B/SEMA4C/PEF1/RADIL/MAPK1/MAPK3/SEMA3G/SEMA6A/SEMA4G/PTPRC/OVOL2/KLHL12/BCL2/RET/SEMA3F/SEMA4A/SHH/BMP4/BMP7/BMPR1A/SNAI2/PHACTR4/SMO/SOX9/SOX10/TBX1/TCOF1/TWIST1/WNT7A/SEMA3B/SEMA6D/ARB2A/KBTBD8/SEMA7A/NRP2/NRP1/ALDH1A2/PHOX2B/ACVR1/SEMA5A/NOLC1/HAND2/SEMA3E/CDC42/LIF/ERCC2/DHX36/FOXO4	96
