p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name
4.3480031012315e-54	21	52	21	0.403846153846154	1	GO:0042745	GO:BP	circadian sleep/wake cycle
6.05117693625465e-49	19	52	19	0.365384615384615	1	GO:0022410	GO:BP	circadian sleep/wake cycle process
6.05117693625465e-49	19	52	19	0.365384615384615	1	GO:0042749	GO:BP	regulation of circadian sleep/wake cycle
1.10862531020398e-42	43	52	21	0.403846153846154	0.488372093023256	GO:0048512	GO:BP	circadian behavior
3.17230323908702e-42	45	52	21	0.403846153846154	0.466666666666667	GO:0007622	GO:BP	rhythmic behavior
5.60623744293516e-41	16	52	16	0.307692307692308	1	GO:0048385	GO:BP	regulation of retinoic acid receptor signaling pathway
5.60623744293516e-41	16	52	16	0.307692307692308	1	GO:0050802	GO:BP	circadian sleep/wake cycle, sleep
2.78444388998535e-38	15	52	15	0.288461538461538	1	GO:0045187	GO:BP	regulation of circadian sleep/wake cycle, sleep
3.22206018771213e-36	22	52	16	0.307692307692308	0.727272727272727	GO:0030431	GO:BP	sleep
6.63076438406857e-33	13	52	13	0.25	1	GO:0035542	GO:BP	regulation of SNARE complex assembly
3.99069888257517e-32	33	52	16	0.307692307692308	0.484848484848485	GO:0048384	GO:BP	retinoic acid receptor signaling pathway
3.99069888257517e-32	75	52	19	0.365384615384615	0.253333333333333	GO:0050795	GO:BP	regulation of behavior
1.84027170438835e-30	114	52	20	0.384615384615385	0.175438596491228	GO:0042752	GO:BP	regulation of circadian rhythm
8.8978631316705e-29	207	52	22	0.423076923076923	0.106280193236715	GO:0007623	GO:BP	circadian rhythm
2.16495891577048e-27	22	52	13	0.25	0.590909090909091	GO:0035493	GO:BP	SNARE complex assembly
4.16538419554668e-26	226	52	21	0.403846153846154	0.0929203539823009	GO:0009755	GO:BP	hormone-mediated signaling pathway
3.26700980952935e-25	300	52	22	0.423076923076923	0.0733333333333333	GO:0048511	GO:BP	rhythmic process
1.11633765318842e-22	179	52	18	0.346153846153846	0.100558659217877	GO:0141193	GO:BP	nuclear receptor-mediated signaling pathway
2.29436860999173e-22	9	52	9	0.173076923076923	1	GO:0048387	GO:BP	negative regulation of retinoic acid receptor signaling pathway
1.47296486173326e-18	367	52	19	0.365384615384615	0.0517711171662125	GO:0030522	GO:BP	intracellular receptor signaling pathway
3.94539652007619e-18	637	52	22	0.423076923076923	0.0345368916797488	GO:0032870	GO:BP	cellular response to hormone stimulus
9.47510604025297e-18	665	52	22	0.423076923076923	0.0330827067669173	GO:0007610	GO:BP	behavior
1.74235204446008e-17	902	52	24	0.461538461538462	0.0266075388026608	GO:0009725	GO:BP	response to hormone
1.42881245357824e-16	117	52	13	0.25	0.111111111111111	GO:0006906	GO:BP	vesicle fusion
1.4778341038153e-16	158	52	14	0.269230769230769	0.0886075949367089	GO:0048284	GO:BP	organelle fusion
1.65822121963955e-16	119	52	13	0.25	0.109243697478992	GO:0090174	GO:BP	organelle membrane fusion
1.30025737339801e-15	185	52	14	0.269230769230769	0.0756756756756757	GO:0061025	GO:BP	membrane fusion
1.13678980758131e-14	11	52	7	0.134615384615385	0.636363636363636	GO:0034058	GO:BP	endosomal vesicle fusion
1.25232063799214e-14	1215	52	24	0.461538461538462	0.0197530864197531	GO:0071495	GO:BP	cellular response to endogenous stimulus
1.47962163463129e-14	6	52	6	0.115384615384615	1	GO:0042748	GO:BP	circadian sleep/wake cycle, non-REM sleep
2.82125607663303e-14	3446	52	35	0.673076923076923	0.01015670342426	GO:0023051	GO:BP	regulation of signaling
2.91618708524633e-14	3453	52	35	0.673076923076923	0.0101361135244715	GO:0010646	GO:BP	regulation of cell communication
3.11461407832694e-14	753	52	20	0.384615384615385	0.0265604249667995	GO:0007268	GO:BP	chemical synaptic transmission
3.11461407832694e-14	753	52	20	0.384615384615385	0.0265604249667995	GO:0098916	GO:BP	anterograde trans-synaptic signaling
3.5214965119341e-14	759	52	20	0.384615384615385	0.0263504611330698	GO:0099537	GO:BP	trans-synaptic signaling
6.20370071227602e-14	783	52	20	0.384615384615385	0.0255427841634738	GO:0099536	GO:BP	synaptic signaling
6.53701023259674e-14	1478	52	25	0.480769230769231	0.016914749661705	GO:0009719	GO:BP	response to endogenous stimulus
1.0602738297957e-13	493	52	17	0.326923076923077	0.0344827586206897	GO:0023061	GO:BP	signal release
5.98628516380904e-13	2186	52	28	0.538461538461538	0.0128087831655993	GO:0070887	GO:BP	cellular response to chemical stimulus
6.94111562161952e-13	1316	52	23	0.442307692307692	0.0174772036474164	GO:0007267	GO:BP	cell-cell signaling
6.96666471112861e-13	2847	52	31	0.596153846153846	0.0108886547242712	GO:0065008	GO:BP	regulation of biological quality
7.21317539949084e-13	18	52	7	0.134615384615385	0.388888888888889	GO:0042753	GO:BP	positive regulation of circadian rhythm
1.4549667143035e-12	2928	52	31	0.596153846153846	0.0105874316939891	GO:0051239	GO:BP	regulation of multicellular organismal process
1.81840823684171e-12	1547	52	24	0.461538461538462	0.015513897866839	GO:0016192	GO:BP	vesicle-mediated transport
1.9326809035979e-12	1909	52	26	0.5	0.0136196961760084	GO:0071705	GO:BP	nitrogen compound transport
2.32758863377588e-12	832	52	19	0.365384615384615	0.0228365384615385	GO:0032940	GO:BP	secretion by cell
2.62144689533182e-12	968	52	20	0.384615384615385	0.0206611570247934	GO:0046903	GO:BP	secretion
4.04991008947538e-12	5	52	5	0.0961538461538462	1	GO:0048386	GO:BP	positive regulation of retinoic acid receptor signaling pathway
4.04991008947538e-12	5	52	5	0.0961538461538462	1	GO:0045188	GO:BP	regulation of circadian sleep/wake cycle, non-REM sleep
8.68536465028363e-12	365	52	14	0.269230769230769	0.0383561643835616	GO:0016050	GO:BP	vesicle organization
8.68536465028363e-12	901	52	19	0.365384615384615	0.0210876803551609	GO:0140352	GO:BP	export from cell
8.68536465028363e-12	25	52	7	0.134615384615385	0.28	GO:0048520	GO:BP	positive regulation of behavior
1.23839515031509e-11	921	52	19	0.365384615384615	0.0206297502714441	GO:0033993	GO:BP	response to lipid
2.14908211050425e-11	1935	52	25	0.480769230769231	0.0129198966408269	GO:1902531	GO:BP	regulation of intracellular signal transduction
2.72836645836181e-11	965	52	19	0.365384615384615	0.0196891191709845	GO:0044087	GO:BP	regulation of cellular component biogenesis
3.32239839829008e-11	1976	52	25	0.480769230769231	0.0126518218623482	GO:0051649	GO:BP	establishment of localization in cell
4.21647762946842e-11	3867	52	33	0.634615384615385	0.00853374709076804	GO:0042221	GO:BP	response to chemical
