Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0035542~regulation of SNARE complex assembly	11	21.153846153846153	6.700378988507421E-26	23339, 23176, 64601, 9392, 29091, 65082, 23355, 6812, 55823, 27072, 57617	52	11	19416	373.38461538461536	5.775726688093397E-23	5.775726688093397E-23	5.574715318438174E-23
GOTERM_BP_DIRECT	GO:0048387~negative regulation of retinoic acid receptor signaling pathway	9	17.307692307692307	1.1432096435362573E-20	9249, 9745, 2146, 811, 1592, 23532, 56603, 340665, 23019	52	9	19416	373.38461538461536	9.854467127282538E-18	4.927233563641269E-18	4.75575211711083E-18
GOTERM_BP_DIRECT	GO:0034058~endosomal vesicle fusion	8	15.384615384615385	3.5486158925040796E-15	23339, 64601, 9392, 65082, 23355, 55823, 27072, 57617	52	15	19416	199.13846153846154	3.062439191126032E-12	1.0196356331128388E-12	9.84149474187798E-13
GOTERM_BP_DIRECT	GO:0048386~positive regulation of retinoic acid receptor signaling pathway	5	9.615384615384617	2.106690445781026E-10	10626, 1488, 7181, 10365, 171023	52	5	19416	373.38461538461536	1.8159669412654011E-7	3.631934328526489E-8	3.5055329017796276E-8
GOTERM_BP_DIRECT	GO:0045187~regulation of circadian sleep/wake cycle, sleep	5	9.615384615384617	2.106690445781026E-10	1437, 5730, 8863, 8087, 153	52	5	19416	373.38461538461536	1.8159669412654011E-7	3.631934328526489E-8	3.5055329017796276E-8
GOTERM_BP_DIRECT	GO:0008333~endosome to lysosome transport	7	13.461538461538462	3.1094687302582317E-9	23339, 64601, 9392, 65082, 55823, 27072, 57617	52	49	19416	53.34065934065934	2.680358416329298E-6	4.467270075804326E-7	4.3117966392914143E-7
GOTERM_BP_DIRECT	GO:0060079~excitatory postsynaptic potential	6	11.538461538461538	1.1680758224518252E-6	51738, 134, 135, 6622, 1141, 1813	52	71	19416	31.553629469122427	0.0010063752114268798	1.4384019413621048E-4	1.3883415489713123E-4
GOTERM_BP_DIRECT	GO:0001963~synaptic transmission, dopaminergic	4	7.6923076923076925	3.693976486197917E-6	7054, 135, 1392, 1813	52	12	19416	124.46153846153848	0.0031791493808177584	3.9802596638782554E-4	3.8417355456458335E-4
GOTERM_BP_DIRECT	GO:0048385~regulation of retinoic acid receptor signaling pathway	3	5.769230769230769	2.0259694981697185E-5	9249, 8644, 22938	52	3	19416	373.3846153846154	0.017312421612133644	0.0017463857074222974	0.001685606622477206
GOTERM_BP_DIRECT	GO:0010841~positive regulation of circadian sleep/wake cycle, wakefulness	3	5.769230769230769	2.0259694981697185E-5	594857, 22871, 1392	52	3	19416	373.3846153846154	0.017312421612133644	0.0017463857074222974	0.001685606622477206
