p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name
2.13929301300605e-138	87	493	86	0.174442190669371	0.988505747126437	GO:0048864	GO:BP	stem cell development
1.75149779889009e-128	81	493	80	0.162271805273834	0.987654320987654	GO:0014032	GO:BP	neural crest cell development
1.94517639084682e-114	94	493	80	0.162271805273834	0.851063829787234	GO:0014033	GO:BP	neural crest cell differentiation
1.61612969399082e-109	4658	493	341	0.691683569979716	0.0732073851438386	GO:0007275	GO:BP	multicellular organism development
1.23360426356195e-107	7320	493	410	0.831643002028398	0.0560109289617486	GO:0051716	GO:BP	cellular response to stimulus
2.09503633202962e-100	66	493	64	0.129817444219067	0.96969696969697	GO:0070301	GO:BP	cellular response to hydrogen peroxide
5.38207390557263e-99	3985	493	307	0.622718052738337	0.077038895859473	GO:0048731	GO:BP	system development
1.48520674989161e-92	2692	493	251	0.509127789046653	0.0932392273402675	GO:0009653	GO:BP	anatomical structure morphogenesis
3.12253608665931e-92	5924	493	358	0.726166328600406	0.0604321404456448	GO:0048856	GO:BP	anatomical structure development
3.35765173700437e-91	8993	493	428	0.86815415821501	0.0475925720004448	GO:0050896	GO:BP	response to stimulus
3.35765173700437e-91	7234	493	390	0.791075050709939	0.0539120818357755	GO:0032501	GO:BP	multicellular organismal process
3.57608381001436e-91	2833	493	255	0.517241379310345	0.0900105894811154	GO:0048468	GO:BP	cell development
1.03215658494023e-90	60	493	58	0.117647058823529	0.966666666666667	GO:0090497	GO:BP	mesenchymal cell migration
1.54118825494526e-90	58	493	57	0.115618661257606	0.982758620689655	GO:0001755	GO:BP	neural crest cell migration
6.20664088961368e-90	245	493	96	0.1947261663286	0.391836734693878	GO:0048863	GO:BP	stem cell differentiation
2.99562305021291e-89	2186	493	225	0.456389452332657	0.102927721866423	GO:0070887	GO:BP	cellular response to chemical stimulus
5.65029451413514e-89	57	493	56	0.113590263691684	0.982456140350877	GO:0007566	GO:BP	embryo implantation
5.65029451413514e-89	57	493	56	0.113590263691684	0.982456140350877	GO:0060997	GO:BP	dendritic spine morphogenesis
6.09633898680631e-88	2541	493	239	0.484787018255578	0.0940574576938213	GO:0007399	GO:BP	nervous system development
6.18325813645455e-88	248	493	95	0.192697768762677	0.383064516129032	GO:0048762	GO:BP	mesenchymal cell differentiation
6.80793153702969e-87	2453	493	234	0.474645030425964	0.0953933958418263	GO:0050793	GO:BP	regulation of developmental process
1.17406992107487e-86	97	493	68	0.137931034482759	0.701030927835051	GO:0042542	GO:BP	response to hydrogen peroxide
3.41585390149849e-86	6478	493	365	0.740365111561866	0.05634455078728	GO:0032502	GO:BP	developmental process
7.35505100543261e-86	4381	493	304	0.616632860040568	0.0693905501027163	GO:0030154	GO:BP	cell differentiation
7.50142703404909e-86	4382	493	304	0.616632860040568	0.0693747147421269	GO:0048869	GO:BP	cellular developmental process
8.86053202590895e-86	1746	493	200	0.405679513184584	0.11454753722795	GO:0022008	GO:BP	neurogenesis
5.15571995922071e-84	2928	493	250	0.50709939148073	0.0853825136612022	GO:0051239	GO:BP	regulation of multicellular organismal process
4.74372341049549e-82	5886	493	344	0.697768762677485	0.0584437648657832	GO:0048522	GO:BP	positive regulation of cellular process
4.98778304050598e-82	3867	493	282	0.572008113590264	0.0729247478665632	GO:0042221	GO:BP	response to chemical
9.84184706819689e-82	6235	493	353	0.716024340770791	0.0566158781074579	GO:0048518	GO:BP	positive regulation of biological process
8.64409475925949e-81	6471	493	358	0.726166328600406	0.0553237521248648	GO:0023052	GO:BP	signaling
2.74625361693452e-80	6496	493	358	0.726166328600406	0.0551108374384236	GO:0007154	GO:BP	cell communication
1.55787496335721e-79	835	493	141	0.286004056795132	0.168862275449102	GO:0022603	GO:BP	regulation of anatomical structure morphogenesis
1.95472187315368e-79	670	493	129	0.261663286004057	0.192537313432836	GO:0120039	GO:BP	plasma membrane bounded cell projection morphogenesis
2.27421020221435e-79	80	493	60	0.121703853955375	0.75	GO:0097061	GO:BP	dendritic spine organization
2.93404361256536e-79	316	493	97	0.196754563894523	0.306962025316456	GO:0060485	GO:BP	mesenchyme development
4.75971343216088e-79	675	493	129	0.261663286004057	0.191111111111111	GO:0048858	GO:BP	cell projection morphogenesis
1.30095283878025e-78	654	493	127	0.257606490872211	0.194189602446483	GO:0048812	GO:BP	neuron projection morphogenesis
2.15024493040295e-77	1517	493	179	0.363083164300203	0.117996044825313	GO:0048699	GO:BP	generation of neurons
5.65247218832258e-77	1786	493	192	0.389452332657201	0.107502799552072	GO:0033554	GO:BP	cellular response to stress
7.80026291216089e-77	1434	493	174	0.352941176470588	0.121338912133891	GO:0030182	GO:BP	neuron differentiation
8.35206754429401e-77	149	493	73	0.148073022312373	0.48993288590604	GO:0034614	GO:BP	cellular response to reactive oxygen species
1.93334891082691e-76	2398	493	219	0.44421906693712	0.091326105087573	GO:0051128	GO:BP	regulation of cellular component organization
5.17836168253431e-76	235	493	85	0.172413793103448	0.361702127659574	GO:0001667	GO:BP	ameboidal-type cell migration
9.26236334959001e-76	199	493	80	0.162271805273834	0.402010050251256	GO:0000302	GO:BP	response to reactive oxygen species
1.05062197088187e-75	3876	493	274	0.55578093306288	0.0706914344685243	GO:0006950	GO:BP	response to stress
1.15674270062003e-74	1170	493	157	0.318458417849899	0.134188034188034	GO:0048666	GO:BP	neuron development
5.59526358270127e-74	1014	493	147	0.298174442190669	0.144970414201183	GO:0031175	GO:BP	neuron projection development
7.24212823178556e-74	91	493	60	0.121703853955375	0.659340659340659	GO:0106027	GO:BP	neuron projection organization
1.209489992824e-72	595	493	117	0.237322515212982	0.196638655462185	GO:0048667	GO:BP	cell morphogenesis involved in neuron differentiation
4.08044711725586e-72	3958	493	272	0.551724137931034	0.0687215765538151	GO:0048583	GO:BP	regulation of response to stimulus
3.48280238655621e-71	5979	493	332	0.67342799188641	0.0555276802140826	GO:0007165	GO:BP	signal transduction
3.64580015239901e-71	1499	493	171	0.346855983772819	0.114076050700467	GO:0016477	GO:BP	cell migration
6.23812325298523e-71	98	493	60	0.121703853955375	0.612244897959184	GO:0060996	GO:BP	dendritic spine development
9.70570633623121e-71	2847	493	230	0.466531440162272	0.0807867931155602	GO:0065008	GO:BP	regulation of biological quality
4.13865231176966e-70	2946	493	233	0.472616632860041	0.0790902919212492	GO:0035556	GO:BP	intracellular signal transduction
5.8033430868352e-70	5646	493	321	0.651115618661258	0.0568544102019129	GO:0048523	GO:BP	negative regulation of cellular process
1.9872538243273e-68	5865	493	325	0.659229208924949	0.0554134697357204	GO:0048519	GO:BP	negative regulation of biological process
6.0425532181268e-68	986	493	139	0.281947261663286	0.140973630831643	GO:0000902	GO:BP	cell morphogenesis
1.58968901331173e-67	3446	493	248	0.503042596348884	0.0719674985490424	GO:0023051	GO:BP	regulation of signaling
2.34716832113564e-67	142	493	66	0.133874239350913	0.464788732394366	GO:0048813	GO:BP	dendrite morphogenesis
2.35185527436379e-67	3453	493	248	0.503042596348884	0.0718216044019693	GO:0010646	GO:BP	regulation of cell communication
3.03575009615126e-67	458	493	101	0.204868154158215	0.220524017467249	GO:0010975	GO:BP	regulation of neuron projection development
1.49393804671601e-66	250	493	80	0.162271805273834	0.32	GO:0034599	GO:BP	cellular response to oxidative stress
3.18993520065526e-66	43	493	42	0.0851926977687627	0.976744186046512	GO:0061001	GO:BP	regulation of dendritic spine morphogenesis
1.55890975704992e-65	1632	493	171	0.346855983772819	0.104779411764706	GO:1901700	GO:BP	response to oxygen-containing compound
