geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId
GO:0072102	glomerulus morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0072102	9	2	0.04500803714949098	44.43650793650794	8.696045234390505e-4	1	5159;9788
GO:0014911	positive regulation of smooth muscle cell migration	http://amigo.geneontology.org/amigo/term/GO:0014911	39	3	0.19503482764779426	15.381868131868131	9.682548713442406e-4	1	2195;5159;8840
GO:0007194	negative regulation of adenylate cyclase activity	http://amigo.geneontology.org/amigo/term/GO:0007194	11	2	0.0550098231827112	36.357142857142854	0.0013199513505040943	1	2773;729230
GO:0031280	negative regulation of cyclase activity	http://amigo.geneontology.org/amigo/term/GO:0031280	12	2	0.06001071619932131	33.32738095238095	0.0015788029268888192	1	2773;729230
GO:0051350	negative regulation of lyase activity	http://amigo.geneontology.org/amigo/term/GO:0051350	14	2	0.07001250223254153	28.56632653061224	0.002162740657362615	1	2773;729230
GO:0016078	tRNA catabolic process	http://amigo.geneontology.org/amigo/term/GO:0016078	16	2	0.08001428826576175	24.99553571428571	0.002833514554363082	1	10940;54888
GO:0022410	circadian sleep/wake cycle process	http://amigo.geneontology.org/amigo/term/GO:0022410	19	2	0.09501696731559207	21.048872180451127	0.003998673577640628	1	1813;594857
GO:0042749	regulation of circadian sleep/wake cycle	http://amigo.geneontology.org/amigo/term/GO:0042749	19	2	0.09501696731559207	21.048872180451127	0.003998673577640628	1	1813;594857
GO:0014910	regulation of smooth muscle cell migration	http://amigo.geneontology.org/amigo/term/GO:0014910	65	3	0.3250580460796571	9.22912087912088	0.004215530507065591	1	2195;5159;8840
GO:0042745	circadian sleep/wake cycle	http://amigo.geneontology.org/amigo/term/GO:0042745	21	2	0.10501875334881229	19.04421768707483	0.004878940420899807	1	1813;594857
GO:0001525	angiogenesis	http://amigo.geneontology.org/amigo/term/GO:0001525	534	8	2.6704768708697983	2.995719636169074	0.005199811212899517	1	388;688;5159;10457;28996;54828;79733;729230
GO:0050729	positive regulation of inflammatory response	http://amigo.geneontology.org/amigo/term/GO:0050729	141	4	0.7051259153420254	5.672745694022289	0.005464430462460049	1	8840;145741;222236;729230
GO:0014909	smooth muscle cell migration	http://amigo.geneontology.org/amigo/term/GO:0014909	72	3	0.36006429719592786	8.331845238095237	0.005613523376486387	1	2195;5159;8840
GO:0051726	regulation of cell cycle	http://amigo.geneontology.org/amigo/term/GO:0051726	1058	12	5.290944811573495	2.2680259249257357	0.006197394538721996	1	274;388;1813;5159;9738;10457;10950;28996;54888;79733;81610;84084
GO:0007193	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0007193	78	3	0.3900696552955885	7.690934065934066	0.0070087402657289626	1	1813;2773;3354
GO:0051966	regulation of synaptic transmission, glutamatergic	http://amigo.geneontology.org/amigo/term/GO:0051966	78	3	0.3900696552955885	7.690934065934066	0.0070087402657289626	1	1813;594857;729230
GO:0010564	regulation of cell cycle process	http://amigo.geneontology.org/amigo/term/GO:0010564	704	9	3.520628683693517	2.556361607142857	0.008465501274007145	1	274;1813;5159;9738;10457;54888;79733;81610;84084
GO:0030036	actin cytoskeleton organization	http://amigo.geneontology.org/amigo/term/GO:0030036	705	9	3.5256295767101267	2.5527355623100303	0.008540500908653739	1	274;388;752;2195;5159;9788;9886;54828;442721
GO:0090314	positive regulation of protein targeting to membrane	http://amigo.geneontology.org/amigo/term/GO:0090314	28	2	0.14002500446508306	14.28316326530612	0.0085855256274713	1	9847;125170
GO:0014812	muscle cell migration	http://amigo.geneontology.org/amigo/term/GO:0014812	86	3	0.4300767994284694	6.975498338870432	0.009163239976561629	1	2195;5159;8840
GO:0106135	negative regulation of cardiac muscle cell contraction	http://amigo.geneontology.org/amigo/term/GO:0106135	2	1	0.010001786033220219	99.98214285714285	0.009977073356571999	1	274
GO:0044467	glial cell-derived neurotrophic factor production	http://amigo.geneontology.org/amigo/term/GO:0044467	2	1	0.010001786033220219	99.98214285714285	0.009977073356571999	1	1813
GO:1900166	regulation of glial cell-derived neurotrophic factor production	http://amigo.geneontology.org/amigo/term/GO:1900166	2	1	0.010001786033220219	99.98214285714285	0.009977073356571999	1	1813
GO:1900168	positive regulation of glial cell-derived neurotrophic factor production	http://amigo.geneontology.org/amigo/term/GO:1900168	2	1	0.010001786033220219	99.98214285714285	0.009977073356571999	1	1813
GO:0035700	astrocyte chemotaxis	http://amigo.geneontology.org/amigo/term/GO:0035700	2	1	0.010001786033220219	99.98214285714285	0.009977073356571999	1	729230
GO:2000458	regulation of astrocyte chemotaxis	http://amigo.geneontology.org/amigo/term/GO:2000458	2	1	0.010001786033220219	99.98214285714285	0.009977073356571999	1	729230
GO:0002273	plasmacytoid dendritic cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0002273	2	1	0.010001786033220219	99.98214285714285	0.009977073356571999	1	3394
GO:0045819	positive regulation of glycogen catabolic process	http://amigo.geneontology.org/amigo/term/GO:0045819	2	1	0.010001786033220219	99.98214285714285	0.009977073356571999	1	5261
GO:0090265	positive regulation of immune complex clearance by monocytes and macrophages	http://amigo.geneontology.org/amigo/term/GO:0090265	2	1	0.010001786033220219	99.98214285714285	0.009977073356571999	1	729230
GO:2000471	regulation of hematopoietic stem cell migration	http://amigo.geneontology.org/amigo/term/GO:2000471	2	1	0.010001786033220219	99.98214285714285	0.009977073356571999	1	729230
GO:2000473	positive regulation of hematopoietic stem cell migration	http://amigo.geneontology.org/amigo/term/GO:2000473	2	1	0.010001786033220219	99.98214285714285	0.009977073356571999	1	729230
GO:2000451	positive regulation of CD8-positive, alpha-beta T cell extravasation	http://amigo.geneontology.org/amigo/term/GO:2000451	2	1	0.010001786033220219	99.98214285714285	0.009977073356571999	1	729230
GO:1903723	negative regulation of centriole elongation	http://amigo.geneontology.org/amigo/term/GO:1903723	2	1	0.010001786033220219	99.98214285714285	0.009977073356571999	1	9738
GO:0032877	positive regulation of DNA endoreduplication	http://amigo.geneontology.org/amigo/term/GO:0032877	2	1	0.010001786033220219	99.98214285714285	0.009977073356571999	1	79733
GO:0032465	regulation of cytokinesis	http://amigo.geneontology.org/amigo/term/GO:0032465	89	3	0.4450794784782997	6.740369181380418	0.01006014336164766	1	1813;9738;79733
GO:0007628	adult walking behavior	http://amigo.geneontology.org/amigo/term/GO:0007628	32	2	0.1600285765315235	12.497767857142856	0.011121172574954286	1	1813;28996
