geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId
GO:0050877	nervous system process	http://amigo.geneontology.org/amigo/term/GO:0050877	1446	11	3.529558849794606	3.1165367877745167	5.19198484740698e-4	1	844;2904;2916;4125;8061;26339;26533;26534;27087;53904;121364
GO:0097061	dendritic spine organization	http://amigo.geneontology.org/amigo/term/GO:0097061	78	3	0.19039114127522772	15.75703564727955	9.043853310067315e-4	1	2043;2904;23181
GO:0106027	neuron projection organization	http://amigo.geneontology.org/amigo/term/GO:0106027	89	3	0.2172411740191701	13.809536859413537	0.0013251861096650179	1	2043;2904;23181
GO:0008045	motor neuron axon guidance	http://amigo.geneontology.org/amigo/term/GO:0008045	26	2	0.06346371375840924	31.5140712945591	0.0018204101005321826	1	2043;8543
GO:0060674	placenta blood vessel development	http://amigo.geneontology.org/amigo/term/GO:0060674	31	2	0.07566827409656486	26.431156569630215	0.00258456689453984	1	8061;26259
GO:0050775	positive regulation of dendrite morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0050775	33	2	0.08055009823182711	24.829268292682926	0.002925694948695191	1	2043;26259
GO:0010770	positive regulation of cell morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0010770	35	2	0.08543192236708937	23.410452961672473	0.0032867963031881988	1	2043;26259
GO:0007611	learning or memory	http://amigo.geneontology.org/amigo/term/GO:0007611	275	4	0.6712508185985593	5.959024390243902	0.004422520880386651	1	2904;4125;8061;27087
GO:0048813	dendrite morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0048813	138	3	0.3368458653330952	8.906150583244964	0.0046042111844483875	1	2043;23181;26259
GO:0030030	cell projection organization	http://amigo.geneontology.org/amigo/term/GO:0030030	1617	10	3.9469548133595285	2.5335988053758087	0.004614574668406809	1	2043;2904;5586;5925;8543;23181;26259;53904;64792;84071
GO:0007610	behavior	http://amigo.geneontology.org/amigo/term/GO:0007610	652	6	1.5914746680954932	3.770088283704923	0.004719468410506594	1	2043;2904;2916;4125;8061;27087
GO:0019265	glycine biosynthetic process, by transamination of glyoxylate	http://amigo.geneontology.org/amigo/term/GO:0019265	2	1	0.004881824135262249	204.84146341463415	0.00487601105588585	1	189
GO:0046724	oxalic acid secretion	http://amigo.geneontology.org/amigo/term/GO:0046724	2	1	0.004881824135262249	204.84146341463415	0.00487601105588585	1	189
