geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId
GO:0010644	cell communication by electrical coupling	http://amigo.geneontology.org/amigo/term/GO:0010644	32	6	0.8363398225873668	7.174117312072893	1.5671394613840883e-4	1	476;482;845;2706;6262;6546
GO:0071407	cellular response to organic cyclic compound	http://amigo.geneontology.org/amigo/term/GO:0071407	527	28	13.773471453235697	2.0328934571844757	3.2121189290656196e-4	1	238;476;498;650;841;845;1655;2101;2322;2623;2706;2769;2782;2889;3169;3269;4654;5029;5106;6262;6294;6546;9370;9693;10424;81606;83855;255189
GO:0014070	response to organic cyclic compound	http://amigo.geneontology.org/amigo/term/GO:0014070	892	41	23.31297255462285	1.7586774875634597	3.2487224461907264e-4	1	135;238;476;498;594;650;682;841;845;1446;1655;2101;2322;2623;2688;2706;2769;2782;2876;2889;3169;3269;3487;4507;4654;4987;5009;5029;5106;5581;6262;6294;6546;8648;9343;9370;9693;10424;81606;83855;255189
GO:0031000	response to caffeine	http://amigo.geneontology.org/amigo/term/GO:0031000	15	4	0.3920342918378282	10.203189066059226	4.996386703019826e-4	1	135;845;6262;6546
GO:1904781	positive regulation of protein localization to centrosome	http://amigo.geneontology.org/amigo/term/GO:1904781	7	3	0.1829493361909865	16.39798242759518	5.738232287372318e-4	1	324;636;50855
GO:0051040	regulation of calcium-independent cell-cell adhesion	http://amigo.geneontology.org/amigo/term/GO:0051040	2	2	0.05227123891171043	38.2619589977221	6.815552108728642e-4	1	650;6376
GO:0070977	bone maturation	http://amigo.geneontology.org/amigo/term/GO:0070977	28	5	0.731797344763946	6.83249267816466	7.127219541498783e-4	1	650;2688;5364;8642;10507
GO:0048368	lateral mesoderm development	http://amigo.geneontology.org/amigo/term/GO:0048368	17	4	0.4443055307495386	9.002813881816964	8.357803437682414e-4	1	657;10370;199699;408050
GO:0003140	determination of left/right asymmetry in lateral mesoderm	http://amigo.geneontology.org/amigo/term/GO:0003140	9	3	0.23522057510269692	12.753986332574032	0.0013243718950080713	1	10370;199699;408050
GO:0055078	sodium ion homeostasis	http://amigo.geneontology.org/amigo/term/GO:0055078	47	6	1.228374114425195	4.884505403964523	0.0013347321977005616	1	476;482;483;4881;6332;6546
GO:0048799	animal organ maturation	http://amigo.geneontology.org/amigo/term/GO:0048799	32	5	0.8363398225873668	5.978431093394077	0.0013403342223519302	1	650;2688;5364;8642;10507
GO:0014074	response to purine-containing compound	http://amigo.geneontology.org/amigo/term/GO:0014074	143	11	3.7373935821872952	2.943227615209392	0.0013465737365724888	1	135;594;682;845;2623;2889;5029;6262;6546;9370;9693
GO:0033993	response to lipid	http://amigo.geneontology.org/amigo/term/GO:0033993	905	39	23.652735607548966	1.6488579015592948	0.0015208658452135668	1	476;498;594;841;941;1446;1655;2101;2322;2623;2688;2706;2782;2876;2920;3032;3169;3592;3965;4507;4654;4791;4987;5106;5563;5581;6294;6376;8648;8915;9370;10424;54623;55022;57402;80380;81606;92140;117285
GO:1900542	regulation of purine nucleotide metabolic process	http://amigo.geneontology.org/amigo/term/GO:1900542	87	8	2.2737988926594035	3.518341057261802	0.0019673049225926616	1	3091;4199;5164;5563;5571;9759;55022;130013
GO:1903288	positive regulation of potassium ion import across plasma membrane	http://amigo.geneontology.org/amigo/term/GO:1903288	3	2	0.07840685836756564	25.507972665148063	0.002009197978263744	1	482;483
GO:0060715	syncytiotrophoblast cell differentiation involved in labyrinthine layer development	http://amigo.geneontology.org/amigo/term/GO:0060715	3	2	0.07840685836756564	25.507972665148063	0.002009197978263744	1	841;7855
GO:0060741	prostate gland stromal morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0060741	3	2	0.07840685836756564	25.507972665148063	0.002009197978263744	1	1396;3169
GO:2000670	positive regulation of dendritic cell apoptotic process	http://amigo.geneontology.org/amigo/term/GO:2000670	3	2	0.07840685836756564	25.507972665148063	0.002009197978263744	1	3965;9693
GO:0006140	regulation of nucleotide metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006140	88	8	2.2999345121152586	3.478359908883827	0.002115781906644141	1	3091;4199;5164;5563;5571;9759;55022;130013
GO:0002237	response to molecule of bacterial origin	http://amigo.geneontology.org/amigo/term/GO:0002237	349	19	9.12133119009347	2.083029286408939	0.002173240605279724	1	841;941;2623;2706;2920;3032;3592;3965;4791;5106;5581;6376;7855;8915;54623;57402;80380;92140;117285
GO:0009888	tissue development	http://amigo.geneontology.org/amigo/term/GO:0009888	1981	72	51.77466214204917	1.3906416193013584	0.002268069788092125	1	258;265;324;650;657;682;1294;1396;1655;2150;2186;2301;2623;2683;2706;2876;2889;2926;3091;3169;3236;3696;3882;3888;3891;4654;5106;5493;5534;6009;6262;6546;7855;8516;8642;8648;8915;8985;9350;9355;9370;9693;10152;10370;10424;10507;10672;10765;26227;27023;54623;54845;55327;55589;56261;57110;57822;64855;79923;80709;81606;84648;199699;200894;221662;254910;353140;388389;408050;448835;647589;100287284
GO:0006883	intracellular sodium ion homeostasis	http://amigo.geneontology.org/amigo/term/GO:0006883	22	4	0.5749836280288146	6.956719817767654	0.0023166038720771067	1	476;482;483;6546
GO:0031346	positive regulation of cell projection organization	http://amigo.geneontology.org/amigo/term/GO:0031346	352	19	9.199738048461034	2.0652761958997723	0.002391471582718584	1	238;324;482;2150;2889;4690;4739;5295;5364;6376;9693;10152;10507;10807;11135;51265;64787;150696;221914
GO:0071313	cellular response to caffeine	http://amigo.geneontology.org/amigo/term/GO:0071313	11	3	0.2874918140144073	10.43507972665148	0.0025019595516652957	1	845;6262;6546
GO:0035357	peroxisome proliferator activated receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0035357	23	4	0.6011192474846698	6.654253738734278	0.002747104952443629	1	81;650;8648;10370
GO:0003197	endocardial cushion development	http://amigo.geneontology.org/amigo/term/GO:0003197	54	6	1.4113234506161814	4.2513287775246775	0.002754388526709546	1	324;650;657;8642;10370;221662
