Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	GOID
GOTERM_BP_DIRECT	GO:0006470~protein dephosphorylation	3	6.0	0.0121111161715637	168448, 5787, 28227	45	74	19512	17.57837837837838	0.9845057801163944	1.0	1.0	GO:0006470
GOTERM_BP_DIRECT	GO:0051607~defense response to virus	4	8.0	0.0199057163936452	26065, 10859, 25939, 112703	45	256	19512	6.775	0.998968173174542	1.0	1.0	GO:0051607
GOTERM_BP_DIRECT	GO:2000669~negative regulation of dendritic cell apoptotic process	2	4.0	0.020117185643792	10859, 558	45	9	19512	96.35555555555555	0.9990415793130976	1.0	1.0	GO:2000669
GOTERM_BP_DIRECT	GO:0097028~dendritic cell differentiation	2	4.0	0.0354899341244852	10859, 558	45	16	19512	54.2	0.9999957054918712	1.0	1.0	GO:0097028
GOTERM_BP_DIRECT	GO:0007035~vacuolar acidification	2	4.0	0.0506269065136089	25932, 10159	45	23	19512	37.70434782608695	0.999999980794469	1.0	1.0	GO:0007035
GOTERM_BP_DIRECT	GO:1902600~proton transmembrane transport	3	6.0	0.0634244685097695	4707, 3954, 10159	45	182	19512	7.147252747252747	0.9999999998148004	1.0	1.0	GO:1902600
GOTERM_BP_DIRECT	GO:0032689~negative regulation of type II interferon production	2	4.0	0.0967044228905383	10859, 558	45	45	19512	19.27111111111111	0.9999999999999992	1.0	1.0	GO:0032689
GOTERM_BP_DIRECT	GO:0045786~negative regulation of cell cycle	2	4.0	0.1248807831564449	10859, 116	45	59	19512	14.698305084745764	1.0	1.0	1.0	GO:0045786
GOTERM_BP_DIRECT	GO:0045087~innate immune response	4	8.0	0.1640272111032397	25939, 558, 3055, 112703	45	621	19512	2.7929146537842198	1.0	1.0	1.0	GO:0045087
GOTERM_BP_DIRECT	GO:0032720~negative regulation of tumor necrosis factor production	2	4.0	0.1711976029728079	10859, 558	45	83	19512	10.448192771084338	1.0	1.0	1.0	GO:0032720
GOTERM_BP_DIRECT	GO:0006909~phagocytosis	2	4.0	0.174947353233031	558, 3055	45	85	19512	10.202352941176471	1.0	1.0	1.0	GO:0006909
GOTERM_BP_DIRECT	GO:0007368~determination of left/right symmetry	2	4.0	0.1768160059658292	134701, 164781	45	86	19512	10.08372093023256	1.0	1.0	1.0	GO:0007368
GOTERM_BP_DIRECT	GO:0050727~regulation of inflammatory response	2	4.0	0.2168955508918928	63940, 3055	45	108	19512	8.02962962962963	1.0	1.0	1.0	GO:0050727
GOTERM_BP_DIRECT	GO:0007059~chromosome segregation	2	4.0	0.2239749612026423	4926, 728637	45	112	19512	7.742857142857143	1.0	1.0	1.0	GO:0007059
GOTERM_BP_DIRECT	GO:0090263~positive regulation of canonical Wnt signaling pathway	2	4.0	0.2379466492885423	57664, 10159	45	120	19512	7.226666666666667	1.0	1.0	1.0	GO:0090263
GOTERM_BP_DIRECT	GO:0007169~cell surface receptor protein tyrosine kinase signaling pathway	2	4.0	0.2465537967007363	558, 3055	45	125	19512	6.937600000000001	1.0	1.0	1.0	GO:0007169
GOTERM_BP_DIRECT	GO:0006281~DNA repair	3	6.0	0.2587941488660269	168448, 25939, 9937	45	437	19512	2.976659038901602	1.0	1.0	1.0	GO:0006281
GOTERM_BP_DIRECT	GO:0051321~meiotic cell cycle	2	4.0	0.2734631027795513	4926, 728637	45	141	19512	6.150354609929078	1.0	1.0	1.0	GO:0051321
GOTERM_BP_DIRECT	GO:0051649~establishment of localization in cell	2	4.0	0.2881844247128979	558, 164781	45	150	19512	5.781333333333333	1.0	1.0	1.0	GO:0051649
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	3	6.0	0.3241827573991845	10859, 116, 727940	45	515	19512	2.5258252427184464	1.0	1.0	1.0	GO:0010628
GOTERM_BP_DIRECT	GO:0006417~regulation of translation	2	4.0	0.3351807000052321	26065, 29118	45	180	19512	4.817777777777778	1.0	1.0	1.0	GO:0006417
GOTERM_BP_DIRECT	GO:0071222~cellular response to lipopolysaccharide	2	4.0	0.3560610343558916	10859, 558	45	194	19512	4.470103092783505	1.0	1.0	1.0	GO:0071222
GOTERM_BP_DIRECT	GO:0002376~immune system process	4	8.0	0.3645873345177314	10859, 25939, 558, 3055	45	953	19512	1.8199370409234	1.0	1.0	1.0	GO:0002376
GOTERM_BP_DIRECT	GO:0007399~nervous system development	3	6.0	0.4327059447903567	116, 558, 9637	45	649	19512	2.0043143297380586	1.0	1.0	1.0	GO:0007399
GOTERM_BP_DIRECT	GO:0006811~monoatomic ion transport	3	6.0	0.4504953586021913	2891, 25932, 3954	45	672	19512	1.9357142857142855	1.0	1.0	1.0	GO:0006811
GOTERM_BP_DIRECT	GO:0030154~cell differentiation	4	8.0	0.4512800550517188	558, 29118, 3055, 25932	45	1094	19512	1.5853747714808046	1.0	1.0	1.0	GO:0030154
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	2	4.0	0.4853051135597135	5787, 25932	45	292	19512	2.9698630136986304	1.0	1.0	1.0	GO:0001525
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription by RNA polymerase II	4	8.0	0.5377689635809313	23081, 10859, 116, 4800	45	1243	19512	1.395333869670153	1.0	1.0	1.0	GO:0045944
GOTERM_BP_DIRECT	GO:0007165~signal transduction	6	12.0	0.5493974673156391	403274, 343406, 10859, 558, 2891, 9637	45	2168	19512	1.2	1.0	1.0	1.0	GO:0007165
GOTERM_BP_DIRECT	GO:0043161~proteasome-mediated ubiquitin-dependent protein catabolic process	2	4.0	0.5556328861222997	339451, 5705	45	356	19512	2.435955056179776	1.0	1.0	1.0	GO:0043161
GOTERM_BP_DIRECT	GO:0007166~cell surface receptor signaling pathway	2	4.0	0.5975138234398283	10859, 2891	45	399	19512	2.1734335839599	1.0	1.0	1.0	GO:0007166
GOTERM_BP_DIRECT	GO:0034220~monoatomic ion transmembrane transport	2	4.0	0.6102976534036402	2891, 25932	45	413	19512	2.0997578692493946	1.0	1.0	1.0	GO:0034220
GOTERM_BP_DIRECT	GO:0010468~regulation of gene expression	2	4.0	0.6156541647188973	23081, 134701	45	419	19512	2.069689737470167	1.0	1.0	1.0	GO:0010468
GOTERM_BP_DIRECT	GO:0051301~cell division	2	4.0	0.627874419172391	4926, 9937	45	433	19512	2.0027713625866053	1.0	1.0	1.0	GO:0051301
GOTERM_BP_DIRECT	GO:0050911~detection of chemical stimulus involved in sensory perception of smell	2	4.0	0.630443209190581	403274, 343406	45	436	19512	1.9889908256880733	1.0	1.0	1.0	GO:0050911
GOTERM_BP_DIRECT	GO:0007608~sensory perception of smell	2	4.0	0.65599301616229	403274, 343406	45	467	19512	1.8569593147751609	1.0	1.0	1.0	GO:0007608
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	2	4.0	0.6615188272854671	558, 3055	45	474	19512	1.829535864978903	1.0	1.0	1.0	GO:0006954
GOTERM_BP_DIRECT	GO:0006355~regulation of DNA-templated transcription	4	8.0	0.6795584430571752	84962, 134187, 4800, 727940	45	1526	19512	1.1365661861074705	1.0	1.0	1.0	GO:0006355
