p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name
9.95345426968867e-05	16072	185	177	0.956756756756757	0.0110129417620707	GO:0008150	GO:BP	biological_process
0.0025342575425887	15587	185	171	0.924324324324324	0.0109706806954513	GO:0009987	GO:BP	cellular process
0.0953377553063971	26	185	4	0.0216216216216216	0.153846153846154	GO:0046339	GO:BP	diacylglycerol metabolic process
0.0953377553063971	157	185	8	0.0432432432432432	0.0509554140127389	GO:0120254	GO:BP	olefinic compound metabolic process
0.101948772347409	55	185	5	0.027027027027027	0.0909090909090909	GO:0019369	GO:BP	arachidonate metabolic process
0.204232930291973	4	185	2	0.0108108108108108	0.5	GO:1900158	GO:BP	negative regulation of bone mineralization involved in bone maturation
0.204232930291973	321	185	10	0.0540540540540541	0.0311526479750779	GO:0030198	GO:BP	extracellular matrix organization
0.204232930291973	322	185	10	0.0540540540540541	0.031055900621118	GO:0045229	GO:BP	external encapsulating structure organization
0.204232930291973	47	185	4	0.0216216216216216	0.0851063829787234	GO:0001881	GO:BP	receptor recycling
0.204232930291973	117	185	6	0.0324324324324324	0.0512820512820513	GO:0006690	GO:BP	icosanoid metabolic process
0.204232930291973	5	185	2	0.0108108108108108	0.4	GO:0046340	GO:BP	diacylglycerol catabolic process
0.204232930291973	38	185	4	0.0216216216216216	0.105263157894737	GO:0070293	GO:BP	renal absorption
0.204232930291973	1021	185	21	0.113513513513514	0.0205680705190989	GO:0009887	GO:BP	animal organ morphogenesis
0.204232930291973	109	185	6	0.0324324324324324	0.055045871559633	GO:0033559	GO:BP	unsaturated fatty acid metabolic process
0.204232930291973	322	185	10	0.0540540540540541	0.031055900621118	GO:0043062	GO:BP	extracellular structure organization
0.24851235585686	127	185	6	0.0324324324324324	0.047244094488189	GO:0022612	GO:BP	gland morphogenesis
0.2512675327071	657	185	15	0.0810810810810811	0.0228310502283105	GO:0006412	GO:BP	translation
0.2512675327071	1954	185	32	0.172972972972973	0.0163766632548618	GO:0009888	GO:BP	tissue development
