GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	FDR	Symbol
GO:0000003	0.959370651605444	0.728705580154921	37.2311977715877	28	1467	reproduction	0.981941642545438	CDK2, CRTAP, KHDRBS1, CCR6, CNBD2, DACH1, GGN, FGF10, RHOBTB3, MYCBP, HSPA2, IGF2R, INHBA, ITGA2, MECP2, MOS, NOS3, PAFAH1B2, ROPN1, AVPR1A, PPP3R2, PRKACG, CFAP44, PTGDR, RBP4, SEMG1, SKIL, RHBDD1
GO:0000018	0.239775981485149	1.53037428963355	3.32466728567007	5	131	regulation of DNA recombination	0.734791945217679	FUS, IL7R, PPP4C, KLHL15, IL27RA
GO:0000070	0.50208087759694	1.07359128215739	4.66976168368926	5	184	mitotic sister chromatid segregation	0.812619266270764	SKA3, CHMP1A, CDCA8, BUB1B, ABRAXAS1
GO:0000075	0.205527638621739	1.48530253865241	4.7966573816156	7	189	cell cycle checkpoint signaling	0.727297997305519	CDK2, PLK3, GML, CDCA8, BUB1B, ABRAXAS1, DOT1L
GO:0000077	0.202972223715004	1.63496547394852	3.12163416898793	5	123	DNA damage checkpoint signaling	0.727297997305519	CDK2, PLK3, GML, ABRAXAS1, DOT1L
GO:0000082	0.277431014881351	1.34325889164599	5.27886103373569	7	208	G1/S transition of mitotic cell cycle	0.748216106643193	CDK2, KHDRBS1, PLK3, FGF10, GML, PRMT2, INHBA
GO:0000086	0.244501708655109	1.51822688830563	3.35004642525534	5	132	G2/M transition of mitotic cell cycle	0.734791945217679	CDK2, KHDRBS1, PLK3, HSPA2, ABRAXAS1
GO:0000122	0.759125771266966	0.868348811401203	22.7904673475704	20	898	negative regulation of transcription by RNA polymerase II	0.893909711285809	CDK2, HMG20A, KHDRBS1, PLK3, DACH1, MIER3, ID3, MECP2, KLF3, PHF21A, LIN37, SINHCAF, SKIL, KLF10, MCPH1, ESX1, MXD3, NR0B2, AJUBA, DCAF1
GO:0000132	0.222622323170325	2.3339275103981	0.88826988548437	2	35	establishment of mitotic spindle orientation	0.727297997305519	FGF10, MCPH1
GO:0000165	0.589517635802274	0.966665237523581	18.577530176416	18	732	MAPK cascade	0.830008569959028	RAMP3, SEMA3A, LPAR1, FGF10, FLT1, GBP1, GH1, IGFBP4, INHBA, ARRB2, MOS, PDGFA, PIK3R2, NMNAT1, MAP4K3, MARVELD3, CD40, FGF19
GO:0000209	0.901237891970702	0.59373981713979	6.62395543175488	4	261	protein polyubiquitination	0.955109927144257	RFPL3, HACE1, RMND5A, RNF14
GO:0000226	0.2576271751099	1.1975016036722	16.0649953574745	19	633	microtubule cytoskeleton organization	0.739310811491286	CDK2, SLAIN1, PLK3, SKA3, FGF10, HEPACAM2, DISC1, LLGL2, MECP2, MOS, CHMP1A, CDCA8, MAP1S, CFAP44, CC2D2A, DNAI2, MCPH1, ABRAXAS1, CDK5R1
GO:0000278	0.609280892124761	0.956701686387548	21.8768183225008	21	862	mitotic cell cycle	0.83514467674612	CDK2, KHDRBS1, BTG3, PLK3, SKA3, FGF10, LPIN1, GML, PRMT2, HSPA2, INHBA, CHMP1A, BTG4, CDCA8, MAP1S, RPRM, BUB1B, MCPH1, CENPT, ABRAXAS1, BANF1
GO:0000280	0.859589751945448	0.720840243228303	10.9384091612504	8	431	nuclear division	0.933280732515152	SKA3, HSPA2, MOS, CHMP1A, CDCA8, BUB1B, ABRAXAS1, BANF1
GO:0000281	0.639343952848306	0.924994094023151	2.15722686474776	2	85	mitotic cytokinesis	0.84839289539735	CHMP1A, CDCA8
GO:0000288	0.234885662765397	1.83479583479583	1.67502321262767	3	66	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	0.734791945217679	SAMD4A, SAMD4B, CNOT11
GO:0000289	0.0467607469009522	3.99457764975006	0.812132466728567	3	32	nuclear-transcribed mRNA poly(A) tail shortening	0.647193961314514	SAMD4A, SAMD4B, CNOT11
GO:0000302	0.72932546912402	0.806585429089966	4.92355307954194	4	194	response to reactive oxygen species	0.879370371353567	PLK3, NOS3, PJVK, PTPRK
GO:0000375	0.946968982418982	0.517777554371502	7.56298359640978	4	298	RNA splicing, via transesterification reactions	0.975887793990729	BCAS2, KHDRBS1, GPKOW, RBM19
GO:0000377	0.943176823775665	0.525055206386954	7.46146703806871	4	294	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	0.974168466731832	BCAS2, KHDRBS1, GPKOW, RBM19
GO:0000398	0.943176823775665	0.525055206386954	7.46146703806871	4	294	mRNA splicing, via spliceosome	0.974168466731832	BCAS2, KHDRBS1, GPKOW, RBM19
GO:0000425	0.0123999252020518	15.4313725490196	0.177653977096874	2	7	pexophagy	0.647193961314514	PJVK, ACBD5
GO:0000724	0.815870993862853	0.679353910123141	4.36521200866605	3	172	double-strand break repair via homologous recombination	0.916051021338911	FUS, PPP4C, KLHL15
