GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	FDR	Symbol
GO:0000003	0.277877786267847	1.47400820793434	3.54150417827298	5	1467	reproduction	0.513928418843544	ADCYAP1, CLIC4, DDX25, NUMA1, AXL
GO:0000070	0.0726696460681829	4.73240273240273	0.444196843082637	2	184	mitotic sister chromatid segregation	0.33016787747377	LSM14A, NUMA1
GO:0000122	0.646146956476692	0.918194980694981	2.16787372330548	2	898	negative regulation of transcription by RNA polymerase II	0.72518320055724	RIPPLY2, AJUBA
GO:0000165	0.532953282548401	1.13928174750093	1.76713091922006	2	732	MAPK cascade	0.657209625909081	ATP6AP2, ADCYAP1
GO:0000226	0.0651697121752044	2.81389961389961	1.52813370473538	4	633	microtubule cytoskeleton organization	0.32469544810476	DAW1, CDC14C, LSM14A, NUMA1
GO:0000278	0.345779083554467	1.48011253395421	2.08096564531105	3	862	mitotic cell cycle	0.559663052763416	CDC14C, LSM14A, NUMA1
GO:0000280	0.0851605944017934	3.05451713395639	1.04048282265552	3	431	nuclear division	0.357723568201647	CDC14C, LSM14A, NUMA1
GO:0000819	0.102365179893671	3.85238152951157	0.543175487465181	2	225	sister chromatid segregation	0.382721280607282	LSM14A, NUMA1
GO:0000902	0.402622602026712	1.33933615819209	2.28616527390901	3	947	cell morphogenesis	0.58832030678774	CLIC4, HCK, FEZ2
GO:0001501	0.361494549729262	1.61799035119573	1.26258124419684	2	523	skeletal system development	0.570080132552955	LILRB1, RIPPLY2
GO:0001525	0.373771623239099	1.57423591816115	1.29637883008357	2	537	angiogenesis	0.573246281374566	CLIC4, PTPRB
GO:0001568	0.521644453716713	1.16431676431676	1.73091922005571	2	717	blood vessel development	0.650559234864709	CLIC4, PTPRB
GO:0001578	0.0370651485784	6.97122929380994	0.304178272980501	2	126	microtubule bundle formation	0.28830959277206	DAW1, NUMA1
GO:0001666	0.161516666014511	2.88897005113221	0.719405756731662	2	298	response to hypoxia	0.429541334312395	ADO, AJUBA
GO:0001775	0.742619188915824	0.75781466461802	2.59517177344475	2	1075	cell activation	0.7890495543752	LILRB1, AXL
GO:0001816	0.00983331828086218	3.64848484848485	1.86128133704735	6	771	cytokine production	0.26012114829067	ATP6AP2, LILRB1, GARIN5A, ADCYAP1, AXL, GPSM3
GO:0001817	0.00908274335519406	3.7147001934236	1.82989786443825	6	758	regulation of cytokine production	0.26012114829067	ATP6AP2, LILRB1, GARIN5A, ADCYAP1, AXL, GPSM3
GO:0001818	0.153897832083625	2.98126000565025	0.697678737233055	2	289	negative regulation of cytokine production	0.425262335717197	LILRB1, AXL
GO:0001819	0.00562627745747987	4.85294117647059	1.15636025998143	5	479	positive regulation of cytokine production	0.249009070159618	ATP6AP2, LILRB1, GARIN5A, ADCYAP1, GPSM3
GO:0001932	0.639335690937691	0.930279431974347	2.14131847725162	2	887	regulation of protein phosphorylation	0.720399785721657	ADCYAP1, PTPRB
GO:0001944	0.5433511004148	1.11682650392328	1.80092850510678	2	746	vasculature development	0.663000954133085	CLIC4, PTPRB
GO:0001959	0.00603862932565789	8.81070640176601	0.371773444753946	3	154	regulation of cytokine-mediated signaling pathway	0.249009070159618	SAMHD1, LSM14A, AXL
GO:0001961	0.00862018414428662	15.5019305019305	0.140018570102136	2	58	positive regulation of cytokine-mediated signaling pathway	0.26012114829067	LSM14A, AXL
GO:0002009	0.330478121302159	1.7384050717384	1.17808727948004	2	488	morphogenesis of an epithelium	0.550018357361545	CLIC4, AJUBA
GO:0002218	0.147190153317389	3.06829410055217	0.678365831012071	2	281	activation of innate immune response	0.415959373274941	LSM14A, HCK
GO:0002237	0.0512127967958648	3.80942028985507	0.840111420612813	3	348	response to molecule of bacterial origin	0.306310487427334	LILRB1, HCK, AXL
GO:0002252	0.191316266386899	2.07236490101659	1.51123491179201	3	626	immune effector process	0.459202333320405	LILRB1, HCK, AXL
GO:0002253	0.36676627616168	1.59895379250218	1.27706592386258	2	529	activation of immune response	0.571359260371665	LSM14A, HCK
GO:0002367	0.0339096518247403	7.32844709115896	0.289693593314763	2	120	cytokine production involved in immune response	0.280200807183381	LILRB1, AXL
GO:0002376	0.369986829225818	1.23621285596368	5.86629526462396	7	2430	immune system process	0.571359260371665	LILRB1, GARIN5A, SAMHD1, LSM14A, HCK, AXL, GPSM3
GO:0002440	0.0164600742534991	6.02121212121212	0.538347260909935	3	223	production of molecular mediator of immune response	0.266780220111202	LILRB1, SAMHD1, AXL
GO:0002521	0.439546118631063	1.36936936936937	1.48226555246054	2	614	leukocyte differentiation	0.599887978868575	LILRB1, AXL
