GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	FDR	Symbol
GO:0000003	0.985030605065236	0.510781884325407	14.8924791086351	8	1467	reproduction	0.991958975338499	RPL39L, LLCFC1, CTSB, ALOX15B, ACTL9, NME8, AVPR1A, NKX2-1
GO:0000018	0.384772044807339	1.51804000382812	1.32986691426803	2	131	regulation of DNA recombination	0.777349382785075	PAXIP1, FUS
GO:0000070	0.559763532984918	1.07237823904491	1.8679046734757	2	184	mitotic sister chromatid segregation	0.852323975196175	MAP10, ABRAXAS1
GO:0000075	0.574365204054347	1.04337492572787	1.91866295264624	2	189	cell cycle checkpoint signaling	0.85947024691271	E2F1, ABRAXAS1
GO:0000077	0.355662547719404	1.61922252831344	1.24865366759517	2	123	DNA damage checkpoint signaling	0.762053060412332	E2F1, ABRAXAS1
GO:0000079	0.169511142854294	2.76821422361328	0.741070875889817	2	73	regulation of cyclin-dependent protein serine/threonine kinase activity	0.722541582405567	CCNP, CCND3
GO:0000082	0.353811956273616	1.43487350401454	2.11154441349427	3	208	G1/S transition of mitotic cell cycle	0.762053060412332	E2F1, MNAT1, CCND3
GO:0000086	0.38837231760484	1.50626780626781	1.34001857010214	2	132	G2/M transition of mitotic cell cycle	0.778191625960815	PPME1, ABRAXAS1
GO:0000122	0.697679645505761	0.87012388360703	9.11618693902816	8	898	negative regulation of transcription by RNA polymerase II	0.89389835729087	E2F1, ANKRD2, HMGB1, MITF, NKX2-1, MAFK, GLIS2, CCND3
GO:0000165	0.758608976850657	0.798462182236636	7.43101207056639	6	732	MAPK cascade	0.914294973072043	GLIPR2, GPR183, HMGB1, CCL18, MADD, CD40
GO:0000226	0.625399510369878	0.930531161044152	6.42599814298979	6	633	microtubule cytoskeleton organization	0.869381770459461	CENPA, DNAAF3, MAP10, CEP126, CCDC8, ABRAXAS1
GO:0000278	0.378633620857022	1.15381684043656	8.75072732900031	10	862	mitotic cell cycle	0.773388846700912	CENPA, E2F1, MNAT1, PPME1, MAP10, CEP126, CCNP, CCDC8, ABRAXAS1, CCND3
GO:0000280	0.817208513584405	0.67755558135485	4.37536366450015	3	431	nuclear division	0.932179181471609	MAP10, CCDC8, ABRAXAS1
GO:0000302	0.58861401828544	1.01588220164609	1.96942123181677	2	194	response to reactive oxygen species	0.862736643772356	NME8, PTPRK
GO:0000375	0.0326058996046244	2.40549828178694	3.02519343856391	7	298	RNA splicing, via transesterification reactions	0.662188356024398	PPIE, HNRNPUL1, PRPF40B, LSM4, GPATCH1, RNPC3, AQR
GO:0000377	0.0306274778459294	2.43964579773186	2.98458681522748	7	294	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	0.662188356024398	PPIE, HNRNPUL1, PRPF40B, LSM4, GPATCH1, RNPC3, AQR
GO:0000398	0.0306274778459294	2.43964579773186	2.98458681522748	7	294	mRNA splicing, via spliceosome	0.662188356024398	PPIE, HNRNPUL1, PRPF40B, LSM4, GPATCH1, RNPC3, AQR
GO:0000819	0.6690784441017	0.872944693572496	2.28412256267409	2	225	sister chromatid segregation	0.888470091945418	MAP10, ABRAXAS1
GO:0000902	0.628950620875354	0.931817869179448	9.61361807489941	9	947	cell morphogenesis	0.870645557143444	SEMA6B, AFG3L2, SHROOM1, BAMBI, ACTL9, MATN2, CDC42SE1, NKX2-1, LIMD1
GO:0000910	0.541779102156068	1.10935746352413	1.80699473847106	2	178	cytokinesis	0.840822549774884	CENPA, MAP10
GO:0001501	0.904003126780627	0.554383659818442	5.30931600123801	3	523	skeletal system development	0.957658369408988	HOXB6, PTH1R, RYR1
GO:0001503	0.241552281156195	1.45772276610339	4.18248220365212	6	412	ossification	0.722541582405567	ADAR, DNAJC13, BAMBI, PTH1R, RYR1, LIMD1
GO:0001523	0.180387712791496	2.65548882215549	0.771525843392139	2	76	retinoid metabolic process	0.722541582405567	RDH16, LRAT
GO:0001525	0.798955897664395	0.725046904315197	5.45143918291551	4	537	angiogenesis	0.92835812486085	NINJ1, EGLN1, ARHGAP24, CD40
GO:0001558	0.917887402337602	0.481203703703704	4.08096564531105	2	402	regulation of cell growth	0.963408739642399	SEMA6B, AVPR1A
GO:0001568	0.858235300197801	0.674819800720797	7.27873723305478	5	717	blood vessel development	0.946205298168055	PAXIP1, NINJ1, EGLN1, ARHGAP24, CD40
GO:0001649	0.0818412915249922	2.23369596011105	2.30442587434231	5	227	osteoblast differentiation	0.676197155763338	ADAR, DNAJC13, BAMBI, PTH1R, LIMD1
GO:0001654	0.906130680380048	0.501768261316872	3.91853915196534	2	386	eye development	0.958153912521411	MITF, SALL2
GO:0001659	0.281691755441736	1.64599743224956	1.84760136180749	3	182	temperature homeostasis	0.731842818891971	BSCL2, IL13, PLAC8
GO:0001666	0.358464593661046	1.33477891156463	3.02519343856391	4	298	response to hypoxia	0.764321220442063	EGLN1, RYR1, ADO, LIMD1
GO:0001667	0.445404157098138	1.14897983287566	4.37536366450015	5	431	ameboidal-type cell migration	0.800505844621457	SEMA6B, GLIPR2, PAXIP1, HMGB1, CD40
GO:0001701	0.569880213589437	1.0000641025641	3.99975239863819	4	394	in utero embryonic development	0.857637545678824	ADCY9, NDUFA2, EGLN1, PTH1R
GO:0001764	0.538733031319486	1.1157671957672	1.79684308263695	2	177	neuron migration	0.83939535820351	MATN2, NKX2-1
GO:0001775	0.203040147513986	1.31335218347471	10.9130300216651	14	1075	cell activation	0.722541582405567	MYL9, HHLA2, DGKB, GPR183, PAXIP1, HMGB1, IL13, SELENOK, RAP2B, CRTC3, CARD11, CCND3, CD33, CD40
GO:0001776	0.296175500341328	1.86784244562022	1.08622717424946	2	107	leukocyte homeostasis	0.733444765556542	GPR183, HMGB1
GO:0001816	0.257836874050915	1.2995545847057	7.82692664809656	10	771	cytokine production	0.727254131851894	HHLA2, ALOX15B, HMGB1, IL13, NMBR, PRG2, SELENOK, CARD11, CD33, IKBKE
GO:0001817	0.241703590772433	1.32326897701229	7.69495512225317	10	758	regulation of cytokine production	0.722541582405567	HHLA2, ALOX15B, HMGB1, IL13, NMBR, PRG2, SELENOK, CARD11, CD33, IKBKE
GO:0001818	0.171238162515189	1.73919301975374	2.93382853605695	5	289	negative regulation of cytokine production	0.722541582405567	HMGB1, IL13, NMBR, PRG2, CD33
GO:0001819	0.0557342358566527	1.91748798901853	4.8626431445373	9	479	positive regulation of cytokine production	0.676197155763338	HHLA2, ALOX15B, HMGB1, IL13, NMBR, PRG2, SELENOK, CARD11, IKBKE
GO:0001822	0.832774133187288	0.618388356407526	3.19777158774373	2	315	kidney development	0.937692450279832	GLIS2, ITGA8
GO:0001837	0.243396541294933	1.78723884810841	1.70547818012999	3	168	epithelial to mesenchymal transition	0.722541582405567	GLIPR2, BAMBI, NKX2-1
GO:0001890	0.444611345048153	1.33984441062067	1.50244506344785	2	148	placenta development	0.800505844621457	CTSB, EGLN1
GO:0001906	0.159633861340727	1.94433497536946	2.10139275766017	4	207	cell killing	0.722223249859132	DCD, IL13, CLEC12B, NINJ1
GO:0001932	0.892541377832429	0.651302461242259	9.00451872485299	6	887	regulation of protein phosphorylation	0.956447687360613	ADAR, IL13, RAP2B, CCNP, CCND3, CD40
GO:0001934	0.825755874760004	0.692728904847397	5.69507892293408	4	561	positive regulation of protein phosphorylation	0.937692450279832	IL13, RAP2B, CCND3, CD40
GO:0001944	0.880322293890982	0.647179147675672	7.57313525224389	5	746	vasculature development	0.9522935300422	PAXIP1, NINJ1, EGLN1, ARHGAP24, CD40
GO:0001959	0.464964075935571	1.28646848602989	1.56335499845249	2	154	regulation of cytokine-mediated signaling pathway	0.807629484167384	ADAR, IKBKE
GO:0001990	0.00718189782092935	8.25828157349896	0.395914577530176	3	39	regulation of systemic arterial blood pressure by hormone	0.662188356024398	CPA3, AVPR1A, AVPR2
GO:0001992	0.00100394743236785	65.7942386831276	0.0507582791705354	2	5	regulation of systemic arterial blood pressure by vasopressin	0.662188356024398	AVPR1A, AVPR2
GO:0002009	0.960754454326458	0.393867804704567	4.95400804704426	2	488	morphogenesis of an epithelium	0.981188274851442	NKX2-1, ARHGAP24
GO:0002027	0.262319837845954	2.04411008230453	0.994862271742495	2	98	regulation of heart rate	0.728556202243521	AVPR1A, RNLS
GO:0002076	0.0126045405096846	13.1489711934156	0.17257814917982	2	17	osteoblast development	0.662188356024398	PTH1R, LIMD1
GO:0002181	0.464964075935571	1.28646848602989	1.56335499845249	2	154	cytoplasmic translation	0.807629484167384	RPL26L1, RPL39
GO:0002200	0.0407850978015725	4.11982401656315	0.761374187558032	3	75	somatic diversification of immune receptors	0.662188356024398	ADAR, PAXIP1, HMGB1
GO:0002218	0.545759669691811	1.05319719379776	2.85261528938409	3	281	activation of innate immune response	0.844874929073851	COLEC10, HMGB1, NINJ1
GO:0002220	0.232249874561932	2.23106060606061	0.913649025069638	2	90	innate immune response activating cell surface receptor signaling pathway	0.722541582405567	COLEC10, NINJ1
GO:0002221	0.454468291084102	1.21264308813716	2.48715567935624	3	245	pattern recognition receptor signaling pathway	0.806194398338098	COLEC10, HMGB1, NINJ1
GO:0002237	0.689632688294888	0.845044558466109	3.53277623026927	3	348	response to molecule of bacterial origin	0.892407266037033	HMGB1, IL13, CD40
GO:0002250	0.538201558190687	1.02944298490035	4.8626431445373	5	479	adaptive immune response	0.83939535820351	GPR183, PAXIP1, LAMP3, HMGB1, CD40
GO:0002252	0.186723610837585	1.4468134051341	6.35493655215104	9	626	immune effector process	0.722541582405567	COLEC10, GPR183, PAXIP1, HMGB1, IL13, CLEC12B, PRG2, SELENOK, CD40
GO:0002253	0.626708332058785	0.92821306831821	5.37022593624265	5	529	activation of immune response	0.869565895204372	COLEC10, HHLA2, HMGB1, NINJ1, CARD11
GO:0002262	0.254259467589124	1.74449630636922	1.74608480346642	3	172	myeloid cell homeostasis	0.725878496520665	ADAR, HMGB1, HOXB6
GO:0002263	0.358464593661046	1.33477891156463	3.02519343856391	4	298	cell activation involved in immune response	0.764321220442063	GPR183, PAXIP1, HMGB1, IL13
GO:0002274	0.210291407242043	1.72839912280702	2.35518415351284	4	232	myeloid leukocyte activation	0.722541582405567	HMGB1, IL13, CRTC3, CD33
GO:0002285	0.348265190197003	1.44919377046171	2.09124110182606	3	206	lymphocyte activation involved in immune response	0.762053060412332	GPR183, PAXIP1, HMGB1
GO:0002286	0.348307608017957	1.64664384272227	1.22835035592696	2	121	T cell activation involved in immune response	0.762053060412332	GPR183, HMGB1
GO:0002287	0.180387712791496	2.65548882215549	0.771525843392139	2	76	alpha-beta T cell activation involved in immune response	0.722541582405567	GPR183, HMGB1
GO:0002292	0.209849340880661	2.39521228545619	0.852739090064995	2	84	T cell differentiation involved in immune response	0.722541582405567	GPR183, HMGB1
GO:0002293	0.180387712791496	2.65548882215549	0.771525843392139	2	76	alpha-beta T cell differentiation involved in immune response	0.722541582405567	GPR183, HMGB1
GO:0002294	0.176750007021425	2.69203450025368	0.761374187558032	2	75	CD4-positive, alpha-beta T cell differentiation involved in immune response	0.722541582405567	GPR183, HMGB1
GO:0002312	0.2172941770789	2.33788947677837	0.87304240173321	2	86	B cell activation involved in immune response	0.722541582405567	GPR183, PAXIP1
GO:0002366	0.349236004746823	1.35353448275862	2.98458681522748	4	294	leukocyte activation involved in immune response	0.762053060412332	GPR183, PAXIP1, HMGB1, IL13
GO:0002376	0.336174131519834	1.11440990732387	24.6685236768802	27	2430	immune system process	0.756925527561328	ADAR, COLEC10, HHLA2, CST9L, GPR183, FCAR, PAXIP1, DAPK2, IFI6, LAMP3, HMGB1, HOXB6, IL13, CLEC12B, MITF, NINJ1, NMBR, PRG2, SELENOK, RPL39, CCL18, CRTC3, CARD11, CCND3, CD33, CD40, IKBKE
GO:0002377	0.303676688388677	1.83269874235606	1.10653048591767	2	109	immunoglobulin production	0.735458000358459	PAXIP1, IL13
GO:0002407	0.0244230464729864	8.96127946127946	0.24363974001857	2	24	dendritic cell chemotaxis	0.662188356024398	GPR183, HMGB1
GO:0002429	0.374609528298523	1.3031561461794	3.09625502940266	4	305	immune response-activating cell surface receptor signaling pathway	0.773388846700912	COLEC10, HHLA2, NINJ1, CARD11
GO:0002440	0.395172067013051	1.33577075098814	2.26381925100588	3	223	production of molecular mediator of immune response	0.782205191248399	PAXIP1, IL13, PRG2
