ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0046339	diacylglycerol metabolic process	4/184	27/18888	0.148148148148148	15.207729468599	7.32735711484114	0.000128370552997691	0.215446597439825	0.203219153357457	PLB1/PNPLA2/DAGLB/PGS1	4
GO:0120254	olefinic compound metabolic process	8/184	162/18888	0.0493827160493827	5.06924315619968	5.15907443900239	0.00019201805974232	0.215446597439825	0.203219153357457	GPX4/AKR1B1/EPHX1/PLB1/PNPLA2/DAGLB/PLA2G2F/CBR1	8
GO:0019369	arachidonic acid metabolic process	5/184	58/18888	0.0862068965517241	8.84932533733133	5.93805644520054	0.000250616437502705	0.215446597439825	0.203219153357457	GPX4/EPHX1/DAGLB/PLA2G2F/CBR1	5
GO:0070293	renal absorption	4/184	35/18888	0.114285714285714	11.7316770186335	6.30281466456833	0.000360407229736017	0.232372561372297	0.219184502084194	HBB/MAGED2/SLC5A1/KLHL3	4
GO:0033559	unsaturated fatty acid metabolic process	6/184	115/18888	0.0521739130434783	5.35576559546314	4.64696856993009	0.000921289245009982	0.341100491816284	0.321741693674591	GPX4/AKR1B1/EPHX1/DAGLB/PLA2G2F/CBR1	6
GO:0046340	diacylglycerol catabolic process	2/184	5/18888	0.4	41.0608695652174	8.88572835363803	0.000925825297678941	0.341100491816284	0.321741693674591	PLB1/DAGLB	2
GO:1900158	negative regulation of bone mineralization involved in bone maturation	2/184	5/18888	0.4	41.0608695652174	8.88572835363803	0.000925825297678941	0.341100491816284	0.321741693674591	GREM1/RFLNB	2
GO:0006690	icosanoid metabolic process	6/184	125/18888	0.048	4.92730434782609	4.36939774645269	0.00141799903448539	0.356976814688045	0.336716972610385	GPX4/AKR1B1/EPHX1/DAGLB/PLA2G2F/CBR1	6
GO:0022612	gland morphogenesis	6/184	125/18888	0.048	4.92730434782609	4.36939774645269	0.00141799903448539	0.356976814688045	0.336716972610385	PML/NOTCH2/EDA/PAX6/RPS6KA1/BTBD7	6
GO:0030198	extracellular matrix organization	10/184	332/18888	0.0301204819277108	3.09193294918806	3.81415005628568	0.00158905680635528	0.356976814688045	0.336716972610385	GREM1/MATN3/COL7A1/IMPG2/FKRP/COL16A1/MMP21/COLGALT1/RECK/ELN	10
GO:0043062	extracellular structure organization	10/184	333/18888	0.03003003003003	3.08264786525656	3.80303776152871	0.00162470561095747	0.356976814688045	0.336716972610385	GREM1/MATN3/COL7A1/IMPG2/FKRP/COL16A1/MMP21/COLGALT1/RECK/ELN	10
GO:0045229	external encapsulating structure organization	10/184	334/18888	0.029940119760479	3.07341838063004	3.7919670614039	0.00166100107648567	0.356976814688045	0.336716972610385	GREM1/MATN3/COL7A1/IMPG2/FKRP/COL16A1/MMP21/COLGALT1/RECK/ELN	10
GO:0019433	triglyceride catabolic process	3/184	28/18888	0.107142857142857	10.9984472049689	5.2512643817375	0.00249051864794623	0.385760776685702	0.363867331246569	PLB1/PNPLA2/DAGLB	3
GO:0060402	calcium ion transport into cytosol	3/184	28/18888	0.107142857142857	10.9984472049689	5.2512643817375	0.00249051864794623	0.385760776685702	0.363867331246569	SLC8A1/PML/BAK1	3
GO:0001955	blood vessel maturation	2/184	8/18888	0.25	25.6630434782609	6.92012312787957	0.00254282016427178	0.385760776685702	0.363867331246569	RECK/LYL1	2
GO:0010898	positive regulation of triglyceride catabolic process	2/184	8/18888	0.25	25.6630434782609	6.92012312787957	0.00254282016427178	0.385760776685702	0.363867331246569	PNPLA2/DAGLB	2
GO:1900157	regulation of bone mineralization involved in bone maturation	2/184	8/18888	0.25	25.6630434782609	6.92012312787957	0.00254282016427178	0.385760776685702	0.363867331246569	GREM1/RFLNB	2
GO:0035107	appendage morphogenesis	6/184	150/18888	0.04	4.10608695652174	3.78809425761424	0.00354218854808224	0.471487971388279	0.444729169559116	GREM1/NOTCH2/RECK/BAK1/FRAS1/SALL4	6
GO:0035108	limb morphogenesis	6/184	150/18888	0.04	4.10608695652174	3.78809425761424	0.00354218854808224	0.471487971388279	0.444729169559116	GREM1/NOTCH2/RECK/BAK1/FRAS1/SALL4	6
GO:0001676	long-chain fatty acid metabolic process	5/184	109/18888	0.0458715596330275	4.70881531711209	3.85154858539333	0.00429112736531066	0.471487971388279	0.444729169559116	GPX4/EPHX1/DAGLB/PLA2G2F/CBR1	5
GO:0007435	salivary gland morphogenesis	3/184	34/18888	0.0882352941176471	9.05754475703325	4.66405419821066	0.00435886570917573	0.471487971388279	0.444729169559116	EDA/PAX6/BTBD7	3
GO:0046471	phosphatidylglycerol metabolic process	3/184	35/18888	0.0857142857142857	8.79875776397516	4.58028365136705	0.0047337211916232	0.471487971388279	0.444729169559116	PLB1/PLA2G2F/PGS1	3
GO:0007431	salivary gland development	3/184	37/18888	0.0810810810810811	8.32314923619272	4.42236622630969	0.00554039458639514	0.471487971388279	0.444729169559116	EDA/PAX6/BTBD7	3
GO:0046486	glycerolipid metabolic process	10/184	400/18888	0.025	2.56630434782609	3.14039543696395	0.00596844480616245	0.471487971388279	0.444729169559116	GNB3/ETNK1/MTMR10/FABP3/PLB1/PNPLA2/DAGLB/PLA2G2F/PGS1/PON1	10
GO:0046461	neutral lipid catabolic process	3/184	38/18888	0.0789473684210526	8.10411899313501	4.34779944735127	0.00597271493592969	0.471487971388279	0.444729169559116	PLB1/PNPLA2/DAGLB	3
GO:0046464	acylglycerol catabolic process	3/184	38/18888	0.0789473684210526	8.10411899313501	4.34779944735127	0.00597271493592969	0.471487971388279	0.444729169559116	PLB1/PNPLA2/DAGLB	3
GO:0046470	phosphatidylcholine metabolic process	4/184	76/18888	0.0526315789473684	5.40274599542334	3.81448662634487	0.00648261053760461	0.471487971388279	0.444729169559116	FABP3/PLB1/PLA2G2F/PON1	4
GO:0010896	regulation of triglyceride catabolic process	2/184	13/18888	0.153846153846154	15.7926421404682	5.29172299059669	0.00686030436024511	0.471487971388279	0.444729169559116	PNPLA2/DAGLB	2
GO:0035437	maintenance of protein localization in endoplasmic reticulum	2/184	13/18888	0.153846153846154	15.7926421404682	5.29172299059669	0.00686030436024511	0.471487971388279	0.444729169559116	FKRP/FREY1	2
GO:0070294	renal sodium ion absorption	2/184	13/18888	0.153846153846154	15.7926421404682	5.29172299059669	0.00686030436024511	0.471487971388279	0.444729169559116	MAGED2/KLHL3	2
GO:0030326	embryonic limb morphogenesis	5/184	122/18888	0.040983606557377	4.20705630791162	3.52471331581363	0.00688397539459216	0.471487971388279	0.444729169559116	GREM1/NOTCH2/RECK/FRAS1/SALL4	5
GO:0035113	embryonic appendage morphogenesis	5/184	122/18888	0.040983606557377	4.20705630791162	3.52471331581363	0.00688397539459216	0.471487971388279	0.444729169559116	GREM1/NOTCH2/RECK/FRAS1/SALL4	5
GO:0072595	maintenance of protein localization in organelle	3/184	42/18888	0.0714285714285714	7.33229813664596	4.0747367915859	0.00790049081544422	0.471487971388279	0.444729169559116	PML/FKRP/FREY1	3
GO:0035630	bone mineralization involved in bone maturation	2/184	14/18888	0.142857142857143	14.6645962732919	5.07284978100914	0.00795270674141249	0.471487971388279	0.444729169559116	GREM1/RFLNB	2
GO:0036151	phosphatidylcholine acyl-chain remodeling	2/184	14/18888	0.142857142857143	14.6645962732919	5.07284978100914	0.00795270674141249	0.471487971388279	0.444729169559116	PLB1/PLA2G2F	2
GO:0003014	renal system process	5/184	127/18888	0.0393700787401575	4.04142416980486	3.41093950029144	0.00812271253523878	0.471487971388279	0.444729169559116	HBB/MAGED2/AKR1B1/SLC5A1/KLHL3	5
