ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0007194	negative regulation of adenylate cyclase activity	3/84	14/18888	0.214285714285714	48.1836734693877	11.8037446033392	2.9812930217583e-05	0.0314630962855659	0.0276839273848017	GNAI3/CCR2/DRD2	3
GO:0031280	negative regulation of cyclase activity	3/84	15/18888	0.2	44.9714285714286	11.3865392360823	3.7146512733844e-05	0.0314630962855659	0.0276839273848017	GNAI3/CCR2/DRD2	3
GO:0051350	negative regulation of lyase activity	3/84	18/18888	0.166666666666667	37.4761904761905	10.3479849711732	6.59794059635023e-05	0.0372563712340576	0.032781346962919	GNAI3/CCR2/DRD2	3
GO:0072102	glomerulus morphogenesis	2/84	9/18888	0.222222222222222	49.968253968254	9.82069881949825	0.000689456853387097	0.264822661596278	0.233013663593071	MTSS1/PDGFRB	2
GO:0045761	regulation of adenylate cyclase activity	3/84	44/18888	0.0681818181818182	15.3311688311688	6.36088310747803	0.00098521594836006	0.264822661596278	0.233013663593071	GNAI3/CCR2/DRD2	3
GO:0014911	positive regulation of smooth muscle cell migration	3/84	50/18888	0.06	13.4914285714286	5.91120099627923	0.001430333281438	0.264822661596278	0.233013663593071	PDGFRB/FAT1/CCN4	3
GO:0031279	regulation of cyclase activity	3/84	54/18888	0.0555555555555556	12.4920634920635	5.65222739367123	0.00178712089104593	0.264822661596278	0.233013663593071	GNAI3/CCR2/DRD2	3
GO:0051339	regulation of lyase activity	3/84	58/18888	0.0517241379310345	11.6305418719212	5.41926328763023	0.0021949618092867	0.264822661596278	0.233013663593071	GNAI3/CCR2/DRD2	3
GO:0016078	tRNA catabolic process	2/84	16/18888	0.125	28.1071428571429	7.24987942717733	0.00225217469884158	0.264822661596278	0.233013663593071	NSUN2/POP1	2
GO:0022410	circadian sleep/wake cycle process	2/84	19/18888	0.105263157894737	23.6691729323308	6.60745243826394	0.00318169571203474	0.264822661596278	0.233013663593071	NPS/DRD2	2
GO:0042749	regulation of circadian sleep/wake cycle	2/84	19/18888	0.105263157894737	23.6691729323308	6.60745243826394	0.00318169571203474	0.264822661596278	0.233013663593071	NPS/DRD2	2
GO:0042745	circadian sleep/wake cycle	2/84	21/18888	0.0952380952380952	21.4149659863946	6.25608866611615	0.00388488672506716	0.264822661596278	0.233013663593071	NPS/DRD2	2
GO:0050729	positive regulation of inflammatory response	4/84	153/18888	0.0261437908496732	5.87861811391223	4.04959603486215	0.00483567948198823	0.264822661596278	0.233013663593071	CCR2/C2CD4A/CCN4/NAPEPLD	4
GO:0007193	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	3/84	80/18888	0.0375	8.43214285714286	4.45229309476052	0.00544910331174773	0.264822661596278	0.233013663593071	HTR1E/GNAI3/DRD2	3
GO:0051966	regulation of synaptic transmission, glutamatergic	3/84	80/18888	0.0375	8.43214285714286	4.45229309476052	0.00544910331174773	0.264822661596278	0.233013663593071	CCR2/NPS/DRD2	3
GO:0090314	positive regulation of protein targeting to membrane	2/84	28/18888	0.0714285714285714	16.0612244897959	5.33045725634657	0.00685333216273815	0.264822661596278	0.233013663593071	C2CD5/MIEF2	2
GO:0014910	regulation of smooth muscle cell migration	3/84	91/18888	0.032967032967033	7.41287284144427	4.09850119372391	0.00778078679052567	0.264822661596278	0.233013663593071	PDGFRB/FAT1/CCN4	3
GO:0032465	regulation of cytokinesis	3/84	93/18888	0.032258064516129	7.25345622119816	4.0405123169905	0.00825863326636063	0.264822661596278	0.233013663593071	E2F8/CCP110/DRD2	3
GO:0007628	adult walking behavior	2/84	32/18888	0.0625	14.0535714285714	4.93941556886853	0.00888999114401234	0.264822661596278	0.233013663593071	HIPK2/DRD2	2
