Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	GOID
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	12	6.0	0.0088771250641778	396, 400736, 4790, 323, 9821, 79092, 5455, 2056, 5536, 645425, 140801, 4318	173	543	19512	2.492511097627183	0.9999094038635814	1.0	1.0	GO:0043066
GOTERM_BP_DIRECT	GO:0030198~extracellular matrix organization	6	3.0	0.0098185702355888	323, 4313, 1281, 1605, 56605, 4318	173	147	19512	4.603515394597145	0.9999664086588124	1.0	1.0	GO:0030198
GOTERM_BP_DIRECT	GO:0043161~proteasome-mediated ubiquitin-dependent protein catabolic process	9	4.5	0.0138530078477695	400736, 10966, 10616, 6500, 2056, 23276, 9491, 645425, 57162	173	356	19512	2.8513346755861533	0.9999995267537178	1.0	1.0	GO:0043161
GOTERM_BP_DIRECT	GO:0030488~tRNA methylation	3	1.5	0.028592994636366	55798, 339175, 9836	173	30	19512	11.278612716763003	0.9999999999999296	1.0	1.0	GO:0030488
GOTERM_BP_DIRECT	GO:0007631~feeding behavior	3	1.5	0.0380106445925424	79924, 181, 8811	173	35	19512	9.667382328654003	1.0	1.0	1.0	GO:0007631
GOTERM_BP_DIRECT	GO:0000165~MAPK cascade	5	2.5	0.0395372741035138	4790, 5595, 142679, 5536, 4902	173	145	19512	3.889176798883795	1.0	1.0	1.0	GO:0000165
GOTERM_BP_DIRECT	GO:0006400~tRNA modification	3	1.5	0.0400182307911469	55798, 339175, 9836	173	36	19512	9.398843930635838	1.0	1.0	1.0	GO:0006400
GOTERM_BP_DIRECT	GO:0007165~signal transduction	28	14.000000000000002	0.0406677516612273	126370, 5780, 4790, 2056, 2891, 115677, 27329, 126308, 84109, 55704, 116173, 2769, 390061, 390064, 9536, 219873, 9976, 6346, 350383, 257106, 2850, 1464, 8811, 407, 8856, 283111, 392391, 219968	173	2168	19512	1.4566473988439308	1.0	1.0	1.0	GO:0007165
GOTERM_BP_DIRECT	GO:0071396~cellular response to lipid	3	1.5	0.0462736506077971	390061, 390064, 283111	173	39	19512	8.675855935971542	1.0	1.0	1.0	GO:0071396
GOTERM_BP_DIRECT	GO:0006813~potassium ion transport	5	2.5	0.0484426736226862	10008, 2702, 57657, 3785, 131096	173	155	19512	3.638262166697744	1.0	1.0	1.0	GO:0006813
GOTERM_BP_DIRECT	GO:0016477~cell migration	7	3.5000000000000004	0.0541452147337137	6383, 2028, 11151, 1013, 55704, 4313, 4318	173	306	19512	2.580074804488269	1.0	1.0	1.0	GO:0016477
GOTERM_BP_DIRECT	GO:0086091~regulation of heart rate by cardiac conduction	3	1.5	0.0551264552679749	10008, 2702, 57657	173	43	19512	7.868799569834654	1.0	1.0	1.0	GO:0086091
GOTERM_BP_DIRECT	GO:0016567~protein ubiquitination	10	5.0	0.0551601252435134	1954, 7681, 79269, 10966, 6992, 10616, 6500, 23276, 5930, 57162	173	550	19512	2.0506568575932738	1.0	1.0	1.0	GO:0016567
GOTERM_BP_DIRECT	GO:0051132~NK T cell activation	2	1.0	0.0601065583254553	3958, 9976	173	7	19512	32.224607762180014	1.0	1.0	1.0	GO:0051132
GOTERM_BP_DIRECT	GO:0006399~tRNA metabolic process	2	1.0	0.0601065583254553	55798, 339175	173	7	19512	32.224607762180014	1.0	1.0	1.0	GO:0006399
GOTERM_BP_DIRECT	GO:1905274~regulation of modification of postsynaptic actin cytoskeleton	2	1.0	0.0601065583254553	83992, 56341	173	7	19512	32.224607762180014	1.0	1.0	1.0	GO:1905274
GOTERM_BP_DIRECT	GO:1900738~positive regulation of phospholipase C-activating G protein-coupled receptor signaling pathway	2	1.0	0.0601065583254553	2850, 5997	173	7	19512	32.224607762180014	1.0	1.0	1.0	GO:1900738
GOTERM_BP_DIRECT	GO:0045663~positive regulation of myoblast differentiation	3	1.5	0.0645185198004077	91653, 196528, 55274	173	47	19512	7.1991145000614924	1.0	1.0	1.0	GO:0045663
GOTERM_BP_DIRECT	GO:0003008~system process	3	1.5	0.0645185198004077	390061, 390064, 283111	173	47	19512	7.1991145000614924	1.0	1.0	1.0	GO:0003008
GOTERM_BP_DIRECT	GO:0001818~negative regulation of cytokine production	3	1.5	0.0645185198004077	9683, 4790, 6992	173	47	19512	7.1991145000614924	1.0	1.0	1.0	GO:0001818
GOTERM_BP_DIRECT	GO:0007566~embryo implantation	3	1.5	0.0669451381779112	2056, 4313, 4318	173	48	19512	7.049132947976878	1.0	1.0	1.0	GO:0007566
GOTERM_BP_DIRECT	GO:0006417~regulation of translation	5	2.5	0.0754355015503549	9811, 5997, 29118, 92170, 140801	173	180	19512	3.132947976878613	1.0	1.0	1.0	GO:0006417
GOTERM_BP_DIRECT	GO:0030070~insulin processing	2	1.0	0.0766103258784981	283987, 56605	173	9	19512	25.063583815028903	1.0	1.0	1.0	GO:0030070
GOTERM_BP_DIRECT	GO:0071345~cellular response to cytokine stimulus	3	1.5	0.0821100316767735	4790, 4313, 4825	173	54	19512	6.265895953757226	1.0	1.0	1.0	GO:0071345
GOTERM_BP_DIRECT	GO:0034097~response to cytokine	3	1.5	0.0873791547075369	11151, 4313, 1281	173	56	19512	6.042113955408752	1.0	1.0	1.0	GO:0034097
GOTERM_BP_DIRECT	GO:0071492~cellular response to UV-A	2	1.0	0.092825956039242	4313, 4318	173	11	19512	20.50656857593274	1.0	1.0	1.0	GO:0071492
GOTERM_BP_DIRECT	GO:0050729~positive regulation of inflammatory response	4	2.0	0.0985704512635291	4790, 6346, 58484, 3430	173	125	19512	3.6091560693641616	1.0	1.0	1.0	GO:0050729
GOTERM_BP_DIRECT	GO:0007507~heart development	6	3.0	0.1030581294127305	1954, 2702, 9821, 4313, 1281, 1605	173	280	19512	2.416845582163501	1.0	1.0	1.0	GO:0007507
GOTERM_BP_DIRECT	GO:0030219~megakaryocyte differentiation	2	1.0	0.1087584504487345	3589, 645	173	13	19512	17.351711871943085	1.0	1.0	1.0	GO:0030219
GOTERM_BP_DIRECT	GO:0003007~heart morphogenesis	3	1.5	0.1151013056873495	196528, 115701, 1605	173	66	19512	5.126642143983184	1.0	1.0	1.0	GO:0003007
GOTERM_BP_DIRECT	GO:0030705~cytoskeleton-dependent intracellular transport	2	1.0	0.1166200611270348	55704, 84376	173	14	19512	16.112303881090007	1.0	1.0	1.0	GO:0030705
GOTERM_BP_DIRECT	GO:0034145~positive regulation of toll-like receptor 4 signaling pathway	2	1.0	0.1166200611270348	3430, 57162	173	14	19512	16.112303881090007	1.0	1.0	1.0	GO:0034145
GOTERM_BP_DIRECT	GO:0030516~regulation of axon extension	2	1.0	0.1166200611270348	23011, 4825	173	14	19512	16.112303881090007	1.0	1.0	1.0	GO:0030516
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	6	3.0	0.1169920164432122	2702, 2028, 1464, 79924, 4313, 27329	173	292	19512	2.3175231609787	1.0	1.0	1.0	GO:0001525
GOTERM_BP_DIRECT	GO:0038202~TORC1 signaling	3	1.5	0.117985518534369	5595, 389541, 57162	173	67	19512	5.050125097058062	1.0	1.0	1.0	GO:0038202
GOTERM_BP_DIRECT	GO:0001764~neuron migration	4	2.0	0.1188765613757559	323, 84892, 4139, 1281	173	136	19512	3.31723903434206	1.0	1.0	1.0	GO:0001764
GOTERM_BP_DIRECT	GO:0071230~cellular response to amino acid stimulus	3	1.5	0.1208878339813706	389541, 4313, 1281	173	68	19512	4.97585855151309	1.0	1.0	1.0	GO:0071230
GOTERM_BP_DIRECT	GO:0032259~methylation	5	2.5	0.1227763624066761	55798, 339175, 25895, 9836, 56341	173	215	19512	2.622933189944885	1.0	1.0	1.0	GO:0032259
GOTERM_BP_DIRECT	GO:0048771~tissue remodeling	2	1.0	0.124412724452203	1464, 4313	173	15	19512	15.03815028901734	1.0	1.0	1.0	GO:0048771
GOTERM_BP_DIRECT	GO:0055093~response to hyperoxia	2	1.0	0.124412724452203	2056, 4313	173	15	19512	15.03815028901734	1.0	1.0	1.0	GO:0055093
GOTERM_BP_DIRECT	GO:0099003~vesicle-mediated transport in synapse	2	1.0	0.1321370415940875	22908, 7879	173	16	19512	14.098265895953755	1.0	1.0	1.0	GO:0099003
GOTERM_BP_DIRECT	GO:0086005~ventricular cardiac muscle cell action potential	2	1.0	0.1397936085299372	10008, 2702	173	17	19512	13.26895613736824	1.0	1.0	1.0	GO:0086005
GOTERM_BP_DIRECT	GO:0003073~regulation of systemic arterial blood pressure	2	1.0	0.1397936085299372	2702, 79924	173	17	19512	13.26895613736824	1.0	1.0	1.0	GO:0003073
GOTERM_BP_DIRECT	GO:1904645~response to amyloid-beta	2	1.0	0.1397936085299372	4313, 4318	173	17	19512	13.26895613736824	1.0	1.0	1.0	GO:1904645
GOTERM_BP_DIRECT	GO:0048246~macrophage chemotaxis	2	1.0	0.1473830160304934	3958, 4313	173	18	19512	12.531791907514451	1.0	1.0	1.0	GO:0048246
GOTERM_BP_DIRECT	GO:0071805~potassium ion transmembrane transport	4	2.0	0.1485179471175791	10008, 57657, 3785, 131096	173	151	19512	2.987711977950465	1.0	1.0	1.0	GO:0071805
GOTERM_BP_DIRECT	GO:0071260~cellular response to mechanical stimulus	3	1.5	0.1507920800456508	4790, 5595, 1605	173	78	19512	4.337927967985771	1.0	1.0	1.0	GO:0071260
GOTERM_BP_DIRECT	GO:0060135~maternal process involved in female pregnancy	2	1.0	0.1549058497814513	181, 5997	173	19	19512	11.872223912382111	1.0	1.0	1.0	GO:0060135
GOTERM_BP_DIRECT	GO:0042110~T cell activation	3	1.5	0.1600309523290238	11151, 64343, 57162	173	81	19512	4.177263969171484	1.0	1.0	1.0	GO:0042110
GOTERM_BP_DIRECT	GO:1990403~embryonic brain development	2	1.0	0.1623626903849422	1954, 140801	173	20	19512	11.278612716763003	1.0	1.0	1.0	GO:1990403
GOTERM_BP_DIRECT	GO:0021675~nerve development	2	1.0	0.1623626903849422	1605, 4902	173	20	19512	11.278612716763003	1.0	1.0	1.0	GO:0021675
GOTERM_BP_DIRECT	GO:0048245~eosinophil chemotaxis	2	1.0	0.1623626903849422	3958, 6346	173	20	19512	11.278612716763003	1.0	1.0	1.0	GO:0048245
GOTERM_BP_DIRECT	GO:0035418~protein localization to synapse	2	1.0	0.1623626903849422	347730, 4355	173	20	19512	11.278612716763003	1.0	1.0	1.0	GO:0035418
GOTERM_BP_DIRECT	GO:0006338~chromatin remodeling	6	3.0	0.1644887162698603	6500, 196528, 2186, 56341, 55274, 2140	173	328	19512	2.063160862822501	1.0	1.0	1.0	GO:0006338
