geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId
GO:0098927	vesicle-mediated transport between endosomal compartments	http://amigo.geneontology.org/amigo/term/GO:0098927	48	5	0.4943739953563136	10.113800578034683	1.3088300697862635e-4	1	5595;7879;11151;23011;84376
GO:0045022	early endosome to late endosome transport	http://amigo.geneontology.org/amigo/term/GO:0045022	43	4	0.4428767041733643	9.031859120849576	9.805251693283748e-4	1	5595;7879;23011;84376
GO:0010519	negative regulation of phospholipase activity	http://amigo.geneontology.org/amigo/term/GO:0010519	6	2	0.0617967494195392	32.36416184971098	0.0015396108170246498	1	5997;27329
GO:0021869	forebrain ventricular zone progenitor cell division	http://amigo.geneontology.org/amigo/term/GO:0021869	6	2	0.0617967494195392	32.36416184971098	0.0015396108170246498	1	1638;5455
GO:0021846	cell proliferation in forebrain	http://amigo.geneontology.org/amigo/term/GO:0021846	27	3	0.2780853723879264	10.788053949903661	0.002618640069072593	1	1638;5455;84376
GO:0043331	response to dsRNA	http://amigo.geneontology.org/amigo/term/GO:0043331	57	4	0.5870691194856225	6.813507757833891	0.0028070479792122465	1	3443;4790;5595;57162
GO:2001258	negative regulation of cation channel activity	http://amigo.geneontology.org/amigo/term/GO:2001258	28	3	0.2883848306245163	10.402766308835671	0.002910863679414533	1	2056;4318;10008
GO:0051051	negative regulation of transport	http://amigo.geneontology.org/amigo/term/GO:0051051	403	11	4.150681669345716	2.6501670993559863	0.003106060835592865	1	2056;3589;3958;4318;4790;5715;5997;7879;10008;11151;347730
GO:0071492	cellular response to UV-A	http://amigo.geneontology.org/amigo/term/GO:0071492	10	2	0.10299458236589867	19.41849710982659	0.004495247255122706	1	4313;4318
GO:0045661	regulation of myoblast differentiation	http://amigo.geneontology.org/amigo/term/GO:0045661	72	4	0.7415609930344704	5.394026974951831	0.0064906603879107214	1	55274;91653;116173;196528
GO:0060192	negative regulation of lipase activity	http://amigo.geneontology.org/amigo/term/GO:0060192	12	2	0.1235934988390784	16.18208092485549	0.006504445273598546	1	5997;27329
GO:0048844	artery morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0048844	73	4	0.7518604512710603	5.320136194473038	0.006812816746179576	1	1281;2702;27329;196528
GO:0070141	response to UV-A	http://amigo.geneontology.org/amigo/term/GO:0070141	13	2	0.13389295707566828	14.937305469097376	0.007635319521827249	1	4313;4318
GO:0034145	positive regulation of toll-like receptor 4 signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0034145	13	2	0.13389295707566828	14.937305469097376	0.007635319521827249	1	3430;57162
GO:0030488	tRNA methylation	http://amigo.geneontology.org/amigo/term/GO:0030488	40	3	0.4119783294635947	7.281936416184971	0.008022288062206891	1	9836;55798;339175
GO:0048246	macrophage chemotaxis	http://amigo.geneontology.org/amigo/term/GO:0048246	40	3	0.4119783294635947	7.281936416184971	0.008022288062206891	1	3958;4313;5595
GO:0045663	positive regulation of myoblast differentiation	http://amigo.geneontology.org/amigo/term/GO:0045663	42	3	0.43257724593677443	6.9351775392237816	0.009182975514558845	1	55274;91653;196528
GO:0070555	response to interleukin-1	http://amigo.geneontology.org/amigo/term/GO:0070555	131	5	1.3492290289932727	3.7058200591272117	0.011495369998139647	1	2056;4313;4790;5595;6346
GO:0060546	negative regulation of necroptotic process	http://amigo.geneontology.org/amigo/term/GO:0060546	16	2	0.16479133178543787	12.13656069364162	0.011511379851352239	1	10616;57162
GO:0030201	heparan sulfate proteoglycan metabolic process	http://amigo.geneontology.org/amigo/term/GO:0030201	16	2	0.16479133178543787	12.13656069364162	0.011511379851352239	1	9951;9955
GO:0062099	negative regulation of programmed necrotic cell death	http://amigo.geneontology.org/amigo/term/GO:0062099	17	2	0.17509079002202774	11.422645358721523	0.012958690741639047	1	10616;57162
GO:0001771	immunological synapse formation	http://amigo.geneontology.org/amigo/term/GO:0001771	17	2	0.17509079002202774	11.422645358721523	0.012958690741639047	1	3958;11151
GO:0006570	tyrosine metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006570	17	2	0.17509079002202774	11.422645358721523	0.012958690741639047	1	1638;3242
GO:2001257	regulation of cation channel activity	http://amigo.geneontology.org/amigo/term/GO:2001257	89	4	0.9166517830564982	4.3637072156913685	0.013470786335544176	1	2056;4318;8811;10008
GO:0032413	negative regulation of ion transmembrane transporter activity	http://amigo.geneontology.org/amigo/term/GO:0032413	49	3	0.5046734535929035	5.944437890763242	0.013987134877416112	1	2056;4318;10008
GO:0035094	response to nicotine	http://amigo.geneontology.org/amigo/term/GO:0035094	50	3	0.5149729118294933	5.825549132947977	0.014769480951923448	1	4313;4790;4825
GO:0010517	regulation of phospholipase activity	http://amigo.geneontology.org/amigo/term/GO:0010517	50	3	0.5149729118294933	5.825549132947977	0.014769480951923448	1	2769;5997;27329
GO:0001845	phagolysosome assembly	http://amigo.geneontology.org/amigo/term/GO:0001845	19	2	0.19568970649520748	10.220261636750836	0.0160759949814509	1	7879;11151
GO:2000641	regulation of early endosome to late endosome transport	http://amigo.geneontology.org/amigo/term/GO:2000641	19	2	0.19568970649520748	10.220261636750836	0.0160759949814509	1	5595;23011
GO:0055093	response to hyperoxia	http://amigo.geneontology.org/amigo/term/GO:0055093	21	2	0.21628862296838722	9.24690338563171	0.019479169789468523	1	2056;4313
GO:0032410	negative regulation of transporter activity	http://amigo.geneontology.org/amigo/term/GO:0032410	56	3	0.5767696612490326	5.201383154417836	0.01997670603302675	1	2056;4318;10008
GO:0007566	embryo implantation	http://amigo.geneontology.org/amigo/term/GO:0007566	56	3	0.5767696612490326	5.201383154417836	0.01997670603302675	1	2056;4313;4318
GO:0071881	adenylate cyclase-inhibiting adrenergic receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0071881	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	5997
GO:0072658	maintenance of protein location in membrane	http://amigo.geneontology.org/amigo/term/GO:0072658	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	55704
GO:0072660	maintenance of protein location in plasma membrane	http://amigo.geneontology.org/amigo/term/GO:0072660	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	55704
GO:1902217	erythrocyte apoptotic process	http://amigo.geneontology.org/amigo/term/GO:1902217	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	2056
GO:0016340	calcium-dependent cell-matrix adhesion	http://amigo.geneontology.org/amigo/term/GO:0016340	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	1605
GO:0098942	retrograde trans-synaptic signaling by trans-synaptic protein complex	http://amigo.geneontology.org/amigo/term/GO:0098942	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	1605
GO:0008612	peptidyl-lysine modification to peptidyl-hypusine	http://amigo.geneontology.org/amigo/term/GO:0008612	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	83475
GO:0003193	pulmonary valve formation	http://amigo.geneontology.org/amigo/term/GO:0003193	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	2702
GO:0086021	SA node cell to atrial cardiac muscle cell communication by electrical coupling	http://amigo.geneontology.org/amigo/term/GO:0086021	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	2702
GO:0086054	bundle of His cell to Purkinje myocyte communication by electrical coupling	http://amigo.geneontology.org/amigo/term/GO:0086054	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	2702
GO:0098905	regulation of bundle of His cell action potential	http://amigo.geneontology.org/amigo/term/GO:0098905	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	2702
GO:0009203	ribonucleoside triphosphate catabolic process	http://amigo.geneontology.org/amigo/term/GO:0009203	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	3704
GO:0046041	ITP metabolic process	http://amigo.geneontology.org/amigo/term/GO:0046041	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	3704
GO:1903614	negative regulation of protein tyrosine phosphatase activity	http://amigo.geneontology.org/amigo/term/GO:1903614	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	3958
GO:2000521	negative regulation of immunological synapse formation	http://amigo.geneontology.org/amigo/term/GO:2000521	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	3958
GO:0032796	uropod organization	http://amigo.geneontology.org/amigo/term/GO:0032796	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	11151
GO:1904979	negative regulation of endosome organization	http://amigo.geneontology.org/amigo/term/GO:1904979	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	7879
GO:1905365	regulation of intralumenal vesicle formation	http://amigo.geneontology.org/amigo/term/GO:1905365	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	7879
GO:1905366	negative regulation of intralumenal vesicle formation	http://amigo.geneontology.org/amigo/term/GO:1905366	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	7879
GO:0072023	thick ascending limb development	http://amigo.geneontology.org/amigo/term/GO:0072023	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	5455
GO:0072233	metanephric thick ascending limb development	http://amigo.geneontology.org/amigo/term/GO:0072233	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	5455
GO:1900923	regulation of glycine import across plasma membrane	http://amigo.geneontology.org/amigo/term/GO:1900923	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	5997
GO:1900924	negative regulation of glycine import across plasma membrane	http://amigo.geneontology.org/amigo/term/GO:1900924	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	5997
GO:1905223	epicardium morphogenesis	http://amigo.geneontology.org/amigo/term/GO:1905223	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	115701
GO:0003306	Wnt signaling pathway involved in heart development	http://amigo.geneontology.org/amigo/term/GO:0003306	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	115701
GO:0090663	galanin-activated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0090663	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	8811
GO:1902606	regulation of large conductance calcium-activated potassium channel activity	http://amigo.geneontology.org/amigo/term/GO:1902606	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	8811
GO:1902608	positive regulation of large conductance calcium-activated potassium channel activity	http://amigo.geneontology.org/amigo/term/GO:1902608	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	8811
GO:0019303	D-ribose catabolic process	http://amigo.geneontology.org/amigo/term/GO:0019303	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	64080
GO:1904211	membrane protein proteolysis involved in retrograde protein transport, ER to cytosol	http://amigo.geneontology.org/amigo/term/GO:1904211	2	1	0.020598916473179733	48.54624277456648	0.02049344452683895	1	81502
GO:0033108	mitochondrial respiratory chain complex assembly	http://amigo.geneontology.org/amigo/term/GO:0033108	101	4	1.0402452818955765	3.845246952440909	0.0205012882533455	1	4705;51287;80224;84334
GO:0060307	regulation of ventricular cardiac muscle cell membrane repolarization	http://amigo.geneontology.org/amigo/term/GO:0060307	22	2	0.2265880812049771	8.826589595375722	0.021283915922134567	1	2702;10008
GO:1905517	macrophage migration	http://amigo.geneontology.org/amigo/term/GO:1905517	58	3	0.5973685777222123	5.022025114610325	0.021909092895211695	1	3958;4313;5595
GO:0043069	negative regulation of programmed cell death	http://amigo.geneontology.org/amigo/term/GO:0043069	892	16	9.18711674703816	1.74156924751808	0.021932409605693516	1	323;396;2056;2140;3589;3958;4318;4790;5455;9821;10616;11151;57162;79092;400736;645425
GO:0060840	artery development	http://amigo.geneontology.org/amigo/term/GO:0060840	104	4	1.0711436566053463	3.734326367274344	0.022552396131517483	1	1281;2702;27329;196528
GO:0071347	cellular response to interleukin-1	http://amigo.geneontology.org/amigo/term/GO:0071347	105	4	1.0814431148419361	3.6987613542526834	0.02326289884854108	1	4313;4790;5595;6346
GO:0042058	regulation of epidermal growth factor receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0042058	60	3	0.617967494195392	4.854624277456648	0.023940088333434365	1	4318;7879;55704
GO:0034763	negative regulation of transmembrane transport	http://amigo.geneontology.org/amigo/term/GO:0034763	107	4	1.1020420313151158	3.62962562800497	0.024724431391784877	1	2056;4318;5997;10008
GO:0045445	myoblast differentiation	http://amigo.geneontology.org/amigo/term/GO:0045445	110	4	1.1329404060248853	3.5306358381502894	0.027018774279567167	1	55274;91653;116173;196528
GO:0034453	microtubule anchoring	http://amigo.geneontology.org/amigo/term/GO:0034453	25	2	0.25748645591474667	7.7673988439306365	0.02709198996224619	1	1605;84376
GO:0033617	mitochondrial cytochrome c oxidase assembly	http://amigo.geneontology.org/amigo/term/GO:0033617	25	2	0.25748645591474667	7.7673988439306365	0.02709198996224619	1	51287;84334
GO:0007040	lysosome organization	http://amigo.geneontology.org/amigo/term/GO:0007040	111	4	1.1432398642614752	3.498828308076863	0.02781094194980096	1	5119;7879;11151;84376
GO:0080171	lytic vacuole organization	http://amigo.geneontology.org/amigo/term/GO:0080171	111	4	1.1432398642614752	3.498828308076863	0.02781094194980096	1	5119;7879;11151;84376
GO:0099623	regulation of cardiac muscle cell membrane repolarization	http://amigo.geneontology.org/amigo/term/GO:0099623	26	2	0.26778591415133657	7.468652734548688	0.029154214819147786	1	2702;10008
GO:0048245	eosinophil chemotaxis	http://amigo.geneontology.org/amigo/term/GO:0048245	26	2	0.26778591415133657	7.468652734548688	0.029154214819147786	1	3958;6346
GO:0060191	regulation of lipase activity	http://amigo.geneontology.org/amigo/term/GO:0060191	65	3	0.6694647853783414	4.481191640729213	0.02944834987033149	1	2769;5997;27329
GO:0016477	cell migration	http://amigo.geneontology.org/amigo/term/GO:0016477	1479	23	15.232898731916414	1.5098899037390519	0.03027266681462937	1	323;1281;1464;1605;1954;2028;3958;4139;4313;4318;4825;4902;5455;5595;6346;6383;11151;27329;55704;84892;84978;115677;196528
GO:0034444	regulation of plasma lipoprotein oxidation	http://amigo.geneontology.org/amigo/term/GO:0034444	3	1	0.0308983747097696	32.36416184971098	0.030583032743709226	1	55937
GO:0034445	negative regulation of plasma lipoprotein oxidation	http://amigo.geneontology.org/amigo/term/GO:0034445	3	1	0.0308983747097696	32.36416184971098	0.030583032743709226	1	55937
GO:2000078	positive regulation of type B pancreatic cell development	http://amigo.geneontology.org/amigo/term/GO:2000078	3	1	0.0308983747097696	32.36416184971098	0.030583032743709226	1	4825
GO:0044565	dendritic cell proliferation	http://amigo.geneontology.org/amigo/term/GO:0044565	3	1	0.0308983747097696	32.36416184971098	0.030583032743709226	1	64343
GO:0016476	regulation of embryonic cell shape	http://amigo.geneontology.org/amigo/term/GO:0016476	3	1	0.0308983747097696	32.36416184971098	0.030583032743709226	1	1605
GO:0098904	regulation of AV node cell action potential	http://amigo.geneontology.org/amigo/term/GO:0098904	3	1	0.0308983747097696	32.36416184971098	0.030583032743709226	1	2702
GO:0010956	negative regulation of calcidiol 1-monooxygenase activity	http://amigo.geneontology.org/amigo/term/GO:0010956	3	1	0.0308983747097696	32.36416184971098	0.030583032743709226	1	4790
GO:0010643	cell communication by chemical coupling	http://amigo.geneontology.org/amigo/term/GO:0010643	3	1	0.0308983747097696	32.36416184971098	0.030583032743709226	1	2702
GO:0021847	ventricular zone neuroblast division	http://amigo.geneontology.org/amigo/term/GO:0021847	3	1	0.0308983747097696	32.36416184971098	0.030583032743709226	1	1638
GO:0097155	fasciculation of sensory neuron axon	http://amigo.geneontology.org/amigo/term/GO:0097155	3	1	0.0308983747097696	32.36416184971098	0.030583032743709226	1	1954
GO:0003105	negative regulation of glomerular filtration	http://amigo.geneontology.org/amigo/term/GO:0003105	3	1	0.0308983747097696	32.36416184971098	0.030583032743709226	1	2702
GO:0019243	methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione	http://amigo.geneontology.org/amigo/term/GO:0019243	3	1	0.0308983747097696	32.36416184971098	0.030583032743709226	1	347862
GO:1903765	negative regulation of potassium ion export across plasma membrane	http://amigo.geneontology.org/amigo/term/GO:1903765	3	1	0.0308983747097696	32.36416184971098	0.030583032743709226	1	10008
GO:2001189	negative regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	http://amigo.geneontology.org/amigo/term/GO:2001189	3	1	0.0308983747097696	32.36416184971098	0.030583032743709226	1	3958
GO:1904734	positive regulation of electron transfer activity	http://amigo.geneontology.org/amigo/term/GO:1904734	3	1	0.0308983747097696	32.36416184971098	0.030583032743709226	1	84334
GO:1904960	positive regulation of cytochrome-c oxidase activity	http://amigo.geneontology.org/amigo/term/GO:1904960	3	1	0.0308983747097696	32.36416184971098	0.030583032743709226	1	84334
GO:0072069	DCT cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0072069	3	1	0.0308983747097696	32.36416184971098	0.030583032743709226	1	5455
GO:0072240	metanephric DCT cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0072240	3	1	0.0308983747097696	32.36416184971098	0.030583032743709226	1	5455
GO:0070682	proteasome regulatory particle assembly	http://amigo.geneontology.org/amigo/term/GO:0070682	3	1	0.0308983747097696	32.36416184971098	0.030583032743709226	1	5715
GO:1905024	regulation of membrane repolarization during ventricular cardiac muscle cell action potential	http://amigo.geneontology.org/amigo/term/GO:1905024	3	1	0.0308983747097696	32.36416184971098	0.030583032743709226	1	10008
GO:0006014	D-ribose metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006014	3	1	0.0308983747097696	32.36416184971098	0.030583032743709226	1	64080
