ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0002732	positive regulation of dendritic cell cytokine production	2/46	11/18805	0.181818181818182	74.3280632411067	12.0463684170388	0.000317475975262783	0.156566464414131	0.131527116263061	PLCG2/MAVS	2
GO:0009581	detection of external stimulus	4/46	145/18805	0.0275862068965517	11.2773613193403	6.15189624177158	0.000430321999922497	0.156566464414131	0.131527116263061	ANO1/NMT2/CACNA1F/NR2F6	4
GO:0009582	detection of abiotic stimulus	4/46	147/18805	0.0272108843537415	11.1239278320024	6.10203028908057	0.000453203237583959	0.156566464414131	0.131527116263061	ANO1/NMT2/CACNA1F/NR2F6	4
GO:0002371	dendritic cell cytokine production	2/46	16/18805	0.125	51.1005434782609	9.92772618676739	0.000687297912265718	0.156566464414131	0.131527116263061	PLCG2/MAVS	2
GO:0002730	regulation of dendritic cell cytokine production	2/46	16/18805	0.125	51.1005434782609	9.92772618676739	0.000687297912265718	0.156566464414131	0.131527116263061	PLCG2/MAVS	2
GO:0002720	positive regulation of cytokine production involved in immune response	3/46	85/18805	0.0352941176470588	14.4283887468031	6.14440227770523	0.00117582899322037	0.194190069708468	0.163133656822695	PLCG2/MAVS/RAET1G	3
GO:0050965	detection of temperature stimulus involved in sensory perception of pain	2/46	21/18805	0.0952380952380952	38.9337474120083	8.61272441306114	0.0011934420438624	0.194190069708468	0.163133656822695	ANO1/NR2F6	2
GO:0050961	detection of temperature stimulus involved in sensory perception	2/46	25/18805	0.08	32.704347826087	7.85489220987055	0.00169433710165069	0.197381690433217	0.16581484830072	ANO1/NR2F6	2
GO:1900227	positive regulation of NLRP3 inflammasome complex assembly	2/46	26/18805	0.0769230769230769	31.4464882943144	7.69284260038407	0.00183267867339586	0.197381690433217	0.16581484830072	PLCG2/MAVS	2
GO:0141087	positive regulation of inflammasome-mediated signaling pathway	2/46	27/18805	0.0740740740740741	30.2818035426731	7.53970289494959	0.00197621680218396	0.197381690433217	0.16581484830072	PLCG2/MAVS	2
GO:0016048	detection of temperature stimulus	2/46	28/18805	0.0714285714285714	29.2003105590062	7.39467342878797	0.00212492635843092	0.197381690433217	0.16581484830072	ANO1/NR2F6	2
GO:0062149	detection of stimulus involved in sensory perception of pain	2/46	30/18805	0.0666666666666667	27.2536231884058	7.12621789694304	0.00243775967075814	0.197381690433217	0.16581484830072	ANO1/NR2F6	2
GO:0050951	sensory perception of temperature stimulus	2/46	31/18805	0.0645161290322581	26.3744740532959	7.00162238982916	0.00260183360267969	0.197381690433217	0.16581484830072	ANO1/NR2F6	2
GO:0061081	positive regulation of myeloid leukocyte cytokine production involved in immune response	2/46	35/18805	0.0571428571428571	23.360248447205	6.55658515390763	0.00330860058450111	0.197381690433217	0.16581484830072	PLCG2/MAVS	2
GO:0002718	regulation of cytokine production involved in immune response	3/46	126/18805	0.0238095238095238	9.73343685300207	4.8707163781907	0.00361357660467345	0.197381690433217	0.16581484830072	PLCG2/MAVS/RAET1G	3
GO:0002367	cytokine production involved in immune response	3/46	127/18805	0.0236220472440945	9.65679561793906	4.8472233830517	0.00369471306443222	0.197381690433217	0.16581484830072	PLCG2/MAVS/RAET1G	3
GO:0006516	glycoprotein catabolic process	2/46	39/18805	0.0512820512820513	20.9643255295429	6.18016806535288	0.00409494540523854	0.197381690433217	0.16581484830072	IDUA/NEU2	2
GO:0046427	positive regulation of receptor signaling pathway via JAK-STAT	2/46	42/18805	0.0476190476190476	19.4668737060041	5.93288705075165	0.00473599341496785	0.197381690433217	0.16581484830072	IL26/GH2	2
GO:0002702	positive regulation of production of molecular mediator of immune response	3/46	141/18805	0.0212765957446809	8.69796484736355	4.54341400495165	0.00494908015601058	0.197381690433217	0.16581484830072	PLCG2/MAVS/RAET1G	3
GO:1900225	regulation of NLRP3 inflammasome complex assembly	2/46	43/18805	0.0465116279069767	19.0141557128413	5.85609036673067	0.00495931751860466	0.197381690433217	0.16581484830072	PLCG2/MAVS	2
GO:0044546	NLRP3 inflammasome complex assembly	2/46	46/18805	0.0434782608695652	17.7741020793951	5.64043438094346	0.00565788141635613	0.197381690433217	0.16581484830072	PLCG2/MAVS	2
GO:0140632	canonical inflammasome complex assembly	2/46	48/18805	0.0416666666666667	17.0335144927536	5.50765658999216	0.0061471812174597	0.197381690433217	0.16581484830072	PLCG2/MAVS	2
GO:0141085	regulation of inflammasome-mediated signaling pathway	2/46	48/18805	0.0416666666666667	17.0335144927536	5.50765658999216	0.0061471812174597	0.197381690433217	0.16581484830072	PLCG2/MAVS	2
GO:0048511	rhythmic process	4/46	303/18805	0.0132013201320132	5.39675706701105	3.82070618702799	0.00633556232694385	0.197381690433217	0.16581484830072	NCOA2/GDF9/NR2F6/PASD1	4
GO:1904894	positive regulation of receptor signaling pathway via STAT	2/46	49/18805	0.0408163265306122	16.6858917480035	5.44422840204773	0.00639883797579887	0.197381690433217	0.16581484830072	IL26/GH2	2
GO:0002705	positive regulation of leukocyte mediated immunity	3/46	155/18805	0.0193548387096774	7.91234221598878	4.27908444852011	0.00643256732403632	0.197381690433217	0.16581484830072	PLCG2/MAVS/RAET1G	3
GO:0061082	myeloid leukocyte cytokine production	2/46	50/18805	0.04	16.3521739130435	5.3826426080173	0.00665513491837734	0.197381690433217	0.16581484830072	PLCG2/MAVS	2
GO:0141084	inflammasome-mediated signaling pathway	2/46	53/18805	0.0377358490566038	15.4265791632486	5.20806860198788	0.00745163537193004	0.197381690433217	0.16581484830072	PLCG2/MAVS	2
GO:0042158	lipoprotein biosynthetic process	2/46	59/18805	0.0338983050847458	13.8577745025792	4.89820209572326	0.0091668163101208	0.199301368530965	0.167427516283579	NMT2/APOE	2
GO:0031663	lipopolysaccharide-mediated signaling pathway	2/46	62/18805	0.032258064516129	13.187237026648	4.7597127668906	0.0100842729082272	0.199301368530965	0.167427516283579	MTDH/PLCG2	2
GO:0009311	oligosaccharide metabolic process	2/46	64/18805	0.03125	12.7751358695652	4.67260133875906	0.0107176728667384	0.199301368530965	0.167427516283579	IDUA/NEU2	2
GO:0032922	circadian regulation of gene expression	2/46	67/18805	0.0298507462686567	12.2031148604802	4.54897728339109	0.0116999739298554	0.199301368530965	0.167427516283579	NCOA2/PASD1	2
GO:0051091	positive regulation of DNA-binding transcription factor activity	3/46	195/18805	0.0153846153846154	6.28929765886288	3.67655716032609	0.0120173605857397	0.199301368530965	0.167427516283579	MTDH/PLCG2/MAVS	3
