ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0006112	energy reserve metabolic process	5/88	89/18888	0.0561797752808989	12.0582226762002	7.15413056581703	5.97177179657435e-05	0.0853963366910133	0.0788902484705349	EPM2AIP1/GFPT2/PER2/PPP1CC/MT3	5
GO:1901605	alpha-amino acid metabolic process	6/88	216/18888	0.0277777777777778	5.96212121212121	5.01813945899023	0.00051839139306287	0.354910277192076	0.327870738223081	GFPT2/PCBD1/RIMKLA/HNF4A/AGXT/NAGS	6
GO:0005976	polysaccharide metabolic process	4/88	101/18888	0.0396039603960396	8.5004500450045	5.17086493159063	0.00127320018163819	0.354910277192076	0.327870738223081	EPM2AIP1/PER2/PPP1CC/CHST1	4
GO:0090160	Golgi to lysosome transport	2/88	12/18888	0.166666666666667	35.7727272727273	8.24362627158612	0.00137408329750544	0.354910277192076	0.327870738223081	RBSN/ASB15	2
GO:0006520	amino acid metabolic process	6/88	295/18888	0.0203389830508475	4.36548536209553	3.98591360329744	0.00256104686500034	0.354910277192076	0.327870738223081	GFPT2/PCBD1/RIMKLA/HNF4A/AGXT/NAGS	6
GO:0006896	Golgi to vacuole transport	2/88	20/18888	0.1	21.4636363636364	6.26438982510104	0.00386107602083971	0.354910277192076	0.327870738223081	RBSN/ASB15	2
GO:1901607	alpha-amino acid biosynthetic process	3/88	69/18888	0.0434782608695652	9.33201581027668	4.74373326581639	0.00410169849658784	0.354910277192076	0.327870738223081	PCBD1/AGXT/NAGS	3
GO:0032922	circadian regulation of gene expression	3/88	70/18888	0.0428571428571429	9.1987012987013	4.70166036480785	0.00427107245598034	0.354910277192076	0.327870738223081	ID4/PER2/PPP1CC	3
GO:0170039	proteinogenic amino acid metabolic process	4/88	147/18888	0.0272108843537415	5.8404452690167	4.03080234508044	0.00495295886252182	0.354910277192076	0.327870738223081	GFPT2/RIMKLA/AGXT/NAGS	4
GO:0015980	energy derivation by oxidation of organic compounds	6/88	338/18888	0.0177514792899408	3.81011296395912	3.56659727369297	0.00497874009572109	0.354910277192076	0.327870738223081	EPM2AIP1/GFPT2/PER2/PPP1CC/SDHD/MT3	6
GO:0009064	glutamine family amino acid metabolic process	3/88	74/18888	0.0405405405405405	8.7014742014742	4.54143451806157	0.00499080678257222	0.354910277192076	0.327870738223081	GFPT2/RIMKLA/NAGS	3
GO:0005977	glycogen metabolic process	3/88	75/18888	0.04	8.58545454545455	4.50326097179116	0.00518144567828462	0.354910277192076	0.327870738223081	EPM2AIP1/PER2/PPP1CC	3
GO:0044042	glucan metabolic process	3/88	77/18888	0.038961038961039	8.36245572609209	4.4290034508252	0.00557576442344862	0.354910277192076	0.327870738223081	EPM2AIP1/PER2/PPP1CC	3
GO:0043153	entrainment of circadian clock by photoperiod	2/88	25/18888	0.08	17.1709090909091	5.53532288601949	0.00600508809008332	0.354910277192076	0.327870738223081	PER2/PPP1CC	2
GO:0007030	Golgi organization	4/88	156/18888	0.0256410256410256	5.5034965034965	3.86423879347954	0.00610148546873044	0.354910277192076	0.327870738223081	RBSN/HOOK1/RAB2B/RAB30	4
GO:0170033	L-amino acid metabolic process	4/88	163/18888	0.0245398773006135	5.26715002788622	3.74338678639308	0.00710842736966432	0.354910277192076	0.327870738223081	GFPT2/RIMKLA/AGXT/NAGS	4
GO:0009648	photoperiodism	2/88	28/18888	0.0714285714285714	15.3311688311688	5.19198806419346	0.0074982767431337	0.354910277192076	0.327870738223081	PER2/PPP1CC	2
GO:0009649	entrainment of circadian clock	2/88	30/18888	0.0666666666666667	14.3090909090909	4.99120151937478	0.0085771350899737	0.354910277192076	0.327870738223081	PER2/PPP1CC	2
GO:0050767	regulation of neurogenesis	6/88	393/18888	0.0152671755725191	3.27689104788341	3.12072326431197	0.0101174580348044	0.354910277192076	0.327870738223081	ID4/PER2/PLXNC1/SEMA3G/PPP1CC/MT3	6
GO:0006835	dicarboxylic acid transport	3/88	99/18888	0.0303030303030303	6.50413223140496	3.75663088349244	0.0111119638369164	0.354910277192076	0.327870738223081	FOLR2/PER2/AGXT	3
GO:0019935	cyclic-nucleotide-mediated signaling	3/88	100/18888	0.03	6.43909090909091	3.73104033032502	0.0114176813896118	0.354910277192076	0.327870738223081	MAPK7/GLP1R/NUDT4	3
GO:0034110	regulation of homotypic cell-cell adhesion	2/88	35/18888	0.0571428571428571	12.2649350649351	4.56369258966073	0.0115567671352135	0.354910277192076	0.327870738223081	PLAUR/PRKCA	2
GO:0019751	polyol metabolic process	3/88	107/18888	0.0280373831775701	6.017841971113	3.56117580348994	0.0136935442123719	0.354910277192076	0.327870738223081	CYP2R1/PCBD1/NUDT4	3
GO:0042307	positive regulation of protein import into nucleus	2/88	40/18888	0.05	10.7318181818182	4.21536560089907	0.0149242319224357	0.354910277192076	0.327870738223081	RBM22/IPO5	2
GO:0002444	myeloid leukocyte mediated immunity	3/88	112/18888	0.0267857142857143	5.74918831168831	3.448821878581	0.015466067041117	0.354910277192076	0.327870738223081	DNASE1/SERPINB9/FCGR3B	3
GO:0046822	regulation of nucleocytoplasmic transport	3/88	112/18888	0.0267857142857143	5.74918831168831	3.448821878581	0.015466067041117	0.354910277192076	0.327870738223081	RBM22/IPO5/PPP1CC	3
GO:0007623	circadian rhythm	4/88	205/18888	0.0195121951219512	4.1880266075388	3.13992635889641	0.0154779080429471	0.354910277192076	0.327870738223081	ID4/PER2/PPP1CC/HNF4A	4
GO:0099068	postsynapse assembly	2/88	41/18888	0.0487804878048781	10.470066518847	4.15305558915755	0.0156425744861892	0.354910277192076	0.327870738223081	C1QL2/NLGN4X	2
GO:0042752	regulation of circadian rhythm	3/88	114/18888	0.0263157894736842	5.64832535885167	3.40576312788182	0.0162096395687615	0.354910277192076	0.327870738223081	PER2/PPP1CC/HNF4A	3
GO:0006040	amino sugar metabolic process	2/88	42/18888	0.0476190476190476	10.2207792207792	4.09285705491221	0.0163755158274926	0.354910277192076	0.327870738223081	GFPT2/CHST1	2
GO:0005978	glycogen biosynthetic process	2/88	46/18888	0.0434782608695652	9.33201581027668	3.87087728139925	0.0194503171201746	0.354910277192076	0.327870738223081	EPM2AIP1/PER2	2
GO:0009250	glucan biosynthetic process	2/88	46/18888	0.0434782608695652	9.33201581027668	3.87087728139925	0.0194503171201746	0.354910277192076	0.327870738223081	EPM2AIP1/PER2	2
GO:0030517	negative regulation of axon extension	2/88	46/18888	0.0434782608695652	9.33201581027668	3.87087728139925	0.0194503171201746	0.354910277192076	0.327870738223081	SEMA3G/MT3	2
GO:0001906	cell killing	4/88	226/18888	0.0176991150442478	3.798873692679	2.89602514762633	0.0213127887782025	0.354910277192076	0.327870738223081	DNASE1/SERPINB9/FCGR3B/LCE3B	4
GO:0051960	regulation of nervous system development	6/88	468/18888	0.0128205128205128	2.75174825174825	2.62538928211523	0.0220740766975304	0.354910277192076	0.327870738223081	ID4/PER2/PLXNC1/SEMA3G/PPP1CC/MT3	6
GO:0007041	lysosomal transport	3/88	136/18888	0.0220588235294118	4.7346256684492	2.99045062659442	0.0257048368665332	0.380470281278032	0.351483403020928	RBSN/HOOK1/ASB15	3
GO:0170038	proteinogenic amino acid biosynthetic process	2/88	56/18888	0.0357142857142857	7.66558441558442	3.41765267928292	0.0280883415717997	0.380470281278032	0.351483403020928	AGXT/NAGS	2
GO:0170034	L-amino acid biosynthetic process	2/88	57/18888	0.0350877192982456	7.5311004784689	3.37855507589986	0.0290230302880868	0.380470281278032	0.351483403020928	AGXT/NAGS	2
GO:0001909	leukocyte mediated cytotoxicity	3/88	144/18888	0.0208333333333333	4.47159090909091	2.86103092596829	0.0297573588529471	0.380470281278032	0.351483403020928	DNASE1/SERPINB9/FCGR3B	3
GO:0042306	regulation of protein import into nucleus	2/88	58/18888	0.0344827586206897	7.4012539184953	3.34039475480263	0.0299700649832017	0.380470281278032	0.351483403020928	RBM22/IPO5	2
GO:0046173	polyol biosynthetic process	2/88	60/18888	0.0333333333333333	7.15454545454546	3.26673131346361	0.0319006432713294	0.380470281278032	0.351483403020928	CYP2R1/PCBD1	2
GO:0033157	regulation of intracellular protein transport	3/88	149/18888	0.0201342281879195	4.3215375228798	2.78485760105174	0.0324518439792596	0.380470281278032	0.351483403020928	RBM22/IPO5/NDEL1	3
GO:0050768	negative regulation of neurogenesis	3/88	149/18888	0.0201342281879195	4.3215375228798	2.78485760105174	0.0324518439792596	0.380470281278032	0.351483403020928	ID4/SEMA3G/MT3	3
GO:0045599	negative regulation of fat cell differentiation	2/88	61/18888	0.0327868852459016	7.03725782414307	3.2311564061271	0.0328839246935726	0.380470281278032	0.351483403020928	ID4/SLC7A10	2
GO:0046824	positive regulation of nucleocytoplasmic transport	2/88	62/18888	0.032258064516129	6.92375366568915	3.1963748851545	0.0338790277416683	0.380470281278032	0.351483403020928	RBM22/IPO5	2
GO:0071456	cellular response to hypoxia	3/88	154/18888	0.0194805194805195	4.18122786304605	2.71196313506809	0.0352699028262474	0.380470281278032	0.351483403020928	SDHD/MT3/NPEPPS	3
GO:0051961	negative regulation of nervous system development	3/88	155/18888	0.0193548387096774	4.15425219941349	2.69775495376576	0.0358482713866751	0.380470281278032	0.351483403020928	ID4/SEMA3G/MT3	3
GO:0032386	regulation of intracellular transport	4/88	267/18888	0.0149812734082397	3.21552604698672	2.4944505128903	0.0361788640827556	0.380470281278032	0.351483403020928	RBM22/IPO5/NDEL1/PPP1CC	4
GO:0050770	regulation of axonogenesis	3/88	156/18888	0.0192307692307692	4.12762237762238	2.68366583910516	0.0364315416987917	0.380470281278032	0.351483403020928	PLXNC1/SEMA3G/MT3	3
GO:0000271	polysaccharide biosynthetic process	2/88	66/18888	0.0303030303030303	6.50413223140496	3.06458621473561	0.0379750946925839	0.380470281278032	0.351483403020928	EPM2AIP1/PER2	2
GO:0050771	negative regulation of axonogenesis	2/88	66/18888	0.0303030303030303	6.50413223140496	3.06458621473561	0.0379750946925839	0.380470281278032	0.351483403020928	SEMA3G/MT3	2
GO:0008652	amino acid biosynthetic process	2/88	67/18888	0.0298507462686567	6.40705563093623	3.03333791430255	0.0390273927271183	0.380470281278032	0.351483403020928	AGXT/NAGS	2
GO:0036294	cellular response to decreased oxygen levels	3/88	161/18888	0.0186335403726708	3.99943534726143	2.61494307768273	0.0394211347119491	0.380470281278032	0.351483403020928	SDHD/MT3/NPEPPS	3
GO:0007004	telomere maintenance via telomerase	2/88	71/18888	0.028169014084507	6.0460947503201	2.91442769004832	0.0433459831992497	0.380470281278032	0.351483403020928	CTC1/NHP2	2
GO:0019933	cAMP-mediated signaling	2/88	71/18888	0.028169014084507	6.0460947503201	2.91442769004832	0.0433459831992497	0.380470281278032	0.351483403020928	MAPK7/GLP1R	2
GO:0007034	vacuolar transport	3/88	171/18888	0.0175438596491228	3.76555023923445	2.48545204943812	0.0457628590068682	0.380470281278032	0.351483403020928	RBSN/HOOK1/ASB15	3
GO:1902475	L-alpha-amino acid transmembrane transport	2/88	74/18888	0.027027027027027	5.8009828009828	2.83106174774041	0.0466963903166766	0.383003613750421	0.353823728565903	PER2/SLC7A10	2
