Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	GOID
GOTERM_BP_DIRECT	GO:0007165~signal transduction	19	19.19191919191919	0.0051083985410252	390181, 5261, 3190, 138803, 729230, 8840, 9886, 3354, 128371, 81610, 388, 3557, 2773, 401665, 5159, 343169, 6503, 1813, 10457	86	2168	19512	1.988372093023256	0.9603053690040112	1.0	1.0	GO:0007165
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	5	5.05050505050505	0.0197121950804188	83888, 8840, 2195, 54828, 10457	86	236	19512	4.8068584942845884	0.9999964291800983	1.0	1.0	GO:0007267
GOTERM_BP_DIRECT	GO:0007015~actin filament organization	4	4.040404040404041	0.0317592522543828	388, 442721, 9886, 2195	86	158	19512	5.743891669119812	0.9999999985225456	1.0	1.0	GO:0007015
GOTERM_BP_DIRECT	GO:0007186~G protein-coupled receptor signaling pathway	10	10.1010101010101	0.0371041526091825	390181, 138803, 729230, 2773, 401665, 5159, 3354, 343169, 128371, 1813	86	1041	19512	2.179478587226057	0.9999999999548178	1.0	1.0	GO:0007186
GOTERM_BP_DIRECT	GO:0016477~cell migration	5	5.05050505050505	0.0447144205640176	81610, 752, 5159, 2195, 1813	86	306	19512	3.707250341997264	0.9999999999996952	1.0	1.0	GO:0016477
GOTERM_BP_DIRECT	GO:0007194~negative regulation of adenylate cyclase activity	2	2.0202020202020203	0.0469007595984476	729230, 2773	86	11	19512	41.25158562367865	0.999999999999928	1.0	1.0	GO:0007194
GOTERM_BP_DIRECT	GO:0007608~sensory perception of smell	6	6.0606060606060606	0.0531903155690341	390181, 138803, 401665, 343169, 128371, 1813	86	467	19512	2.914994273193566	0.9999999999999988	1.0	1.0	GO:0007608
GOTERM_BP_DIRECT	GO:0014911~positive regulation of smooth muscle cell migration	2	2.0202020202020203	0.0715597778283876	8840, 5159	86	17	19512	26.6922024623803	1.0	1.0	1.0	GO:0014911
GOTERM_BP_DIRECT	GO:0006914~autophagy	4	4.040404040404041	0.0736620918612205	378884, 3394, 54828, 1813	86	223	19512	4.069663155699239	1.0	1.0	1.0	GO:0006914
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	7	7.07070707070707	0.0749131895950322	6285, 388, 9788, 8840, 2195, 10457, 89782	86	677	19512	2.345917350829583	1.0	1.0	1.0	GO:0007155
