geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId
GO:0002367	cytokine production involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002367	120	5	0.6572210977497321	7.607789855072463	5.127008727296185e-4	1	3440;3606;5336;57506;353091
GO:0002718	regulation of cytokine production involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002718	120	5	0.6572210977497321	7.607789855072463	5.127008727296185e-4	1	3440;3606;5336;57506;353091
GO:0051092	positive regulation of NF-kappaB transcription factor activity	http://amigo.geneontology.org/amigo/term/GO:0051092	124	5	0.6791284676747232	7.362377279102383	5.954128496458987e-4	1	815;1660;3606;5336;92140
GO:0006516	glycoprotein catabolic process	http://amigo.geneontology.org/amigo/term/GO:0006516	32	3	0.17525895939992855	17.117527173913043	7.028430586294405e-4	1	3425;4759;26232
GO:0031399	regulation of protein modification process	http://amigo.geneontology.org/amigo/term/GO:0031399	1208	16	6.616025717347303	2.4183702850561475	8.046833233762379e-4	1	348;820;1499;2641;2689;3440;3606;3707;5336;5414;7026;7936;7965;10491;26232;57506
GO:0009581	detection of external stimulus	http://amigo.geneontology.org/amigo/term/GO:0009581	136	5	0.7448505774496964	6.712755754475703	9.041681779968304e-4	1	778;1499;2063;9397;55107
GO:0009582	detection of abiotic stimulus	http://amigo.geneontology.org/amigo/term/GO:0009582	139	5	0.7612811048934397	6.567876133875508	9.97143050434318e-4	1	778;1499;2063;9397;55107
GO:0051247	positive regulation of protein metabolic process	http://amigo.geneontology.org/amigo/term/GO:0051247	1233	16	6.752946779378497	2.3693360132585775	0.0010010508208709282	1	348;820;1499;1660;2641;2689;2903;3440;3606;4905;5336;5414;6191;7936;7965;57506
GO:0051091	positive regulation of DNA-binding transcription factor activity	http://amigo.geneontology.org/amigo/term/GO:0051091	209	6	1.1446600785807834	5.24173080923653	0.0010124231150726154	1	815;1660;3606;5336;57506;92140
GO:0002720	positive regulation of cytokine production involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002720	82	4	0.4491010834623169	8.906680805938494	0.0010636740792376964	1	3606;5336;57506;353091
GO:0017038	protein import	http://amigo.geneontology.org/amigo/term/GO:0017038	10	2	0.05476842481247768	36.517391304347825	0.0012975869623454456	1	348;79147
