Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	GOID
GOTERM_BP_DIRECT	GO:0032308~positive regulation of prostaglandin secretion	4	0.8	0.0011672876447233	5020, 5321, 5025, 3553	435	10	19512	17.94206896551724	0.931470426746321	1.0	1.0	GO:0032308
GOTERM_BP_DIRECT	GO:2000352~negative regulation of endothelial cell apoptotic process	6	1.2	0.0014583939553748	673, 2621, 2266, 3397, 10298, 284	435	38	19512	7.082395644283121	0.9648965946853836	1.0	1.0	GO:2000352
GOTERM_BP_DIRECT	GO:0045299~otolith mineralization	3	0.6	0.0014590120134918	131149, 729330, 133060	435	3	19512	44.8551724137931	0.9649464242161516	1.0	1.0	GO:0045299
GOTERM_BP_DIRECT	GO:0006644~phospholipid metabolic process	7	1.4	0.0046218641831598	163404, 196051, 729330, 7080, 26279, 54905, 10555	435	70	19512	4.48551724137931	0.9999758630467208	1.0	1.0	GO:0006644
GOTERM_BP_DIRECT	GO:0010959~regulation of metal ion transport	3	0.6	0.0047212399393968	5581, 5025, 776	435	5	19512	26.913103448275866	0.9999808058372888	1.0	1.0	GO:0010959
GOTERM_BP_DIRECT	GO:0007165~signal transduction	67	13.4	0.0051048030104635	5261, 5020, 5581, 127062, 5540, 5025, 3123, 118427, 23601, 4050, 673, 80045, 79334, 2621, 1136, 83478, 3553, 238, 3631, 10298, 9934, 5737, 219956, 344561, 4142, 8862, 5795, 390441, 390321, 1390, 286, 55970, 2830, 26245, 340156, 8550, 128178, 9568, 27, 29967, 57121, 8590, 338755, 81797, 2249, 896, 2642, 214, 51266, 5995, 3973, 11245, 2849, 55507, 139716, 6344, 163404, 390144, 440153, 10526, 2259, 6259, 1607, 5922, 11213, 10487, 5529	435	2168	19512	1.3862068965517242	0.9999920753133904	1.0	1.0	GO:0007165
GOTERM_BP_DIRECT	GO:0030308~negative regulation of cell growth	9	1.7999999999999998	0.0056850395021899	3624, 3304, 5795, 6423, 29950, 55840, 4487, 978, 3373	435	121	19512	3.336335138216016	0.9999979226004144	1.0	1.0	GO:0030308
GOTERM_BP_DIRECT	GO:0035418~protein localization to synapse	4	0.8	0.0094030929547668	10458, 4355, 5649, 4868	435	20	19512	8.97103448275862	0.9999999996166984	1.0	1.0	GO:0035418
GOTERM_BP_DIRECT	GO:0007166~cell surface receptor signaling pathway	17	3.4000000000000004	0.0170551798425885	64231, 6344, 4050, 4061, 177, 3624, 10219, 80045, 2214, 2621, 2213, 2642, 941, 51266, 10990, 978, 3820	435	399	19512	1.911122634171636	1.0	1.0	1.0	GO:0007166
GOTERM_BP_DIRECT	GO:0031047~regulatory ncRNA-mediated gene silencing	6	1.2	0.0176416573431327	56478, 103, 4343, 57472, 10521, 23019	435	68	19512	3.957809330628803	1.0	1.0	1.0	GO:0031047
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	11	2.2	0.0177494578497381	177, 673, 3624, 2249, 5155, 64762, 2621, 3553, 2266, 3123, 284	435	207	19512	2.383608195902049	1.0	1.0	1.0	GO:0070374
GOTERM_BP_DIRECT	GO:0031589~cell-substrate adhesion	4	0.8	0.0194430106700803	5581, 2621, 11151, 284	435	26	19512	6.90079575596817	1.0	1.0	1.0	GO:0031589
GOTERM_BP_DIRECT	GO:0019827~stem cell population maintenance	5	1.0	0.0217527346554564	56478, 2249, 79923, 26147, 1977	435	48	19512	4.672413793103448	1.0	1.0	1.0	GO:0019827
GOTERM_BP_DIRECT	GO:0097154~GABAergic neuron differentiation	3	0.6	0.0237718864742118	3624, 59336, 7080	435	11	19512	12.233228840125392	1.0	1.0	1.0	GO:0097154
GOTERM_BP_DIRECT	GO:0006629~lipid metabolic process	29	5.800000000000001	0.0246622828436015	127281, 5321, 26279, 79993, 1557, 54511, 283985, 8824, 3631, 51700, 120227, 116150, 10555, 130367, 160897, 196051, 63874, 157506, 57110, 3293, 242, 1545, 3624, 346, 1607, 11057, 284541, 506, 54905	435	847	19512	1.5357733175914994	1.0	1.0	1.0	GO:0006629
GOTERM_BP_DIRECT	GO:0006091~generation of precursor metabolites and energy	5	1.0	0.0248766983350079	5261, 2642, 160897, 1350, 506	435	50	19512	4.48551724137931	1.0	1.0	1.0	GO:0006091
GOTERM_BP_DIRECT	GO:0030838~positive regulation of actin filament polymerization	5	1.0	0.026534842985218	4690, 10458, 5581, 5216, 4868	435	51	19512	4.397565922920892	1.0	1.0	1.0	GO:0030838
GOTERM_BP_DIRECT	GO:0006082~organic acid metabolic process	3	0.6	0.0281122095258619	1557, 120227, 54905	435	12	19512	11.213793103448277	1.0	1.0	1.0	GO:0006082
GOTERM_BP_DIRECT	GO:0097267~omega-hydroxylase P450 pathway	3	0.6	0.0281122095258619	1557, 1545, 284541	435	12	19512	11.213793103448277	1.0	1.0	1.0	GO:0097267
GOTERM_BP_DIRECT	GO:0050918~positive chemotaxis	5	1.0	0.0282576943435095	5155, 11151, 5795, 1673, 284	435	52	19512	4.312997347480106	1.0	1.0	1.0	GO:0050918
GOTERM_BP_DIRECT	GO:0042178~xenobiotic catabolic process	4	0.8	0.0284514545732163	1557, 5581, 1545, 2947	435	30	19512	5.980689655172414	1.0	1.0	1.0	GO:0042178
GOTERM_BP_DIRECT	GO:0051607~defense response to virus	12	2.4	0.0286161175271263	84932, 2633, 103, 3445, 104, 3444, 4343, 3663, 1130, 10521, 10410, 51428	435	256	19512	2.102586206896552	1.0	1.0	1.0	GO:0051607
GOTERM_BP_DIRECT	GO:2001222~regulation of neuron migration	4	0.8	0.0309939557459967	26153, 26012, 5649, 83482	435	31	19512	5.787764182424917	1.0	1.0	1.0	GO:2001222
GOTERM_BP_DIRECT	GO:0090150~establishment of protein localization to membrane	3	0.6	0.0327422112022678	22844, 673, 23499	435	13	19512	10.351193633952256	1.0	1.0	1.0	GO:0090150
GOTERM_BP_DIRECT	GO:0046839~phospholipid dephosphorylation	3	0.6	0.0327422112022678	130367, 163404, 196051	435	13	19512	10.351193633952256	1.0	1.0	1.0	GO:0046839
GOTERM_BP_DIRECT	GO:0015701~bicarbonate transport	4	0.8	0.0364238462446965	83697, 266675, 51700, 6508	435	33	19512	5.4369905956112845	1.0	1.0	1.0	GO:0015701
GOTERM_BP_DIRECT	GO:0034116~positive regulation of heterotypic cell-cell adhesion	3	0.6	0.0376469206122016	177, 3553, 2266	435	14	19512	9.611822660098522	1.0	1.0	1.0	GO:0034116
GOTERM_BP_DIRECT	GO:0006952~defense response	9	1.7999999999999998	0.0400056212354656	3624, 2213, 3445, 3444, 1673, 51266, 10990, 440533, 245932	435	173	19512	2.3335060793302773	1.0	1.0	1.0	GO:0006952
GOTERM_BP_DIRECT	GO:0001819~positive regulation of cytokine production	6	1.2	0.0410580339405159	177, 3553, 11213, 23601, 10555, 80381	435	85	19512	3.1662474645030425	1.0	1.0	1.0	GO:0001819
GOTERM_BP_DIRECT	GO:0006909~phagocytosis	6	1.2	0.0410580339405159	177, 2621, 11151, 2213, 1130, 56990	435	85	19512	3.1662474645030425	1.0	1.0	1.0	GO:0006909
GOTERM_BP_DIRECT	GO:0007517~muscle organ development	7	1.4	0.0435650942523006	55352, 4487, 2121, 8910, 4868, 4209, 339855	435	115	19512	2.7303148425787107	1.0	1.0	1.0	GO:0007517
GOTERM_BP_DIRECT	GO:0006417~regulation of translation	9	1.7999999999999998	0.0485339287131598	56478, 4690, 8550, 136319, 57472, 10644, 55140, 1977, 23019	435	180	19512	2.242758620689655	1.0	1.0	1.0	GO:0006417
GOTERM_BP_DIRECT	GO:0043647~inositol phosphate metabolic process	3	0.6	0.0538672928522323	9562, 3631, 9807	435	17	19512	7.915618661257606	1.0	1.0	1.0	GO:0043647
GOTERM_BP_DIRECT	GO:0030199~collagen fibril organization	5	1.0	0.0566360482256687	1545, 6423, 2331, 140766, 1290	435	65	19512	3.4503978779840847	1.0	1.0	1.0	GO:0030199
GOTERM_BP_DIRECT	GO:0070286~axonemal dynein complex assembly	3	0.6	0.0597312921926409	23639, 139212, 79819	435	18	19512	7.475862068965517	1.0	1.0	1.0	GO:0070286
GOTERM_BP_DIRECT	GO:0007169~cell surface receptor protein tyrosine kinase signaling pathway	7	1.4	0.0606578557716757	9564, 5155, 10849, 238, 6259, 284, 4902	435	125	19512	2.5118896551724137	1.0	1.0	1.0	GO:0007169
GOTERM_BP_DIRECT	GO:0007186~G protein-coupled receptor signaling pathway	32	6.4	0.0618038345883144	9564, 127062, 9568, 5540, 431704, 57121, 8590, 338755, 81797, 80045, 79334, 2642, 1673, 5995, 3973, 11245, 9934, 2849, 5737, 55507, 219956, 344561, 4142, 6344, 160897, 390144, 390441, 390321, 440153, 55970, 2830, 26245	435	1041	19512	1.378833349895657	1.0	1.0	1.0	GO:0007186
GOTERM_BP_DIRECT	GO:0051301~cell division	16	3.2	0.0618687145439151	157313, 9564, 5581, 25847, 91754, 83858, 117583, 1877, 10459, 1104, 896, 995, 84552, 146909, 9937, 54627	435	433	19512	1.657465955244087	1.0	1.0	1.0	GO:0051301
GOTERM_BP_DIRECT	GO:0042102~positive regulation of T cell proliferation	5	1.0	0.0619860098736636	4690, 11151, 941, 3553, 80381	435	67	19512	3.3474009264024707	1.0	1.0	1.0	GO:0042102
GOTERM_BP_DIRECT	GO:0043410~positive regulation of MAPK cascade	10	2.0	0.0640046897689158	242, 4690, 5581, 2249, 5155, 5795, 3553, 3123, 6259, 28956	435	224	19512	2.002463054187192	1.0	1.0	1.0	GO:0043410
GOTERM_BP_DIRECT	GO:0003104~positive regulation of glomerular filtration	2	0.4	0.0652582252021106	5155, 2621	435	3	19512	29.90344827586207	1.0	1.0	1.0	GO:0003104
GOTERM_BP_DIRECT	GO:0045925~positive regulation of female receptivity	2	0.4	0.0652582252021106	5020, 8648	435	3	19512	29.90344827586207	1.0	1.0	1.0	GO:0045925
GOTERM_BP_DIRECT	GO:0042574~retinal metabolic process	3	0.6	0.0658026384251376	24, 1545, 157506	435	19	19512	7.082395644283121	1.0	1.0	1.0	GO:0042574
GOTERM_BP_DIRECT	GO:0009615~response to virus	7	1.4	0.068466965107654	103, 3444, 602, 3373, 10410, 11213, 388419	435	129	19512	2.434001603849238	1.0	1.0	1.0	GO:0009615
GOTERM_BP_DIRECT	GO:0015031~protein transport	23	4.6	0.0688860938323284	22844, 9744, 5861, 121260, 1130, 167691, 55212, 56478, 10239, 5828, 84932, 11316, 10945, 342538, 10526, 27147, 116442, 27243, 9847, 54734, 10640, 51501, 55327	435	703	19512	1.4675234217883946	1.0	1.0	1.0	GO:0015031
GOTERM_BP_DIRECT	GO:0019369~arachidonate metabolic process	4	0.8	0.0701808164196275	242, 1545, 5321, 284541	435	43	19512	4.172574178027265	1.0	1.0	1.0	GO:0019369
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	18	3.6	0.0711103037006181	5155, 5354, 7080, 3397, 284, 242, 177, 673, 3624, 2249, 3304, 55022, 2621, 2642, 3553, 602, 5737, 10765	435	515	19512	1.567753598928691	1.0	1.0	1.0	GO:0010628
GOTERM_BP_DIRECT	GO:0019373~epoxygenase P450 pathway	3	0.6	0.0720692545851173	1557, 1545, 284541	435	20	19512	6.7282758620689656	1.0	1.0	1.0	GO:0019373
GOTERM_BP_DIRECT	GO:0007173~epidermal growth factor receptor signaling pathway	5	1.0	0.0734529399374809	9564, 673, 64762, 27, 8621	435	71	19512	3.158814958717824	1.0	1.0	1.0	GO:0007173
GOTERM_BP_DIRECT	GO:1902533~positive regulation of intracellular signal transduction	4	0.8	0.0741263780762323	5155, 5025, 5795, 28956	435	44	19512	4.077742946708464	1.0	1.0	1.0	GO:1902533
GOTERM_BP_DIRECT	GO:0023052~signaling	4	0.8	0.0781683137082047	5540, 776, 11245, 4050	435	45	19512	3.987126436781609	1.0	1.0	1.0	GO:0023052
GOTERM_BP_DIRECT	GO:0032689~negative regulation of type II interferon production	4	0.8	0.0781683137082047	9971, 3624, 2621, 3123	435	45	19512	3.987126436781609	1.0	1.0	1.0	GO:0032689
GOTERM_BP_DIRECT	GO:0046677~response to antibiotic	3	0.6	0.0785194962024431	3397, 3373, 51319	435	21	19512	6.407881773399015	1.0	1.0	1.0	GO:0046677
GOTERM_BP_DIRECT	GO:0006260~DNA replication	7	1.4	0.079010170755831	84515, 1877, 177, 8318, 5965, 4998, 84296	435	134	19512	2.343180648481729	1.0	1.0	1.0	GO:0006260
GOTERM_BP_DIRECT	GO:0001764~neuron migration	7	1.4	0.0834691317629354	2823, 2621, 81565, 7080, 29967, 5649, 55140	435	136	19512	2.3087221095334685	1.0	1.0	1.0	GO:0001764
GOTERM_BP_DIRECT	GO:0016553~base conversion or substitution editing	2	0.4	0.0860526242126089	103, 104	435	4	19512	22.427586206896557	1.0	1.0	1.0	GO:0016553
GOTERM_BP_DIRECT	GO:0014805~smooth muscle adaptation	2	0.4	0.0860526242126089	5155, 3553	435	4	19512	22.427586206896557	1.0	1.0	1.0	GO:0014805
GOTERM_BP_DIRECT	GO:0003341~cilium movement	4	0.8	0.0908518391984767	23639, 8701, 139212, 79819	435	48	19512	3.737931034482759	1.0	1.0	1.0	GO:0003341
GOTERM_BP_DIRECT	GO:0007088~regulation of mitotic nuclear division	3	0.6	0.0919263614643012	157313, 1104, 995	435	23	19512	5.850674662668665	1.0	1.0	1.0	GO:0007088
GOTERM_BP_DIRECT	GO:0051781~positive regulation of cell division	4	0.8	0.0952585139172354	2249, 5155, 64762, 3553	435	49	19512	3.66164672765658	1.0	1.0	1.0	GO:0051781
GOTERM_BP_DIRECT	GO:0030900~forebrain development	5	1.0	0.0958912740939421	4487, 7080, 317, 27429, 5649	435	78	19512	2.875331564986737	1.0	1.0	1.0	GO:0030900
GOTERM_BP_DIRECT	GO:0007189~adenylate cyclase-activating G protein-coupled receptor signaling pathway	8	1.6	0.0986873364445121	80045, 4142, 6344, 2830, 2642, 3973, 2849, 5737	435	176	19512	2.038871473354232	1.0	1.0	1.0	GO:0007189
GOTERM_BP_DIRECT	GO:0030220~platelet formation	3	0.6	0.0988617416532913	23218, 5795, 51266	435	24	19512	5.606896551724137	1.0	1.0	1.0	GO:0030220
GOTERM_BP_DIRECT	GO:0043536~positive regulation of blood vessel endothelial cell migration	4	0.8	0.0997509702299425	5155, 5025, 506, 284	435	50	19512	3.5884137931034483	1.0	1.0	1.0	GO:0043536
GOTERM_BP_DIRECT	GO:0046627~negative regulation of insulin receptor signaling pathway	4	0.8	0.1043269781843459	4690, 55022, 5795, 3553	435	51	19512	3.518052738336714	1.0	1.0	1.0	GO:0046627
GOTERM_BP_DIRECT	GO:0046718~symbiont entry into host cell	6	1.2	0.1047969009850937	3304, 2621, 941, 6317, 23601, 9074	435	112	19512	2.4029556650246304	1.0	1.0	1.0	GO:0046718
GOTERM_BP_DIRECT	GO:0006631~fatty acid metabolic process	9	1.7999999999999998	0.1055170521501286	242, 79993, 1557, 127281, 1545, 5321, 283985, 284541, 2170	435	214	19512	1.886432484692233	1.0	1.0	1.0	GO:0006631
GOTERM_BP_DIRECT	GO:0046470~phosphatidylcholine metabolic process	3	0.6	0.1059382358129278	729330, 26279, 57110	435	25	19512	5.382620689655172	1.0	1.0	1.0	GO:0046470
GOTERM_BP_DIRECT	GO:0001558~regulation of cell growth	5	1.0	0.1063844509378616	10459, 9564, 6423, 10298, 28956	435	81	19512	2.7688378033205616	1.0	1.0	1.0	GO:0001558
GOTERM_BP_DIRECT	GO:0120229~protein localization to motile cilium	2	0.4	0.1063854702787287	23639, 8701	435	5	19512	17.94206896551724	1.0	1.0	1.0	GO:0120229
GOTERM_BP_DIRECT	GO:0044387~negative regulation of protein kinase activity by regulation of protein phosphorylation	2	0.4	0.1063854702787287	103, 104	435	5	19512	17.94206896551724	1.0	1.0	1.0	GO:0044387
GOTERM_BP_DIRECT	GO:0006382~adenosine to inosine editing	2	0.4	0.1063854702787287	103, 104	435	5	19512	17.94206896551724	1.0	1.0	1.0	GO:0006382
GOTERM_BP_DIRECT	GO:0070257~positive regulation of mucus secretion	2	0.4	0.1063854702787287	242, 5581	435	5	19512	17.94206896551724	1.0	1.0	1.0	GO:0070257
GOTERM_BP_DIRECT	GO:1902476~chloride transmembrane transport	6	1.2	0.1077709025353204	83697, 55248, 266675, 55107, 25932, 6508	435	113	19512	2.381690570643882	1.0	1.0	1.0	GO:1902476
GOTERM_BP_DIRECT	GO:0050482~arachidonate secretion	3	0.6	0.1131461712377251	5321, 729330, 26279	435	26	19512	5.175596816976127	1.0	1.0	1.0	GO:0050482
GOTERM_BP_DIRECT	GO:0034605~cellular response to heat	4	0.8	0.1137206005645552	3304, 55107, 51501, 27429	435	53	19512	3.385296031229668	1.0	1.0	1.0	GO:0034605
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	11	2.2	0.1175297321195472	9421, 1545, 5155, 5795, 8862, 83478, 3397, 506, 25932, 284, 116150	435	292	19512	1.689749645725083	1.0	1.0	1.0	GO:0001525
GOTERM_BP_DIRECT	GO:0000380~alternative mRNA splicing, via spliceosome	3	0.6	0.1204762339403953	8621, 10521, 51319	435	27	19512	4.983908045977012	1.0	1.0	1.0	GO:0000380
GOTERM_BP_DIRECT	GO:1901673~regulation of mitotic spindle assembly	3	0.6	0.1204762339403953	1104, 3304, 27243	435	27	19512	4.983908045977012	1.0	1.0	1.0	GO:1901673
GOTERM_BP_DIRECT	GO:0008584~male gonad development	6	1.2	0.1232465660210636	3207, 3624, 23639, 6423, 8648, 3973	435	118	19512	2.2807714786674462	1.0	1.0	1.0	GO:0008584
GOTERM_BP_DIRECT	GO:0010606~positive regulation of cytoplasmic mRNA processing body assembly	2	0.4	0.1262669849056888	57472, 23019	435	6	19512	14.951724137931034	1.0	1.0	1.0	GO:0010606
GOTERM_BP_DIRECT	GO:0061370~testosterone biosynthetic process	2	0.4	0.1262669849056888	3624, 3293	435	6	19512	14.951724137931034	1.0	1.0	1.0	GO:0061370
GOTERM_BP_DIRECT	GO:0150011~regulation of neuron projection arborization	2	0.4	0.1262669849056888	4343, 23499	435	6	19512	14.951724137931034	1.0	1.0	1.0	GO:0150011
GOTERM_BP_DIRECT	GO:0060430~lung saccule development	2	0.4	0.1262669849056888	4054, 7080	435	6	19512	14.951724137931034	1.0	1.0	1.0	GO:0060430
GOTERM_BP_DIRECT	GO:0060536~cartilage morphogenesis	2	0.4	0.1262669849056888	9421, 4487	435	6	19512	14.951724137931034	1.0	1.0	1.0	GO:0060536
GOTERM_BP_DIRECT	GO:0060179~male mating behavior	2	0.4	0.1262669849056888	5020, 8648	435	6	19512	14.951724137931034	1.0	1.0	1.0	GO:0060179
