Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	GOID
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	7	7.000000000000001	0.0343881507852173	56005, 5272, 369, 5598, 25764, 5329, 4504	88	543	19512	2.858362631843294	0.9999999970197616	1.0	1.0	GO:0043066
GOTERM_BP_DIRECT	GO:0021955~central nervous system neuron axonogenesis	2	2.0	0.035124832411992	81565, 5578	88	8	19512	55.43181818181819	0.999999998057757	1.0	1.0	GO:0021955
GOTERM_BP_DIRECT	GO:0042752~regulation of circadian rhythm	3	3.0	0.0380237416117822	8864, 5501, 3172	88	69	19512	9.640316205533596	0.9999999996409108	1.0	1.0	GO:0042752
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	3	3.0	0.0380237416117822	56005, 5329, 4504	88	69	19512	9.640316205533596	0.9999999996409108	1.0	1.0	GO:0001934
GOTERM_BP_DIRECT	GO:0006002~fructose 6-phosphate metabolic process	2	2.0	0.0648567786116966	51361, 9945	88	15	19512	29.56363636363637	1.0	1.0	1.0	GO:0006002
GOTERM_BP_DIRECT	GO:0006112~energy reserve metabolic process	2	2.0	0.0690295980291307	9945, 4504	88	16	19512	27.715909090909093	1.0	1.0	1.0	GO:0006112
GOTERM_BP_DIRECT	GO:0005978~glycogen biosynthetic process	2	2.0	0.0773200961904702	8864, 9852	88	18	19512	24.63636363636364	1.0	1.0	1.0	GO:0005978
GOTERM_BP_DIRECT	GO:0043153~entrainment of circadian clock by photoperiod	2	2.0	0.1017562002675258	8864, 5501	88	24	19512	18.477272727272727	1.0	1.0	1.0	GO:0043153
GOTERM_BP_DIRECT	GO:0030517~negative regulation of axon extension	2	2.0	0.1017562002675258	56920, 4504	88	24	19512	18.477272727272727	1.0	1.0	1.0	GO:0030517
GOTERM_BP_DIRECT	GO:0045921~positive regulation of exocytosis	2	2.0	0.1097585371919363	84932, 5578	88	26	19512	17.055944055944057	1.0	1.0	1.0	GO:0045921
