geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId
GO:0021535	cell migration in hindbrain	http://amigo.geneontology.org/amigo/term/GO:0021535	17	5	0.4301363338691433	11.624221453287197	4.874300104711675e-5	0.620790861336079	473;482;2047;51286;54910
GO:0002765	immune response-inhibiting signal transduction	http://amigo.geneontology.org/amigo/term/GO:0002765	11	4	0.2783235101506221	14.371764705882354	1.1580034716955382e-4	0.7374166107757187	945;3802;5678;10288
GO:0071214	cellular response to abiotic stimulus	http://amigo.geneontology.org/amigo/term/GO:0071214	331	20	8.375007441805085	2.388057579527279	3.099765955677057e-4	0.986965480287575	40;362;1026;2779;3659;5724;5743;5971;6154;8772;9181;9531;22927;51776;54617;55872;79823;83695;90865;642658
GO:0104004	cellular response to environmental stimulus	http://amigo.geneontology.org/amigo/term/GO:0104004	331	20	8.375007441805085	2.388057579527279	3.099765955677057e-4	0.986965480287575	40;362;1026;2779;3659;5724;5743;5971;6154;8772;9181;9531;22927;51776;54617;55872;79823;83695;90865;642658
GO:0019417	sulfur oxidation	http://amigo.geneontology.org/amigo/term/GO:0019417	2	2	0.05060427457284039	39.52235294117647	6.387298291013455e-4	1	9645;64780
GO:0021932	hindbrain radial glia guided cell migration	http://amigo.geneontology.org/amigo/term/GO:0021932	9	3	0.22771923557778176	13.174117647058823	0.0012059661759604666	1	473;482;51286
GO:0002767	immune response-inhibiting cell surface receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0002767	9	3	0.22771923557778176	13.174117647058823	0.0012059661759604666	1	3802;5678;10288
GO:0021756	striatum development	http://amigo.geneontology.org/amigo/term/GO:0021756	21	4	0.5313448830148241	7.528067226890756	0.001718369765871969	1	3251;23657;26047;27086
GO:0021590	cerebellum maturation	http://amigo.geneontology.org/amigo/term/GO:0021590	3	2	0.07590641185926059	26.348235294117647	0.001884015302352011	1	473;51286
GO:0021699	cerebellar cortex maturation	http://amigo.geneontology.org/amigo/term/GO:0021699	3	2	0.07590641185926059	26.348235294117647	0.001884015302352011	1	473;51286
GO:0071260	cellular response to mechanical stimulus	http://amigo.geneontology.org/amigo/term/GO:0071260	73	7	1.8470560219086742	3.789814665592264	0.002447409082117491	1	3659;5743;8772;9531;22927;90865;642658
GO:0031650	regulation of heat generation	http://amigo.geneontology.org/amigo/term/GO:0031650	12	3	0.30362564743704235	9.880588235294118	0.002984757827947381	1	1268;5743;57561
GO:0042117	monocyte activation	http://amigo.geneontology.org/amigo/term/GO:0042117	12	3	0.30362564743704235	9.880588235294118	0.002984757827947381	1	945;4495;27086
