ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0034698	response to gonadotropin	5/435	28/18888	0.178571428571429	7.75369458128079	5.49088333215972	0.000401728018124688	0.542812104728083	0.52331278963916	CYP1B1/MAS1/LHCGR/INHBA/NSMF	5
GO:0032309	icosanoid secretion	6/435	45/18888	0.133333333333333	5.78942528735632	4.93863879292988	0.000548782517698858	0.542812104728083	0.52331278963916	LHCGR/PLA2G4A/OC90/P2RX4/PLA2G2D/IL1B	6
GO:0071371	cellular response to gonadotropin stimulus	4/435	18/18888	0.222222222222222	9.64904214559387	5.63651858874092	0.000657008465358249	0.542812104728083	0.52331278963916	CYP1B1/LHCGR/INHBA/NSMF	4
GO:2000352	negative regulation of endothelial cell apoptotic process	5/435	36/18888	0.138888888888889	6.03065134099617	4.63862625022722	0.00132492435557646	0.542812104728083	0.52331278963916	FGG/PAK4/BRAF/ANGPT1/GAS6	5
GO:0033559	unsaturated fatty acid metabolic process	9/435	115/18888	0.0782608695652174	3.39814092953523	3.960494451518	0.00137200513368039	0.542812104728083	0.52331278963916	CYP4A22/CYP1B1/PLA2G4A/PRXL2B/ALOX12B/CYP2C19/CES2/IL1B/ELOVL7	9
GO:0006644	phospholipid metabolic process	19/435	383/18888	0.0496083550913838	2.15402899072657	3.50319400549146	0.00151217641636268	0.542812104728083	0.52331278963916	PLPPR5/IP6K1/FABP3/DGKB/MTMR4/PIGW/AGPAT2/NR1H4/PLA2G4A/OC90/INPP4A/ABHD4/PLAAT1/PDGFB/NKX2-1/PLPP4/NUS1/CYP2W1/PLA2G2D	19
GO:0002266	follicular dendritic cell activation	2/435	3/18888	0.666666666666667	28.9471264367816	7.43244869951457	0.00156337073029663	0.542812104728083	0.52331278963916	BCL3/FCGR2B	2
GO:0003104	positive regulation of glomerular filtration	2/435	3/18888	0.666666666666667	28.9471264367816	7.43244869951457	0.00156337073029663	0.542812104728083	0.52331278963916	PDGFB/GAS6	2
GO:0045299	otolith mineralization	2/435	3/18888	0.666666666666667	28.9471264367816	7.43244869951457	0.00156337073029663	0.542812104728083	0.52331278963916	OTOL1/OC90	2
GO:2000193	positive regulation of fatty acid transport	4/435	23/18888	0.173913043478261	7.55142428785607	4.82685071805275	0.00173584691752743	0.542812104728083	0.52331278963916	FABP3/PLA2G4A/P2RX4/IL1B	4
GO:0043647	inositol phosphate metabolic process	5/435	42/18888	0.119047619047619	5.16912972085386	4.15291543564152	0.0026706469861114	0.542812104728083	0.52331278963916	IP6K1/MINPP1/MAS1/LHCGR/INPP4A	5
GO:1901653	cellular response to peptide	18/435	376/18888	0.0478723404255319	2.07865003668379	3.24369821635677	0.00291932330579197	0.542812104728083	0.52331278963916	BAIAP2/CYP1B1/MAS1/LHCGR/NCOA1/INHBA/GCGR/NR1H4/OTOP1/NCK1/BCAR1/ANO1/AGER/NDEL1/IL1B/FCGR2B/PID1/C2CD5	18
GO:0032306	regulation of prostaglandin secretion	3/435	13/18888	0.230769230769231	10.0201591511936	4.9949946114021	0.00292129013452718	0.542812104728083	0.52331278963916	PLA2G4A/P2RX4/IL1B	3
