geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId
GO:0070665	positive regulation of leukocyte proliferation	http://amigo.geneontology.org/amigo/term/GO:0070665	162	8	1.6588676549383818	4.822566752799311	2.6630450706244913e-4	1	958;1880;3146;3596;4829;11148;58515;84433
GO:0050671	positive regulation of lymphocyte proliferation	http://amigo.geneontology.org/amigo/term/GO:0050671	142	7	1.454069179020063	4.814076318375369	6.519512810073882e-4	1	958;1880;3146;3596;11148;58515;84433
GO:0032946	positive regulation of mononuclear cell proliferation	http://amigo.geneontology.org/amigo/term/GO:0032946	145	7	1.484788950407811	4.714474739374499	7.379866241668675e-4	1	958;1880;3146;3596;11148;58515;84433
GO:0001992	regulation of systemic arterial blood pressure by vasopressin	http://amigo.geneontology.org/amigo/term/GO:0001992	5	2	0.051199618979579684	39.06279069767442	0.001021580014792011	1	552;554
GO:0030890	positive regulation of B cell proliferation	http://amigo.geneontology.org/amigo/term/GO:0030890	45	4	0.46079657081621717	8.68062015503876	0.0011403215540861627	1	958;1880;3596;84433
GO:0050871	positive regulation of B cell activation	http://amigo.geneontology.org/amigo/term/GO:0050871	83	5	0.8499136750610228	5.882950406276268	0.0016197372890093802	1	958;1880;3596;22976;84433
GO:0071875	adrenergic receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0071875	31	3	0.31743763767339406	9.450675168792198	0.0038418827254924986	1	115;54112;64784
GO:0030888	regulation of B cell proliferation	http://amigo.geneontology.org/amigo/term/GO:0030888	64	4	0.65535512293862	6.103561046511628	0.004183985864034981	1	958;1880;3596;84433
GO:1905954	positive regulation of lipid localization	http://amigo.geneontology.org/amigo/term/GO:1905954	107	5	1.0956718461630053	4.563410128232993	0.004875144686426936	1	2170;5444;9227;9641;64137
GO:0061140	lung secretory cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0061140	11	2	0.11263916175507531	17.75581395348837	0.005395980086081743	1	3596;7080
GO:0048304	positive regulation of isotype switching to IgG isotypes	http://amigo.geneontology.org/amigo/term/GO:0048304	11	2	0.11263916175507531	17.75581395348837	0.005395980086081743	1	958;22976
GO:0002765	immune response-inhibiting signal transduction	http://amigo.geneontology.org/amigo/term/GO:0002765	11	2	0.11263916175507531	17.75581395348837	0.005395980086081743	1	945;387837
GO:0070663	regulation of leukocyte proliferation	http://amigo.geneontology.org/amigo/term/GO:0070663	262	8	2.6828600345299756	2.981892419669803	0.005652893554155405	1	958;1880;3146;3596;4829;11148;58515;84433
GO:0051251	positive regulation of lymphocyte activation	http://amigo.geneontology.org/amigo/term/GO:0051251	323	9	3.3074953860808476	2.72109223126215	0.0061402285171350615	1	958;1880;3127;3146;3596;11148;22976;58515;84433
