Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	GOID
GOTERM_BP_DIRECT	GO:0042147~retrograde transport, endosome to Golgi	3	6.0	0.0183169102464208	54497, 57589, 23085	46	90	19512	14.139130434782608	0.9985348825840528	1.0	1.0	GO:0042147
GOTERM_BP_DIRECT	GO:0010631~epithelial cell migration	2	4.0	0.0362826278300975	5629, 29941	46	16	19512	53.02173913043478	0.999997841063985	1.0	1.0	GO:0010631
GOTERM_BP_DIRECT	GO:0042744~hydrogen peroxide catabolic process	2	4.0	0.0648116327800088	3049, 4025	46	29	19512	29.253373313343328	0.9999999999466196	1.0	1.0	GO:0042744
GOTERM_BP_DIRECT	GO:0010468~regulation of gene expression	4	8.0	0.0719894446802038	5629, 26287, 3574, 2099	46	419	19512	4.049392964615544	0.9999999999964828	1.0	1.0	GO:0010468
GOTERM_BP_DIRECT	GO:2001240~negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	2	4.0	0.0840770037544574	5196, 3574	46	38	19512	22.32494279176201	0.9999999999999656	1.0	1.0	GO:2001240
GOTERM_BP_DIRECT	GO:0030155~regulation of cell adhesion	2	4.0	0.1375786306549545	3909, 2046	46	64	19512	13.255434782608695	1.0	1.0	1.0	GO:0030155
GOTERM_BP_DIRECT	GO:0098869~cellular oxidant detoxification	2	4.0	0.1573318950677827	3049, 4025	46	74	19512	11.4641598119859	1.0	1.0	1.0	GO:0098869
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	4	8.0	0.204528761969815	3909, 2046, 1826, 728577	46	677	19512	2.506197418277567	1.0	1.0	1.0	GO:0007155
GOTERM_BP_DIRECT	GO:0000724~double-strand break repair via homologous recombination	2	4.0	0.2479043975030923	5965, 254528	46	123	19512	6.897136797454931	1.0	1.0	1.0	GO:0000724
GOTERM_BP_DIRECT	GO:0006355~regulation of DNA-templated transcription	6	12.0	0.2741922262715391	283150, 5629, 349334, 3547, 23085, 2099	46	1526	19512	1.6677873383098754	1.0	1.0	1.0	GO:0006355
GOTERM_BP_DIRECT	GO:0019221~cytokine-mediated signaling pathway	2	4.0	0.2985825824288609	5196, 3574	46	153	19512	5.544757033248082	1.0	1.0	1.0	GO:0019221
GOTERM_BP_DIRECT	GO:0007417~central nervous system development	2	4.0	0.308309827419603	5629, 1826	46	159	19512	5.33552091878589	1.0	1.0	1.0	GO:0007417
GOTERM_BP_DIRECT	GO:0009653~anatomical structure morphogenesis	2	4.0	0.3258016945751791	349334, 3909	46	170	19512	4.990281329923273	1.0	1.0	1.0	GO:0009653
GOTERM_BP_DIRECT	GO:0005975~carbohydrate metabolic process	2	4.0	0.34743956313559	3099, 219	46	184	19512	4.610586011342154	1.0	1.0	1.0	GO:0005975
GOTERM_BP_DIRECT	GO:0007411~axon guidance	2	4.0	0.368397927458935	2046, 1826	46	198	19512	4.284584980237154	1.0	1.0	1.0	GO:0007411
GOTERM_BP_DIRECT	GO:0043410~positive regulation of MAPK cascade	2	4.0	0.4055885644439128	2046, 83550	46	224	19512	3.7872670807453415	1.0	1.0	1.0	GO:0043410
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription by RNA polymerase II	4	8.0	0.4291108792324121	283150, 5629, 26287, 2099	46	1034	19512	1.6409048860482718	1.0	1.0	1.0	GO:0000122
GOTERM_BP_DIRECT	GO:0007420~brain development	2	4.0	0.4406351492323213	283150, 5629	46	250	19512	3.393391304347826	1.0	1.0	1.0	GO:0007420
GOTERM_BP_DIRECT	GO:0006366~transcription by RNA polymerase II	2	4.0	0.4637060482737726	5629, 2099	46	268	19512	3.165476963011032	1.0	1.0	1.0	GO:0006366
GOTERM_BP_DIRECT	GO:0015031~protein transport	3	6.0	0.4857983471341395	54497, 23085, 55738	46	703	19512	1.8101304966293523	1.0	1.0	1.0	GO:0015031
GOTERM_BP_DIRECT	GO:0006886~intracellular protein transport	2	4.0	0.4953962629948602	57589, 51277	46	294	19512	2.885536823425022	1.0	1.0	1.0	GO:0006886
GOTERM_BP_DIRECT	GO:0006357~regulation of transcription by RNA polymerase II	5	10.0	0.5316136593024551	283150, 5629, 349334, 26287, 2099	46	1643	19512	1.2908518351901348	1.0	1.0	1.0	GO:0006357
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription by RNA polymerase II	4	8.0	0.5531953574880302	283150, 5629, 5196, 2099	46	1243	19512	1.3650005246773234	1.0	1.0	1.0	GO:0045944
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	2	4.0	0.6902143759483558	29941, 9649	46	501	19512	1.6933090341057015	1.0	1.0	1.0	GO:0035556
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	2	4.0	0.700327213225264	5196, 3574	46	515	19512	1.6472773322076826	1.0	1.0	1.0	GO:0010628
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell population proliferation	2	4.0	0.7189271414924332	5629, 3574	46	542	19512	1.565217391304348	1.0	1.0	1.0	GO:0008284
GOTERM_BP_DIRECT	GO:0006955~immune response	2	4.0	0.7382709527203752	5196, 3574	46	572	19512	1.4831255700820918	1.0	1.0	1.0	GO:0006955
GOTERM_BP_DIRECT	GO:0007165~signal transduction	5	10.0	0.7517512092931289	29941, 81696, 83550, 2099, 283298	46	2168	19512	0.9782608695652174	1.0	1.0	1.0	GO:0007165
GOTERM_BP_DIRECT	GO:0007399~nervous system development	2	4.0	0.7821564697792387	2046, 1826	46	649	19512	1.307161519394386	1.0	1.0	1.0	GO:0007399
GOTERM_BP_DIRECT	GO:0007186~G protein-coupled receptor signaling pathway	2	4.0	0.9154245874342176	81696, 83550	46	1041	19512	0.8149354717453953	1.0	1.0	1.0	GO:0007186
