p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name
0.367600296322783	45	182	4	0.021978021978022	0.0888888888888889	GO:0030890	GO:BP	positive regulation of B cell proliferation
0.367600296322783	142	182	7	0.0384615384615385	0.0492957746478873	GO:0050671	GO:BP	positive regulation of lymphocyte proliferation
0.367600296322783	145	182	7	0.0384615384615385	0.0482758620689655	GO:0032946	GO:BP	positive regulation of mononuclear cell proliferation
0.367600296322783	20	182	3	0.0164835164835165	0.15	GO:0035455	GO:BP	response to interferon-alpha
0.367600296322783	5	182	2	0.010989010989011	0.4	GO:0001992	GO:BP	regulation of systemic arterial blood pressure by vasopressin
0.367600296322783	162	182	8	0.043956043956044	0.0493827160493827	GO:0070665	GO:BP	positive regulation of leukocyte proliferation
0.402215809601319	16072	182	165	0.906593406593407	0.0102663016426083	GO:0008150	GO:BP	biological_process
0.409519213551304	86	182	5	0.0274725274725275	0.0581395348837209	GO:0050871	GO:BP	positive regulation of B cell activation
0.485137116549832	38	182	3	0.0164835164835165	0.0789473684210526	GO:0001990	GO:BP	regulation of systemic arterial blood pressure by hormone
0.485137116549832	10	182	2	0.010989010989011	0.2	GO:0002765	GO:BP	immune response-inhibiting signal transduction
0.485137116549832	305	182	8	0.043956043956044	0.0262295081967213	GO:0046651	GO:BP	lymphocyte proliferation
0.485137116549832	84	182	4	0.021978021978022	0.0476190476190476	GO:0032370	GO:BP	positive regulation of lipid transport
0.485137116549832	239	182	7	0.0384615384615385	0.0292887029288703	GO:0032944	GO:BP	regulation of mononuclear cell proliferation
0.485137116549832	331	182	9	0.0494505494505494	0.027190332326284	GO:0104004	GO:BP	cellular response to environmental stimulus
0.485137116549832	11	182	2	0.010989010989011	0.181818181818182	GO:0061140	GO:BP	lung secretory cell differentiation
0.485137116549832	78	182	4	0.021978021978022	0.0512820512820513	GO:0002200	GO:BP	somatic diversification of immune receptors
0.485137116549832	1699	182	26	0.142857142857143	0.0153031194820483	GO:0042592	GO:BP	homeostatic process
