geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId
GO:0034698	response to gonadotropin	http://amigo.geneontology.org/amigo/term/GO:0034698	28	5	0.7067928796808954	7.074208221024258	6.089261387420254e-4	1	1545;3624;3973;4142;26012
GO:0032309	icosanoid secretion	http://amigo.geneontology.org/amigo/term/GO:0032309	45	6	1.1359171280585818	5.282075471698113	8.83751532569752e-4	1	3553;3973;5025;5321;26279;729330
GO:0071371	cellular response to gonadotropin stimulus	http://amigo.geneontology.org/amigo/term/GO:0071371	18	4	0.45436685122343273	8.803459119496855	9.247472105628115e-4	1	1545;3624;3973;26012
GO:0071495	cellular response to endogenous stimulus	http://amigo.geneontology.org/amigo/term/GO:0071495	1440	55	36.34934809787462	1.5130945361635222	0.001282199982572215	1	177;238;317;673;1136;1290;1545;1977;2213;2249;2331;2621;2642;3373;3397;3485;3553;3624;3973;4052;4054;4142;4487;4690;5025;5155;5581;5737;6423;7080;8648;8862;9110;9564;9847;9971;10458;10521;10765;11057;11151;23019;23625;26012;27043;27429;28956;53834;54778;55022;55107;64762;81565;116150;133060
GO:2000352	negative regulation of endothelial cell apoptotic process	http://amigo.geneontology.org/amigo/term/GO:2000352	33	5	0.8330058939096268	6.002358490566038	0.0013259092539171843	1	284;673;2266;2621;10298
GO:0002266	follicular dendritic cell activation	http://amigo.geneontology.org/amigo/term/GO:0002266	3	2	0.07572780853723879	26.410377358490567	0.00187522505195615	1	602;2213
GO:0003104	positive regulation of glomerular filtration	http://amigo.geneontology.org/amigo/term/GO:0003104	3	2	0.07572780853723879	26.410377358490567	0.00187522505195615	1	2621;5155
GO:0045299	otolith mineralization	http://amigo.geneontology.org/amigo/term/GO:0045299	3	2	0.07572780853723879	26.410377358490567	0.00187522505195615	1	131149;729330
GO:0033559	unsaturated fatty acid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0033559	112	9	2.8271715187235817	3.1833936994609164	0.002124483166483051	1	242;1545;1557;3553;5321;8824;79993;127281;284541
GO:0097267	omega-hydroxylase P450 pathway	http://amigo.geneontology.org/amigo/term/GO:0097267	11	3	0.2776686313032089	10.804245283018869	0.002265842875299354	1	1545;1557;284541
GO:2000193	positive regulation of fatty acid transport	http://amigo.geneontology.org/amigo/term/GO:2000193	23	4	0.5805798654521641	6.889663658736669	0.0024220976933746687	1	2170;3553;5025;5321
GO:0006644	phospholipid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006644	374	19	9.440733464309103	2.0125554938956713	0.0031830859589089397	1	1607;2170;3631;5155;5321;7080;9110;9807;9971;10555;26279;54905;57110;63874;116150;163404;196051;284098;729330
GO:0043647	inositol phosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0043647	41	5	1.0349467166755968	4.831166589967786	0.003550166389956248	1	3631;3973;4142;9562;9807
GO:0001788	antibody-dependent cellular cytotoxicity	http://amigo.geneontology.org/amigo/term/GO:0001788	4	2	0.10097041138298506	19.807783018867923	0.0036877572546699195	1	2213;2214
GO:0032306	regulation of prostaglandin secretion	http://amigo.geneontology.org/amigo/term/GO:0032306	13	3	0.3281538369947014	9.142053701015966	0.0037827077628540717	1	3553;5025;5321
GO:0032308	positive regulation of prostaglandin secretion	http://amigo.geneontology.org/amigo/term/GO:0032308	13	3	0.3281538369947014	9.142053701015966	0.0037827077628540717	1	3553;5025;5321
GO:1904036	negative regulation of epithelial cell apoptotic process	http://amigo.geneontology.org/amigo/term/GO:1904036	61	6	1.539798773590522	3.8966130528920506	0.004297540631694483	1	103;284;673;2266;2621;10298
GO:0071715	icosanoid transport	http://amigo.geneontology.org/amigo/term/GO:0071715	62	6	1.5650413764362683	3.8337644552647596	0.004659027366989821	1	3553;3973;5025;5321;26279;729330
GO:0030213	hyaluronan biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0030213	14	3	0.3533964398404477	8.48904986522911	0.004724975533209073	1	3373;3553;5155
GO:0034116	positive regulation of heterotypic cell-cell adhesion	http://amigo.geneontology.org/amigo/term/GO:0034116	14	3	0.3533964398404477	8.48904986522911	0.004724975533209073	1	177;2266;3553
GO:0019751	polyol metabolic process	http://amigo.geneontology.org/amigo/term/GO:0019751	104	8	2.6252306959576113	3.047351233671989	0.004821200137091428	1	3631;3973;4142;5321;9562;9807;120227;130367
GO:1901653	cellular response to peptide	http://amigo.geneontology.org/amigo/term/GO:1901653	367	18	9.264035244388879	1.9429977893167447	0.005784735929076745	1	177;1545;2213;2642;3553;3624;3973;4142;4690;8648;9564;9847;9971;10458;55022;55107;81565;133060
GO:0007171	activation of transmembrane receptor protein tyrosine kinase activity	http://amigo.geneontology.org/amigo/term/GO:0007171	5	2	0.12621301422873132	15.846226415094339	0.006043736110110918	1	284;1136
GO:0001794	type IIa hypersensitivity	http://amigo.geneontology.org/amigo/term/GO:0001794	5	2	0.12621301422873132	15.846226415094339	0.006043736110110918	1	2213;2214
GO:0002445	type II hypersensitivity	http://amigo.geneontology.org/amigo/term/GO:0002445	5	2	0.12621301422873132	15.846226415094339	0.006043736110110918	1	2213;2214
GO:0071373	cellular response to luteinizing hormone stimulus	http://amigo.geneontology.org/amigo/term/GO:0071373	5	2	0.12621301422873132	15.846226415094339	0.006043736110110918	1	1545;3973
GO:0120229	protein localization to motile cilium	http://amigo.geneontology.org/amigo/term/GO:0120229	5	2	0.12621301422873132	15.846226415094339	0.006043736110110918	1	8701;23639
GO:0140353	lipid export from cell	http://amigo.geneontology.org/amigo/term/GO:0140353	47	5	1.1864023337500744	4.214421918908069	0.006425210931437019	1	3553;3624;5025;5321;10765
GO:0038094	Fc-gamma receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0038094	30	4	0.7572780853723879	5.282075471698113	0.006524408114941669	1	2213;2214;5581;196051
GO:0050482	arachidonic acid secretion	http://amigo.geneontology.org/amigo/term/GO:0050482	30	4	0.7572780853723879	5.282075471698113	0.006524408114941669	1	3973;5321;26279;729330
GO:1903963	arachidonate transport	http://amigo.geneontology.org/amigo/term/GO:1903963	30	4	0.7572780853723879	5.282075471698113	0.006524408114941669	1	3973;5321;26279;729330
GO:0071071	regulation of phospholipid biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0071071	16	3	0.4038816455319402	7.427918632075472	0.007002308216550687	1	2170;5155;9971
GO:0042088	T-helper 1 type immune response	http://amigo.geneontology.org/amigo/term/GO:0042088	48	5	1.2116449365958206	4.1266214622641515	0.007027038308338692	1	602;941;3123;3553;5321
GO:2000191	regulation of fatty acid transport	http://amigo.geneontology.org/amigo/term/GO:2000191	31	4	0.7825206882181341	5.111685940353013	0.0073444220828501995	1	2170;3553;5025;5321
GO:0062013	positive regulation of small molecule metabolic process	http://amigo.geneontology.org/amigo/term/GO:0062013	136	9	3.432993987021492	2.6216183407325193	0.007651610660869763	1	3553;3973;4142;5261;5581;9971;55022;90673;157506
GO:0090407	organophosphate biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0090407	587	25	14.817407870453057	1.6872046864453087	0.007794027914784318	1	506;523;978;1607;2170;2983;3615;3631;3973;4142;5155;5321;6241;6389;9110;9807;9971;10555;23498;55022;63874;79993;116150;158067;284098
GO:1900027	regulation of ruffle assembly	http://amigo.geneontology.org/amigo/term/GO:1900027	32	4	0.8077632910638805	4.951945754716981	0.008229551848022973	1	5025;5216;81565;83478
GO:0050858	negative regulation of antigen receptor-mediated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0050858	32	4	0.8077632910638805	4.951945754716981	0.008229551848022973	1	2213;2633;2874;5795
GO:0006654	phosphatidic acid biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0006654	32	4	0.8077632910638805	4.951945754716981	0.008229551848022973	1	1607;9971;10555;63874
GO:0042574	retinal metabolic process	http://amigo.geneontology.org/amigo/term/GO:0042574	17	3	0.4291242483776865	6.990982241953385	0.008345565993625619	1	24;1545;157506
GO:0032310	prostaglandin secretion	http://amigo.geneontology.org/amigo/term/GO:0032310	17	3	0.4291242483776865	6.990982241953385	0.008345565993625619	1	3553;5025;5321
GO:1903510	mucopolysaccharide metabolic process	http://amigo.geneontology.org/amigo/term/GO:1903510	92	7	2.3223194618086564	3.0142278506972926	0.008652385308999807	1	284;3373;3553;3698;5155;9653;51363
GO:0033138	positive regulation of peptidyl-serine phosphorylation	http://amigo.geneontology.org/amigo/term/GO:0033138	92	7	2.3223194618086564	3.0142278506972926	0.008652385308999807	1	284;673;3444;3445;4515;6423;10459
GO:0044387	negative regulation of protein kinase activity by regulation of protein phosphorylation	http://amigo.geneontology.org/amigo/term/GO:0044387	6	2	0.15145561707447758	13.205188679245284	0.008914699505000406	1	103;104
GO:0070257	positive regulation of mucus secretion	http://amigo.geneontology.org/amigo/term/GO:0070257	6	2	0.15145561707447758	13.205188679245284	0.008914699505000406	1	242;5581
GO:0061643	chemorepulsion of axon	http://amigo.geneontology.org/amigo/term/GO:0061643	6	2	0.15145561707447758	13.205188679245284	0.008914699505000406	1	6259;7869
GO:0009719	response to endogenous stimulus	http://amigo.geneontology.org/amigo/term/GO:0009719	1686	58	42.5590283979282	1.362813066541328	0.009208661557619985	1	177;238;317;673;1136;1290;1545;1977;2213;2249;2331;2621;2642;2947;3207;3373;3397;3485;3553;3624;3973;4052;4054;4142;4487;4690;5025;5155;5581;5737;5968;6423;7080;8648;8862;9110;9564;9847;9971;10458;10521;10765;11057;11151;23019;23625;26012;27043;27429;28956;53834;54778;55022;55107;64762;81565;116150;133060
GO:0019637	organophosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0019637	1015	38	25.621241888432458	1.4831443442699135	0.00981295650074771	1	506;523;978;1607;2170;2983;3615;3631;3973;4142;5155;5321;6241;6389;7080;9110;9562;9807;9971;10157;10555;10591;23498;26279;54905;55022;57110;63874;64080;79993;116150;128240;158067;163404;168537;196051;284098;729330
GO:0030838	positive regulation of actin filament polymerization	http://amigo.geneontology.org/amigo/term/GO:0030838	52	5	1.3126153479788056	3.8091890420899857	0.009828845135783948	1	4690;4868;5216;5581;10458
GO:0035455	response to interferon-alpha	http://amigo.geneontology.org/amigo/term/GO:0035455	18	3	0.45436685122343273	6.602594339622642	0.009829729750036138	1	103;2621;10410
GO:0097154	GABAergic neuron differentiation	http://amigo.geneontology.org/amigo/term/GO:0097154	18	3	0.45436685122343273	6.602594339622642	0.009829729750036138	1	3624;7080;59336
