Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	GOID
GOTERM_BP_DIRECT	GO:0006629~lipid metabolic process	12	12.0	0.0016067846675582	768239, 158835, 80821, 9588, 79888, 149998, 5467, 5920, 3633, 340654, 30, 81616	90	847	19512	3.0715466351829988	0.670300314247231	1.0	1.0	GO:0006629
GOTERM_BP_DIRECT	GO:0036490~regulation of translation in response to endoplasmic reticulum stress	2	2.0	0.0091020185223599	1965, 23645	90	2	19512	216.8	0.9981804199303596	1.0	1.0	GO:0036490
GOTERM_BP_DIRECT	GO:0043491~phosphatidylinositol 3-kinase/protein kinase B signal transduction	4	4.0	0.0091205473390256	57624, 30849, 940, 5467	90	94	19512	9.225531914893615	0.9982037461492034	1.0	1.0	GO:0043491
GOTERM_BP_DIRECT	GO:0043558~regulation of translational initiation in response to stress	2	2.0	0.0136222604673637	1965, 23645	90	3	19512	144.53333333333333	0.999922401882617	1.0	1.0	GO:0043558
GOTERM_BP_DIRECT	GO:0016042~lipid catabolic process	4	4.0	0.0216603804445454	9588, 149998, 5920, 340654	90	130	19512	6.670769230769231	0.9999997259356428	1.0	1.0	GO:0016042
GOTERM_BP_DIRECT	GO:0006029~proteoglycan metabolic process	2	2.0	0.0490577573277055	5467, 81792	90	11	19512	39.41818181818182	0.9999999999999992	1.0	1.0	GO:0006029
GOTERM_BP_DIRECT	GO:0045910~negative regulation of DNA recombination	2	2.0	0.0705626507917756	3024, 341567	90	16	19512	27.1	1.0	1.0	1.0	GO:0045910
GOTERM_BP_DIRECT	GO:0051897~positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	4	4.0	0.0769786877712192	940, 5863, 5467, 151176	90	217	19512	3.9963133640553	1.0	1.0	1.0	GO:0051897
GOTERM_BP_DIRECT	GO:0051298~centrosome duplication	2	2.0	0.0832340321485914	9475, 26548	90	19	19512	22.821052631578947	1.0	1.0	1.0	GO:0051298
GOTERM_BP_DIRECT	GO:0030224~monocyte differentiation	2	2.0	0.087419748616904	133396, 4627	90	20	19512	21.68	1.0	1.0	1.0	GO:0030224
GOTERM_BP_DIRECT	GO:0030048~actin filament-based movement	2	2.0	0.0915865679477696	4650, 4627	90	21	19512	20.64761904761905	1.0	1.0	1.0	GO:0030048
GOTERM_BP_DIRECT	GO:0034067~protein localization to Golgi apparatus	2	2.0	0.0915865679477696	10139, 152559	90	21	19512	20.64761904761905	1.0	1.0	1.0	GO:0034067
GOTERM_BP_DIRECT	GO:0070886~positive regulation of calcineurin-NFAT signaling cascade	2	2.0	0.0915865679477696	23261, 5534	90	21	19512	20.64761904761905	1.0	1.0	1.0	GO:0070886
GOTERM_BP_DIRECT	GO:0048598~embryonic morphogenesis	2	2.0	0.0998638522102211	6474, 9475	90	23	19512	18.85217391304348	1.0	1.0	1.0	GO:0048598
GOTERM_BP_DIRECT	GO:0034765~regulation of monoatomic ion transmembrane transport	2	2.0	0.0998638522102211	3769, 3758	90	23	19512	18.85217391304348	1.0	1.0	1.0	GO:0034765
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	6	6.0	0.1024273850567793	940, 5467, 133396, 11167, 441873, 151176	90	543	19512	2.3955801104972374	1.0	1.0	1.0	GO:0043066
GOTERM_BP_DIRECT	GO:0007165~signal transduction	15	15.0	0.1140173599532247	9475, 341152, 4650, 219982, 390442, 26548, 339403, 5905, 10139, 84059, 26333, 5863, 9318, 11211, 3633	90	2168	19512	1.5	1.0	1.0	1.0	GO:0007165
GOTERM_BP_DIRECT	GO:0006911~phagocytosis, engulfment	2	2.0	0.1161953415828835	51454, 4627	90	27	19512	16.05925925925926	1.0	1.0	1.0	GO:0006911
GOTERM_BP_DIRECT	GO:0030866~cortical actin cytoskeleton organization	2	2.0	0.1202322219842081	9475, 5872	90	28	19512	15.485714285714286	1.0	1.0	1.0	GO:0030866
GOTERM_BP_DIRECT	GO:0030261~chromosome condensation	2	2.0	0.1202322219842081	3024, 341567	90	28	19512	15.485714285714286	1.0	1.0	1.0	GO:0030261
GOTERM_BP_DIRECT	GO:0006366~transcription by RNA polymerase II	4	4.0	0.1238219865719695	940, 2068, 9318, 6924	90	268	19512	3.235820895522388	1.0	1.0	1.0	GO:0006366
GOTERM_BP_DIRECT	GO:0010468~regulation of gene expression	5	5.0	0.1247290304463806	138162, 10229, 79923, 818, 81606	90	419	19512	2.587112171837709	1.0	1.0	1.0	GO:0010468
GOTERM_BP_DIRECT	GO:0030154~cell differentiation	9	9.0	0.1257477744710889	745, 5467, 79923, 57055, 133396, 11167, 341567, 81616, 818	90	1094	19512	1.7835466179159052	1.0	1.0	1.0	GO:0030154
GOTERM_BP_DIRECT	GO:0031032~actomyosin structure organization	2	2.0	0.1282513661715653	9475, 4627	90	30	19512	14.453333333333331	1.0	1.0	1.0	GO:0031032
GOTERM_BP_DIRECT	GO:0061484~hematopoietic stem cell homeostasis	2	2.0	0.1322337924267374	11167, 23788	90	31	19512	13.98709677419355	1.0	1.0	1.0	GO:0061484
GOTERM_BP_DIRECT	GO:0035023~regulation of Rho protein signal transduction	2	2.0	0.1322337924267374	23370, 4650	90	31	19512	13.98709677419355	1.0	1.0	1.0	GO:0035023
GOTERM_BP_DIRECT	GO:0006654~phosphatidic acid biosynthetic process	2	2.0	0.1401447567847395	79888, 149998	90	33	19512	13.13939393939394	1.0	1.0	1.0	GO:0006654
GOTERM_BP_DIRECT	GO:0006979~response to oxidative stress	3	3.0	0.1464964746079524	9588, 2068, 818	90	148	19512	4.394594594594595	1.0	1.0	1.0	GO:0006979
GOTERM_BP_DIRECT	GO:0015908~fatty acid transport	2	2.0	0.147984404099234	5467, 151176	90	35	19512	12.38857142857143	1.0	1.0	1.0	GO:0015908
GOTERM_BP_DIRECT	GO:0030317~flagellated sperm motility	3	3.0	0.1512306128668594	63904, 138162, 3633	90	151	19512	4.30728476821192	1.0	1.0	1.0	GO:0030317
GOTERM_BP_DIRECT	GO:0006813~potassium ion transport	3	3.0	0.157589961916725	3744, 3769, 3758	90	155	19512	4.196129032258065	1.0	1.0	1.0	GO:0006813
GOTERM_BP_DIRECT	GO:0072659~protein localization to plasma membrane	3	3.0	0.1591878062497586	9475, 5872, 6281	90	156	19512	4.1692307692307695	1.0	1.0	1.0	GO:0072659
GOTERM_BP_DIRECT	GO:0008340~determination of adult lifespan	2	2.0	0.1596115446413083	10229, 2068	90	38	19512	11.410526315789474	1.0	1.0	1.0	GO:0008340
GOTERM_BP_DIRECT	GO:2000648~positive regulation of stem cell proliferation	2	2.0	0.1748706752413675	6474, 79923	90	42	19512	10.323809523809524	1.0	1.0	1.0	GO:2000648
