geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId
GO:0009581	detection of external stimulus	http://amigo.geneontology.org/amigo/term/GO:0009581	136	4	0.38052149065364926	10.511889862327909	5.597743501398309e-4	1	778;2063;9397;55107
GO:0002732	positive regulation of dendritic cell cytokine production	http://amigo.geneontology.org/amigo/term/GO:0002732	13	2	0.03637337778306941	54.98527004909984	5.860412906582543e-4	1	5336;57506
GO:0009582	detection of abiotic stimulus	http://amigo.geneontology.org/amigo/term/GO:0009582	139	4	0.3889153470651268	10.285014541558242	6.076868341887196e-4	1	778;2063;9397;55107
GO:0002371	dendritic cell cytokine production	http://amigo.geneontology.org/amigo/term/GO:0002371	18	2	0.050363138468865344	39.71158392434988	0.0011393367487196535	1	5336;57506
GO:0002730	regulation of dendritic cell cytokine production	http://amigo.geneontology.org/amigo/term/GO:0002730	18	2	0.050363138468865344	39.71158392434988	0.0011393367487196535	1	5336;57506
GO:0050965	detection of temperature stimulus involved in sensory perception of pain	http://amigo.geneontology.org/amigo/term/GO:0050965	19	2	0.05316109060602452	37.621500559910416	0.0012711084877596532	1	2063;55107
GO:1900227	positive regulation of NLRP3 inflammasome complex assembly	http://amigo.geneontology.org/amigo/term/GO:1900227	20	2	0.05595904274318371	35.740425531914894	0.0014098278438967684	1	5336;57506
GO:0141087	positive regulation of inflammasome-mediated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0141087	21	2	0.058756994880342896	34.03850050658561	0.0015554565798829346	1	5336;57506
GO:0002720	positive regulation of cytokine production involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002720	82	3	0.22943207524705322	13.07576543850545	0.0015572456494351563	1	5336;57506;353091
GO:0050961	detection of temperature stimulus involved in sensory perception	http://amigo.geneontology.org/amigo/term/GO:0050961	23	2	0.06435289915466127	31.078630897317296	0.0018672900009509559	1	2063;55107
GO:0016048	detection of temperature stimulus	http://amigo.geneontology.org/amigo/term/GO:0016048	26	2	0.07274675556613883	27.49263502454992	0.0023859132488697915	1	2063;55107
GO:0062149	detection of stimulus involved in sensory perception of pain	http://amigo.geneontology.org/amigo/term/GO:0062149	28	2	0.0783426598404572	25.52887537993921	0.002765140176791048	1	2063;55107
GO:0050951	sensory perception of temperature stimulus	http://amigo.geneontology.org/amigo/term/GO:0050951	29	2	0.08114061197761638	24.648569332355102	0.0029646855106955383	1	2063;55107
GO:0006516	glycoprotein catabolic process	http://amigo.geneontology.org/amigo/term/GO:0006516	32	2	0.08953446838909394	22.33776595744681	0.0036026067454732716	1	3425;4759
GO:1900225	regulation of NLRP3 inflammasome complex assembly	http://amigo.geneontology.org/amigo/term/GO:1900225	36	2	0.10072627693773069	19.85579196217494	0.004543471730893828	1	5336;57506
GO:0061081	positive regulation of myeloid leukocyte cytokine production involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0061081	36	2	0.10072627693773069	19.85579196217494	0.004543471730893828	1	5336;57506
GO:0002367	cytokine production involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002367	120	3	0.3357542564591023	8.935106382978724	0.004585620021682067	1	5336;57506;353091
GO:0002718	regulation of cytokine production involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002718	120	3	0.3357542564591023	8.935106382978724	0.004585620021682067	1	5336;57506;353091
GO:0044546	NLRP3 inflammasome complex assembly	http://amigo.geneontology.org/amigo/term/GO:0044546	39	2	0.10912013334920824	18.328423349699946	0.005315584876590674	1	5336;57506
GO:0141085	regulation of inflammasome-mediated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0141085	39	2	0.10912013334920824	18.328423349699946	0.005315584876590674	1	5336;57506
GO:0010877	lipid transport involved in lipid storage	http://amigo.geneontology.org/amigo/term/GO:0010877	2	1	0.0055959042743183715	178.70212765957447	0.005588241846384222	1	348
GO:2000870	regulation of progesterone secretion	http://amigo.geneontology.org/amigo/term/GO:2000870	2	1	0.0055959042743183715	178.70212765957447	0.005588241846384222	1	2661
GO:0018008	N-terminal peptidyl-glycine N-myristoylation	http://amigo.geneontology.org/amigo/term/GO:0018008	2	1	0.0055959042743183715	178.70212765957447	0.005588241846384222	1	9397
GO:0140632	canonical inflammasome complex assembly	http://amigo.geneontology.org/amigo/term/GO:0140632	41	2	0.11471603762352661	17.434353918007265	0.005861441837851365	1	5336;57506
GO:0002702	positive regulation of production of molecular mediator of immune response	http://amigo.geneontology.org/amigo/term/GO:0002702	137	3	0.38331944279080843	7.826370554433918	0.006622496724653918	1	5336;57506;353091
