GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	FDR	Symbol
GO:0000003	0.175125199791196	1.28754452182234	15.9821727019499	20	1467	reproduction	0.602028810935358	RBM7, MAGED2, RXFP2, COL16A1, LRGUK, DNAAF6, FREY1, SLC9B1, PLB1, EXD1, DSG2, FETUB, GPX4, H1-7, PARN, LHX9, BAK1, FKRP, RECK, CDC16
GO:0000018	0.0550917000229718	2.90276506134408	1.42717424945837	4	131	regulation of DNA recombination	0.577865281990827	SLC15A4, CLCF1, H1-5, H1-7
GO:0000070	0.324554756737709	1.51355666975378	2.00458062519344	3	184	mitotic sister chromatid segregation	0.682585526133173	CENPF, LSM14A, CDC16
GO:0000075	0.15168008515612	1.98541797611565	2.05905292479109	4	189	cell cycle checkpoint signaling	0.586470858223283	CENPF, RPS27L, PML, RINT1
GO:0000077	0.150739319591031	2.29176300578035	1.34001857010214	3	123	DNA damage checkpoint signaling	0.586470858223283	RPS27L, PML, RINT1
GO:0000082	0.66479013717243	0.880091507644236	2.26604766326215	2	208	G1/S transition of mitotic cell cycle	0.848268483325792	RPS27L, PML
GO:0000086	0.422657291828295	1.40132625994695	1.4380687093779	2	132	G2/M transition of mitotic cell cycle	0.737248798814129	CENPF, RINT1
GO:0000122	0.930943914162101	0.596953310472171	9.78322500773754	6	898	negative regulation of transcription by RNA polymerase II	0.972769849039363	MAGED2, H1-5, NOTCH2, PAX6, SALL4, NR1I2
GO:0000165	0.905407572135508	0.613431791307705	7.97474466109564	5	732	MAPK cascade	0.961890846016342	CRYAB, DUSP4, GHR, NOTCH2, PSCA
GO:0000184	0.0121372330074995	6.74101226561399	0.479356236459301	3	44	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	0.573822947787184	CASC3, GSPT2, PARN
GO:0000209	0.54353327431124	1.05666084151096	2.84345403899721	3	261	protein polyubiquitination	0.792972611496177	KLHL3, CDC16, RNF144A
GO:0000226	0.385369855623863	1.16982857142857	6.89619312906221	8	633	microtubule cytoskeleton organization	0.714855260885354	NEDD1, LRGUK, DNAAF6, CRYAB, MAPRE3, LSM14A, PAX6, JHY
GO:0000278	0.600382073051143	0.95565492695734	9.39102445063448	9	862	mitotic cell cycle	0.828435064384657	CENPF, NEDD1, LSM14A, PAX6, RPS27L, PML, RINT1, CDC16, CTDP1
GO:0000280	0.694679242372116	0.847012689940635	4.69551222531724	4	431	nuclear division	0.863779709831764	CENPF, LSM14A, CDC16, CTDP1
GO:0000288	0.161691520803227	2.8582974137931	0.719034354688951	2	66	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	0.595195406314036	IGF2BP1, PARN
GO:0000302	0.354350816509833	1.43340495717701	2.11352522438873	3	194	response to reactive oxygen species	0.694863354344517	CRYAB, HBB, BAK1
GO:0000375	0.838944863308317	0.609001242621932	3.24654905601981	2	298	RNA splicing, via transesterification reactions	0.93353320939708	RBM7, CASC3
GO:0000377	0.8333656228773	0.617501180916391	3.20297121634169	2	294	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	0.929817173447101	RBM7, CASC3
GO:0000398	0.8333656228773	0.617501180916391	3.20297121634169	2	294	mRNA splicing, via spliceosome	0.929817173447101	RBM7, CASC3
GO:0000723	0.238913503503598	1.80563583815029	1.68864128752708	3	155	telomere maintenance	0.634135387996232	PARN, PML, NSMCE4A
GO:0000819	0.445065900088092	1.23082330885799	2.45125348189415	3	225	sister chromatid segregation	0.750396840529935	CENPF, LSM14A, CDC16
GO:0000902	0.457915993334309	1.07143874643875	10.3170535437945	11	947	cell morphogenesis	0.75814168731464	CERT1, ADARB1, IGF2BP1, CPNE9, FGD1, GREM1, OR10A4, NOTCH2, PAX6, LHX9, SHROOM3
GO:0000910	0.580168347930502	1.03206635318704	1.93921386567626	2	178	cytokinesis	0.818904288803054	CENPV, SEPTIN8
GO:0000956	0.0478611512365199	3.04785700557371	1.36180748994119	4	125	nuclear-transcribed mRNA catabolic process	0.573822947787184	IGF2BP1, CASC3, GSPT2, PARN
GO:0001101	0.418896326958953	1.41227835694556	1.42717424945837	2	131	response to acid chemical	0.737248798814129	RRAGB, COL16A1
GO:0001501	0.50719617507802	1.05554670610991	5.69780253791396	6	523	skeletal system development	0.7809709809938	GREM1, GHR, RFLNB, MATN3, NOTCH2, FUZ
GO:0001503	0.66039363587772	0.887539899680803	4.48851748684618	4	412	ossification	0.848268483325792	GREM1, RFLNB, SLC8A1, FKRP
GO:0001508	0.463170459729937	1.29110621993968	1.55790776849273	2	143	action potential	0.759329695115839	DSG2, SLC8A1
GO:0001516	0.0370648006812744	7.052608311229	0.305044877746828	2	28	prostaglandin biosynthetic process	0.573822947787184	DAGLB, CBR1
GO:0001523	0.0501515716119946	3.77844643281337	0.827978953884246	3	76	retinoid metabolic process	0.573822947787184	PLB1, AKR1B1, PNPLA2
GO:0001525	0.533104999261669	1.02678630774344	5.85032497678737	6	537	angiogenesis	0.790568905808156	GREM1, NOTCH2, PML, RASIP1, MMRN2, RECK
GO:0001539	0.529060193585869	1.1364224137931	1.76490250696379	2	162	cilium or flagellum-dependent cell motility	0.78906920793537	DNAAF6, SLC9B1
GO:0001558	0.150202339085842	1.63415474496292	4.37957288765088	7	402	regulation of cell growth	0.586470858223283	CCDC85B, CRYAB, CPNE9, GREM1, PML, RPS6KA1, CTDP1
GO:0001568	0.256109652405134	1.3012729844413	7.81132776230269	10	717	blood vessel development	0.639876895320948	MMP21, GREM1, LYL1, NOTCH2, PAX6, PML, RASIP1, BAK1, MMRN2, RECK
GO:0001578	0.158518695409701	2.23544339489638	1.37270194986072	3	126	microtubule bundle formation	0.595195406314036	LRGUK, DNAAF6, JHY
GO:0001654	0.129497203362145	1.70489141465395	4.20526152893841	7	386	eye development	0.586470858223283	CRYAB, CRYBA4, NOTCH2, PAX6, IMPG2, BAK1, FKRP
GO:0001656	0.079181864947404	3.09605767357277	1.00229031259672	3	92	metanephros development	0.583543673295029	AKR1B1, GREM1, FRAS1
GO:0001666	0.633497541792053	0.921955520721074	3.24654905601981	3	298	response to hypoxia	0.837930828652133	CRYAB, PDK3, PML
GO:0001667	0.329728171659608	1.29168166089965	4.69551222531724	6	431	ameboidal-type cell migration	0.685352394715637	CENPV, GREM1, MCC, PAX6, PML, MMRN2
GO:0001676	0.00582770434441027	4.64298245614035	1.1439182915506	5	105	long-chain fatty acid metabolic process	0.557433199215905	EPHX1, DAGLB, GPX4, PLA2G2F, CBR1
GO:0001678	0.495059191775852	1.21295019157088	1.65595790776849	2	152	intracellular glucose homeostasis	0.777805383189286	PAX6, PIH1D1
GO:0001701	0.62562545954143	0.929576624925462	4.29241720829465	4	394	in utero embryonic development	0.837460836919095	CERT1, NOTCH2, SALL4, FKRP
GO:0001704	0.155911756517768	2.25390884108784	1.36180748994119	3	125	formation of primary germ layer	0.595195406314036	COL7A1, DUSP4, KIF16B
GO:0001706	0.138991211907246	3.1551724137931	0.653667595171773	2	60	endoderm formation	0.586470858223283	COL7A1, DUSP4
GO:0001709	0.0734080708929484	4.69790745652815	0.446672856700712	2	41	cell fate determination	0.583543673295029	NOTCH2, PAX6
GO:0001736	0.0613082881397986	5.23612479474548	0.403095017022594	2	37	establishment of planar polarity	0.577865281990827	JHY, FUZ
GO:0001738	0.138991211907246	3.1551724137931	0.653667595171773	2	60	morphogenesis of a polarized epithelium	0.586470858223283	JHY, FUZ
GO:0001763	0.178905262866747	1.85353535353535	2.20068090374497	4	202	morphogenesis of a branching structure	0.602028810935358	GREM1, PML, RASIP1, BTBD7
GO:0001764	0.577095350614525	1.03802955665025	1.92831940575673	2	177	neuron migration	0.817196829514111	PAX6, FKRP
GO:0001775	0.629346118522239	0.93452380952381	11.7115444134943	11	1075	cell activation	0.837460836919095	SLC15A4, CLCF1, HBB, LYL1, NOTCH2, LMBR1L, BAK1, RPS6KA1, PLA2G2F, RAB29, CD151
GO:0001776	0.325459136189436	1.73771209633279	1.16570721138966	2	107	leukocyte homeostasis	0.682585526133173	SLC15A4, BAK1
GO:0001816	0.971185242738073	0.461235256662927	8.39962859795729	4	771	cytokine production	0.990684970092935	IGF2BP1, BTNL3, PML, SIGIRR
GO:0001817	0.968076139127787	0.4695885509839	8.2580006190034	4	758	regulation of cytokine production	0.990664582374102	IGF2BP1, BTNL3, PML, SIGIRR
GO:0001818	0.826148147914192	0.628459289519004	3.14849891674404	2	289	negative regulation of cytokine production	0.925464402569566	PML, SIGIRR
GO:0001822	0.130393747438875	1.78983438035408	3.43175487465181	6	315	kidney development	0.586470858223283	CENPF, AKR1B1, KLHL3, GREM1, NOTCH2, FRAS1
GO:0001837	0.276985955246015	1.66200735680504	1.83026926648097	3	168	epithelial to mesenchymal transition	0.655115284731544	GREM1, RFLNB, FUZ
GO:0001838	0.148174357470316	2.31116724146306	1.32912411018261	3	122	embryonic epithelial tube formation	0.586470858223283	GREM1, SALL4, FUZ
GO:0001841	0.301396200574231	1.84372460234529	1.10034045187249	2	101	neural tube formation	0.665958118680236	SALL4, FUZ
GO:0001843	0.252953544537164	2.09961685823755	0.969606932838131	2	89	neural tube closure	0.639876895320948	SALL4, FUZ
GO:0001881	0.0136935597467594	6.42667025137787	0.50114515629836	3	46	receptor recycling	0.573822947787184	KIF16B, PLEKHA3, RAB29
GO:0001889	0.452282913163411	1.31942362152257	1.52522438873414	2	140	liver development	0.754764761181757	NOTCH2, RPS6KA1
GO:0001906	0.66220336575907	0.88444070647603	2.25515320334262	2	207	cell killing	0.848268483325792	HTN3, MBL2
GO:0001919	0.030045779065752	7.97401299350325	0.272361497988239	2	25	regulation of receptor recycling	0.573822947787184	KIF16B, RAB29
GO:0001932	0.502167015735937	1.03735351897899	9.66338594862272	10	887	regulation of protein phosphorylation	0.779674264453738	ADARB1, MAPRE3, CLCF1, GREM1, GHR, PAX6, RASIP1, PIH1D1, BAK1, SLC8A1
GO:0001933	0.18535253654341	1.68848899208806	3.01776539770969	5	277	negative regulation of protein phosphorylation	0.604435815716934	ADARB1, PAX6, RASIP1, BAK1, SLC8A1
GO:0001934	0.735917005826547	0.811087971727881	6.11179201485608	5	561	positive regulation of protein phosphorylation	0.884598750151723	MAPRE3, CLCF1, GREM1, GHR, PIH1D1
GO:0001942	0.261033405467013	2.05217615911146	0.99139585267719	2	91	hair follicle development	0.642833707480494	EDA, FUZ
GO:0001944	0.295985232550361	1.24762637506548	8.12726709996905	10	746	vasculature development	0.662892488439189	MMP21, GREM1, LYL1, NOTCH2, PAX6, PML, RASIP1, BAK1, MMRN2, RECK
GO:0001952	0.368961547896086	1.57183908045977	1.28554627050449	2	118	regulation of cell-matrix adhesion	0.702692431068855	COL16A1, GREM1
GO:0001955	0.00316505922760341	30.5996168582375	0.0871556793562365	2	8	blood vessel maturation	0.557433199215905	LYL1, RECK
GO:0001959	0.501982418548026	1.19683908045977	1.67774682760755	2	154	regulation of cytokine-mediated signaling pathway	0.779674264453738	LSM14A, SIGIRR
GO:0002009	0.0072779692725706	2.38312154129945	5.31649644073042	12	488	morphogenesis of an epithelium	0.557433199215905	KLHL3, GREM1, NOTCH2, PML, RASIP1, BTBD7, SALL4, MMRN2, JHY, FRAS1, FUZ, CD151
GO:0002011	0.146479131099328	3.04961685823755	0.675456515010833	2	62	morphogenesis of an epithelial sheet	0.586470858223283	NOTCH2, CD151
GO:0002026	0.0323205438084304	7.64128352490421	0.283255957907768	2	26	regulation of the force of heart contraction	0.573822947787184	GLRX3, SLC8A1
GO:0002027	0.289308165764523	1.90170019157088	1.0676570721139	2	98	regulation of heart rate	0.659373473568735	DSG2, SLC8A1
GO:0002040	0.182554832311054	2.08184445612191	1.47075208913649	3	135	sprouting angiogenesis	0.604435815716934	GREM1, MMRN2, RECK
