geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId
GO:0033591	response to L-ascorbic acid	http://amigo.geneontology.org/amigo/term/GO:0033591	5	2	0.024706792879680896	80.94939759036144	2.3892413856015733e-4	0.9099493743627869	3673;3952
GO:0030208	dermatan sulfate biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0030208	5	2	0.024706792879680896	80.94939759036144	2.3892413856015733e-4	0.9099493743627869	55501;113189
GO:0007155	cell adhesion	http://amigo.geneontology.org/amigo/term/GO:0007155	1497	18	7.39721378817646	2.433348624960765	3.102361434124012e-4	0.9099493743627869	920;1006;1364;1495;1845;3204;3384;3673;3918;3952;4239;5364;10332;10627;11149;27185;60626;94030
GO:0008291	acetylcholine metabolic process	http://amigo.geneontology.org/amigo/term/GO:0008291	6	2	0.029648151455617073	67.45783132530121	3.5723515011101874e-4	0.9099493743627869	8292;60482
GO:1900619	acetate ester metabolic process	http://amigo.geneontology.org/amigo/term/GO:1900619	6	2	0.029648151455617073	67.45783132530121	3.5723515011101874e-4	0.9099493743627869	8292;60482
GO:0050651	dermatan sulfate proteoglycan biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0050651	8	2	0.03953086860748943	50.5933734939759	6.625646519250994e-4	0.9831448456029044	55501;113189
GO:0098609	cell-cell adhesion	http://amigo.geneontology.org/amigo/term/GO:0098609	946	13	4.674525212835626	2.781031101148781	7.118136407064535e-4	0.9831448456029044	920;1006;1364;1495;1845;3384;3673;3952;10332;10627;11149;60626;94030
GO:0016477	cell migration	http://amigo.geneontology.org/amigo/term/GO:0016477	1479	17	7.3082693338096085	2.3261321146655587	7.860660730002079e-4	0.9831448456029044	1364;1495;1845;2248;3204;3673;3918;3952;5364;5454;9439;9510;11149;27185;60626;63916;64285
GO:0001542	ovulation from ovarian follicle	http://amigo.geneontology.org/amigo/term/GO:0001542	9	2	0.04447222718342561	44.971887550200805	8.491357805929608e-4	0.9831448456029044	3952;9510
GO:0030205	dermatan sulfate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0030205	9	2	0.04447222718342561	44.971887550200805	8.491357805929608e-4	0.9831448456029044	55501;113189
GO:0052779	amino disaccharide metabolic process	http://amigo.geneontology.org/amigo/term/GO:0052779	9	2	0.04447222718342561	44.971887550200805	8.491357805929608e-4	0.9831448456029044	55501;113189
GO:0050655	dermatan sulfate proteoglycan metabolic process	http://amigo.geneontology.org/amigo/term/GO:0050655	12	2	0.059296302911234146	33.72891566265061	0.001541824130292878	1	55501;113189
GO:0034329	cell junction assembly	http://amigo.geneontology.org/amigo/term/GO:0034329	445	8	2.1989045662915996	3.6381751726005147	0.0015834104187332464	1	1006;1364;1495;1845;3673;5364;8292;94030
GO:0006811	monoatomic ion transport	http://amigo.geneontology.org/amigo/term/GO:0006811	1216	14	6.008692028338394	2.3299579898541536	0.0023936079763287534	1	522;920;1259;1364;2570;2864;3952;6506;6538;51669;51802;60482;79849;144245
GO:0030728	ovulation	http://amigo.geneontology.org/amigo/term/GO:0030728	16	2	0.07906173721497886	25.29668674698795	0.002767584738375338	1	3952;9510
GO:0090136	epithelial cell-cell adhesion	http://amigo.geneontology.org/amigo/term/GO:0090136	16	2	0.07906173721497886	25.29668674698795	0.002767584738375338	1	1495;11149
