GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	FDR	Symbol
GO:0000003	0.869879566826871	0.657534739722082	7.35543175487465	5	1467	reproduction	0.903930382824646	CLDN4, CTNNA1, ITGA2, LEP, ADAMTS1
GO:0000122	0.83535346135303	0.652299097550494	4.5025069637883	3	898	negative regulation of transcription by RNA polymerase II	0.882576147900545	BCL6B, HOXA7, LEP
GO:0000165	0.50320791961263	1.09504780933352	3.67019498607242	4	732	MAPK cascade	0.656846015137584	DUSP3, ERN1, LEP, CD4
GO:0000226	0.211373898433645	1.61812772376802	3.17381615598886	5	633	microtubule cytoskeleton organization	0.450096382379829	DISC1, CC2D2A, PRUNE1, DNAL1, RP1L1
GO:0000278	0.435627246380851	1.16816618559234	4.32200557103064	5	862	mitotic cell cycle	0.61505071335033	RAB35, CDCA2, DUSP3, EXOC6, ADAMTS1
GO:0000281	0.0678786440618557	4.87753545828885	0.426183844011142	2	85	mitotic cytokinesis	0.328183255972237	RAB35, EXOC6
GO:0000902	0.0470582842309181	2.01705756929638	4.74818941504178	9	947	cell morphogenesis	0.313585379894567	CDH8, MYL12A, BVES, FRMD6, CLDN4, DISC1, PLXNB1, POU3F2, FEZ2
GO:0000910	0.224433837662975	2.28682393555811	0.892479108635097	2	178	cytokinesis	0.461573697666282	RAB35, EXOC6
GO:0001501	0.267235687566354	1.55694016965693	2.62228412256267	4	523	skeletal system development	0.494968892340586	AHSG, HOXA7, LEP, PLXNB1
GO:0001503	0.341354387570344	1.47310513447433	2.06573816155989	3	412	ossification	0.549872029238063	AHSG, LEP, PLXNB1
GO:0001504	0.0213848582838446	9.43832793641448	0.225626740947075	2	45	neurotransmitter uptake	0.313585379894567	SLC1A2, SLC6A11
GO:0001525	0.282880134931577	1.51468044150971	2.6924791086351	4	537	angiogenesis	0.501020440689519	EPN2, HOXA7, LEP, ADAMTS1
GO:0001542	0.000873721495148146	58.1084990958409	0.045125348189415	2	9	ovulation from ovarian follicle	0.199470617342322	LEP, ADAMTS1
GO:0001568	0.486888849291356	1.11917815704632	3.5949860724234	4	717	blood vessel development	0.648792924132247	EPN2, HOXA7, LEP, ADAMTS1
GO:0001578	0.0254386780746304	4.98780487804878	0.631754874651811	3	126	microtubule bundle formation	0.313585379894567	CC2D2A, DNAL1, RP1L1
GO:0001654	0.58002856548411	1.03441455696203	1.93537604456825	2	386	eye development	0.699975498408505	CC2D2A, RP1L1
GO:0001659	0.0634442107279573	3.41534164159862	0.912534818941504	3	182	temperature homeostasis	0.32476038809849	LEP, PRKAB2, ELOVL3
GO:0001666	0.442161497253607	1.34946972288744	1.4941504178273	2	298	response to hypoxia	0.620439273650881	ITGA2, LEP
GO:0001667	0.640447203683316	0.923253961228645	2.16100278551532	2	431	ameboidal-type cell migration	0.743713614450158	ITGA2, RIC8A
GO:0001701	0.591281605979615	1.01278739343839	1.97548746518106	2	394	in utero embryonic development	0.707492613444162	SLC5A7, RIC8A
GO:0001775	0.633337396343066	0.922528283325135	5.3899721448468	5	1075	cell activation	0.739435413128808	MYL12A, DUSP3, KLRK1, LEP, CD4
GO:0001816	0.344172968968383	1.31475882918785	3.86573816155989	5	771	cytokine production	0.552176309314701	KLRK1, BCL6B, FFAR1, LEP, CD4
GO:0001817	0.331158821544249	1.33859299643531	3.80055710306407	5	758	regulation of cytokine production	0.542172163318145	KLRK1, BCL6B, FFAR1, LEP, CD4
GO:0001819	0.432548954541535	1.26034259857789	2.4016713091922	3	479	positive regulation of cytokine production	0.612598798522534	KLRK1, LEP, CD4
GO:0001822	0.470704351772174	1.2748008250091	1.57938718662953	2	315	kidney development	0.639653592318972	CC2D2A, ADAMTS1
GO:0001906	0.278282019702793	1.95974066069775	1.03788300835655	2	207	cell killing	0.498540196777441	KLRK1, LEP
GO:0001909	0.147050727471408	3.03435804701627	0.676880222841226	2	135	leukocyte mediated cytotoxicity	0.399146244608276	KLRK1, LEP
GO:0001910	0.0763983067948224	4.54700611577301	0.456267409470752	2	91	regulation of leukocyte mediated cytotoxicity	0.32892425559055	KLRK1, LEP
GO:0001932	0.460466270290286	1.13319011815252	4.44735376044568	5	887	regulation of protein phosphorylation	0.634402115231197	DUSP3, ERN1, FGF3, LEP, CD4
GO:0001934	0.310019788825946	1.4471775979855	2.81281337047354	4	561	positive regulation of protein phosphorylation	0.522729082636362	ERN1, FGF3, LEP, CD4
GO:0001935	0.195093388234598	2.51803797468354	0.812256267409471	2	162	endothelial cell proliferation	0.437522795029063	ERN1, LEP
GO:0001944	0.319196791150366	1.36133603238866	3.74038997214485	5	746	vasculature development	0.529982744870026	EPN2, HOXA7, LEP, RIC8A, ADAMTS1
GO:0001952	0.0214592043338422	5.33745819397993	0.591643454038997	3	118	regulation of cell-matrix adhesion	0.313585379894567	DUSP3, DISC1, HOXA7
GO:0002009	0.707062875352163	0.812001875293014	2.44679665738162	2	488	morphogenesis of an epithelium	0.789351855466497	CC2D2A, PALS1
GO:0002228	0.0531788613154612	5.62658227848101	0.371030640668524	2	74	natural killer cell mediated immunity	0.314174451437557	KLRK1, LEP
GO:0002250	0.432548954541535	1.26034259857789	2.4016713091922	3	479	adaptive immune response	0.612598798522534	CLEC4M, KLRK1, CD4
GO:0002252	0.827059021980756	0.62682570593963	3.13871866295265	2	626	immune effector process	0.87618364138379	KLRK1, LEP
GO:0002253	0.497721612370196	1.13688212927757	2.65236768802228	3	529	activation of immune response	0.653796571370056	DUSP3, KLRK1, BLK
