p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name
0.0170928374690098	1166	176	26	0.147727272727273	0.0222984562607204	GO:0031399	GO:BP	regulation of protein modification process
0.0369565330647465	3349	176	49	0.278409090909091	0.0146312332039415	GO:0010604	GO:BP	positive regulation of macromolecule metabolic process
0.0369565330647465	1152	176	24	0.136363636363636	0.0208333333333333	GO:0051247	GO:BP	positive regulation of protein metabolic process
0.0369565330647465	1975	176	34	0.193181818181818	0.0172151898734177	GO:0051246	GO:BP	regulation of protein metabolic process
0.0495912020194821	209	176	9	0.0511363636363636	0.0430622009569378	GO:0051091	GO:BP	positive regulation of DNA-binding transcription factor activity
0.0677034570868219	1072	176	21	0.119318181818182	0.019589552238806	GO:0051174	GO:BP	regulation of phosphorus metabolic process
0.0677034570868219	5486	176	68	0.386363636363636	0.012395187750638	GO:0080090	GO:BP	regulation of primary metabolic process
0.0677034570868219	1784	176	30	0.170454545454545	0.0168161434977578	GO:0023056	GO:BP	positive regulation of signaling
0.0677034570868219	1566	176	27	0.153409090909091	0.0172413793103448	GO:0009967	GO:BP	positive regulation of signal transduction
0.0677034570868219	3648	176	50	0.284090909090909	0.0137061403508772	GO:0009893	GO:BP	positive regulation of metabolic process
0.0677034570868219	901	176	19	0.107954545454545	0.0210876803551609	GO:0001932	GO:BP	regulation of protein phosphorylation
0.0677034570868219	4813	176	61	0.346590909090909	0.0126740078952836	GO:0019538	GO:BP	protein metabolic process
0.0677034570868219	751	176	17	0.0965909090909091	0.0226364846870839	GO:0031401	GO:BP	positive regulation of protein modification process
0.0677034570868219	1071	176	21	0.119318181818182	0.0196078431372549	GO:0019220	GO:BP	regulation of phosphate metabolic process
0.0753634847394946	2293	176	35	0.198863636363636	0.0152638464893153	GO:0048584	GO:BP	positive regulation of response to stimulus
0.0886291932040148	1783	176	29	0.164772727272727	0.0162647223780146	GO:0010647	GO:BP	positive regulation of cell communication
