p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name
0.072051665785026	16	84	3	0.0357142857142857	0.1875	GO:0007194	GO:BP	negative regulation of adenylate cyclase activity
0.072051665785026	19	84	3	0.0357142857142857	0.157894736842105	GO:0051350	GO:BP	negative regulation of lyase activity
0.27532356652118	39	84	3	0.0357142857142857	0.0769230769230769	GO:0045761	GO:BP	regulation of adenylate cyclase activity
0.27532356652118	9	84	2	0.0238095238095238	0.222222222222222	GO:0072102	GO:BP	glomerulus morphogenesis
0.27532356652118	40	84	3	0.0357142857142857	0.075	GO:0014911	GO:BP	positive regulation of smooth muscle cell migration
0.286640621171497	40	84	2	0.0238095238095238	0.05	GO:0090659	GO:BP	walking behavior
0.286640621171497	74	84	3	0.0357142857142857	0.0405405405405405	GO:0014909	GO:BP	smooth muscle cell migration
0.286640621171497	67	84	3	0.0357142857142857	0.0447761194029851	GO:0014910	GO:BP	regulation of smooth muscle cell migration
0.286640621171497	26	84	2	0.0238095238095238	0.0769230769230769	GO:0002066	GO:BP	columnar/cuboidal epithelial cell development
0.286640621171497	697	84	8	0.0952380952380952	0.0114777618364419	GO:0010564	GO:BP	regulation of cell cycle process
0.286640621171497	27	84	2	0.0238095238095238	0.0740740740740741	GO:0090314	GO:BP	positive regulation of protein targeting to membrane
0.286640621171497	83	84	3	0.0357142857142857	0.036144578313253	GO:0007193	GO:BP	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway
0.286640621171497	870	84	9	0.107142857142857	0.0103448275862069	GO:0035239	GO:BP	tube morphogenesis
0.286640621171497	552	84	7	0.0833333333333333	0.0126811594202899	GO:0030335	GO:BP	positive regulation of cell migration
0.286640621171497	90	84	3	0.0357142857142857	0.0333333333333333	GO:0032465	GO:BP	regulation of cytokinesis
0.286640621171497	324	84	5	0.0595238095238095	0.0154320987654321	GO:0032956	GO:BP	regulation of actin cytoskeleton organization
0.286640621171497	574	84	7	0.0833333333333333	0.0121951219512195	GO:2000147	GO:BP	positive regulation of cell motility
0.286640621171497	371	84	6	0.0714285714285714	0.0161725067385445	GO:0045786	GO:BP	negative regulation of cell cycle
0.286640621171497	1036	84	11	0.130952380952381	0.0106177606177606	GO:0051726	GO:BP	regulation of cell cycle
0.286640621171497	630	84	8	0.0952380952380952	0.0126984126984127	GO:0048514	GO:BP	blood vessel morphogenesis
0.286640621171497	88	84	3	0.0357142857142857	0.0340909090909091	GO:0014812	GO:BP	muscle cell migration
0.286640621171497	40	84	2	0.0238095238095238	0.05	GO:0007212	GO:BP	G protein-coupled dopamine receptor signaling pathway
0.286640621171497	485	84	7	0.0833333333333333	0.0144329896907217	GO:0010638	GO:BP	positive regulation of organelle organization
0.286640621171497	16	84	2	0.0238095238095238	0.125	GO:0016078	GO:BP	tRNA decay
0.286640621171497	706	84	9	0.107142857142857	0.0127478753541076	GO:0030036	GO:BP	actin cytoskeleton organization
0.286640621171497	726	84	8	0.0952380952380952	0.0110192837465565	GO:0001568	GO:BP	blood vessel development
0.286640621171497	542	84	8	0.0952380952380952	0.014760147601476	GO:0001525	GO:BP	angiogenesis
0.286640621171497	802	84	9	0.107142857142857	0.0112219451371571	GO:0030029	GO:BP	actin filament-based process
0.286640621171497	181	84	4	0.0476190476190476	0.0220994475138122	GO:0000910	GO:BP	cytokinesis
0.286640621171497	695	84	8	0.0952380952380952	0.0115107913669065	GO:0006897	GO:BP	endocytosis
0.286640621171497	34	84	2	0.0238095238095238	0.0588235294117647	GO:0007628	GO:BP	adult walking behavior
0.286640621171497	152	84	4	0.0476190476190476	0.0263157894736842	GO:0050729	GO:BP	positive regulation of inflammatory response
0.286640621171497	446	84	6	0.0714285714285714	0.0134529147982063	GO:0007015	GO:BP	actin filament organization
0.286640621171497	637	84	8	0.0952380952380952	0.0125588697017268	GO:0051301	GO:BP	cell division
0.286640621171497	32	84	2	0.0238095238095238	0.0625	GO:0090313	GO:BP	regulation of protein targeting to membrane
0.296432656132914	590	84	7	0.0833333333333333	0.011864406779661	GO:0040017	GO:BP	positive regulation of locomotion
0.30108303313944	756	84	8	0.0952380952380952	0.0105820105820106	GO:0001944	GO:BP	vasculature development
0.30108303313944	45	84	2	0.0238095238095238	0.0444444444444444	GO:0042771	GO:BP	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
0.30108303313944	1242	84	11	0.130952380952381	0.0088566827697262	GO:0022402	GO:BP	cell cycle process
0.313975464914479	1592	84	13	0.154761904761905	0.0081658291457286	GO:0007049	GO:BP	cell cycle
