Term	Ont	N	DE	P.DE	adj_pval	GOID
biological_process	BP	18249	84	5.06949114460544e-06	0.0174566086485554	GO:0008150
reproduction	BP	1539	8	0.16990520604426	1	GO:0000003
immune effector process	BP	637	2	0.655605066314223	1	GO:0002252
immune system process	BP	2545	8	0.674668421301258	1	GO:0002376
inflammatory response to antigenic stimulus	BP	82	2	0.0335047146689275	1	GO:0002437
regulation of immune system process	BP	1544	5	0.632676339393086	1	GO:0002682
negative regulation of immune system process	BP	526	5	0.0374212624946329	1	GO:0002683
developmental process involved in reproduction	BP	1011	4	0.472758349808977	1	GO:0003006
response to stress	BP	3939	17	0.209263676150979	1	GO:0006950
defense response	BP	1843	8	0.315575694524562	1	GO:0006952
inflammatory response	BP	887	6	0.0906857512895308	1	GO:0006954
immune response	BP	1750	5	0.739267998553683	1	GO:0006955
multicellular organism development	BP	4758	21	0.148722477429961	1	GO:0007275
response to external stimulus	BP	2747	10	0.495178759124237	1	GO:0009605
response to biotic stimulus	BP	1575	2	0.976456963453869	1	GO:0009607
response to endogenous stimulus	BP	1755	9	0.159909961053203	1	GO:0009719
response to hormone	BP	883	4	0.372287859261521	1	GO:0009725
embryo development	BP	1126	5	0.358138154264039	1	GO:0009790
cellular process	BP	17161	74	0.00213481466787184	0.993889283621241	GO:0009987
response to organic substance	BP	2720	10	0.482273447507294	1	GO:0010033
response to organic cyclic compound	BP	896	3	0.609867236896819	1	GO:0014070
reproductive process	BP	1529	8	0.165739475345921	1	GO:0022414
cell differentiation	BP	4440	23	0.0311370983778983	1	GO:0030154
regulation of defense response	BP	828	6	0.0702977603669933	1	GO:0031347
negative regulation of defense response	BP	291	2	0.270507088917661	1	GO:0031348
regulation of response to external stimulus	BP	1142	7	0.105043892977198	1	GO:0032101
negative regulation of response to external stimulus	BP	456	2	0.474876196532305	1	GO:0032102
multicellular organismal process	BP	7869	40	0.00444972016536628	1	GO:0032501
developmental process	BP	6582	32	0.0243166089233521	1	GO:0032502
multicellular organism reproduction	BP	972	3	0.664820166337569	1	GO:0032504
response to lipid	BP	928	2	0.839515955681389	1	GO:0033993
response to chemical	BP	4061	21	0.0400689631880922	1	GO:0042221
response to external biotic stimulus	BP	1538	2	0.973571208295647	1	GO:0043207
biological process involved in interspecies interaction between organisms	BP	1708	3	0.94238335519021	1	GO:0044419
innate immune response	BP	975	2	0.859166792802428	1	GO:0045087
rhythmic process	BP	296	2	0.276978504369254	1	GO:0048511
animal organ development	BP	3050	14	0.175931617851545	1	GO:0048513
positive regulation of biological process	BP	6363	32	0.0152579627514646	1	GO:0048518
negative regulation of biological process	BP	5768	25	0.139450043924028	1	GO:0048519
embryonic organ development	BP	455	2	0.473731675008903	1	GO:0048568
regulation of response to stimulus	BP	4085	16	0.351878488440503	1	GO:0048583
positive regulation of response to stimulus	BP	2339	9	0.432730314875801	1	GO:0048584
negative regulation of response to stimulus	BP	1763	5	0.745182109988609	1	GO:0048585
multicellular organismal reproductive process	BP	924	2	0.837735096795135	1	GO:0048609
system development	BP	4067	17	0.249524147590707	1	GO:0048731
anatomical structure development	BP	6007	29	0.0357707445812732	1	GO:0048856
cellular developmental process	BP	4442	23	0.0312811035342998	1	GO:0048869
regulation of immune response	BP	903	3	0.615165949490828	1	GO:0050776
negative regulation of immune response	BP	194	3	0.0307168197032329	1	GO:0050777
regulation of biological process	BP	12069	56	0.0035135819697035	0.993889283621241	GO:0050789
response to stimulus	BP	8860	39	0.0528513704127631	1	GO:0050896
response to other organism	BP	1535	2	0.973322969322541	1	GO:0051707
biological regulation	BP	12489	57	0.00470823508478093	1	GO:0065007
regulation of response to stress	BP	1408	8	0.119418847226168	1	GO:0080134
defense response to other organism	BP	1218	2	0.93006979845917	1	GO:0098542
defense response to symbiont	BP	1113	2	0.904919305379666	1	GO:0140546
response to oxygen-containing compound	BP	1687	6	0.542138302396253	1	GO:1901700
metabolic process	BP	12005	51	0.0414620543359546	1	GO:0008152
response to xenobiotic stimulus	BP	443	2	0.459883679993303	1	GO:0009410
cellular metabolic process	BP	10651	39	0.392241399174918	1	GO:0044237
cellular response to stimulus	BP	7474	34	0.0486162182027329	1	GO:0051716
cellular response to chemical stimulus	BP	2731	14	0.0932134190603049	1	GO:0070887
system process	BP	2308	15	0.0140440191997052	1	GO:0003008
proteolysis	BP	1609	10	0.0546031938958166	1	GO:0006508
lipid metabolic process	BP	1397	7	0.216373036036931	1	GO:0006629
nitrogen compound metabolic process	BP	9959	43	0.0538097715344296	1	GO:0006807
negative regulation of metabolic process	BP	3382	16	0.128213361956852	1	GO:0009892
negative regulation of macromolecule metabolic process	BP	3172	16	0.0840976158228456	1	GO:0010605
regulation of metabolic process	BP	7045	26	0.411591621823509	1	GO:0019222
protein metabolic process	BP	4882	22	0.120111363949952	1	GO:0019538
regulation of proteolysis	BP	599	2	0.622161649220487	1	GO:0030162
homeostatic process	BP	1714	5	0.722382691037155	1	GO:0042592
negative regulation of catalytic activity	BP	449	4	0.0727379847004403	1	GO:0043086
macromolecule metabolic process	BP	9918	40	0.153546142430033	1	GO:0043170
negative regulation of molecular function	BP	751	4	0.268055458950752	1	GO:0044092
primary metabolic process	BP	10443	44	0.0730549259548466	1	GO:0044238
negative regulation of proteolysis	BP	231	2	0.193406791962005	1	GO:0045861
multicellular organismal-level homeostasis	BP	801	4	0.30713592064398	1	GO:0048871
regulation of catalytic activity	BP	1404	6	0.367130791788459	1	GO:0050790
regulation of nitrogen compound metabolic process	BP	5576	21	0.389627863492143	1	GO:0051171
negative regulation of nitrogen compound metabolic process	BP	2259	14	0.0252989897279806	1	GO:0051172
regulation of protein metabolic process	BP	2218	9	0.371158126491588	1	GO:0051246
negative regulation of protein metabolic process	BP	897	5	0.20510575224306	1	GO:0051248
regulation of hydrolase activity	BP	743	2	0.736576078150667	1	GO:0051336
regulation of macromolecule metabolic process	BP	6529	25	0.337219271383454	1	GO:0060255
regulation of molecular function	BP	2028	9	0.27748745181866	1	GO:0065009
organic substance metabolic process	BP	11490	49	0.0443711990551334	1	GO:0071704
regulation of primary metabolic process	BP	5719	22	0.344324094399563	1	GO:0080090
organonitrogen compound metabolic process	BP	5954	28	0.0526763302524212	1	GO:1901564
catabolic process	BP	2655	16	0.0215806011437966	1	GO:0009056
positive regulation of metabolic process	BP	3796	17	0.168395615694386	1	GO:0009893
regulation of catabolic process	BP	1114	5	0.349776347806273	1	GO:0009894
positive regulation of catabolic process	BP	624	2	0.644433456865733	1	GO:0009896
regulation of cellular metabolic process	BP	6541	25	0.340930609715472	1	GO:0031323
positive regulation of cellular metabolic process	BP	3422	16	0.137944791305152	1	GO:0031325
regulation of cellular catabolic process	BP	782	3	0.517176326670489	1	GO:0031329
positive regulation of cellular catabolic process	BP	427	2	0.441102235050756	1	GO:0031331
cellular catabolic process	BP	1689	10	0.0708071960416039	1	GO:0044248
cellular lipid metabolic process	BP	1018	5	0.283724778246561	1	GO:0044255
glycerolipid metabolic process	BP	398	4	0.0511163556923722	1	GO:0046486
positive regulation of cellular process	BP	5834	29	0.025091101835105	1	GO:0048522
regulation of cellular process	BP	11512	50	0.0295129435219026	1	GO:0050794
organic substance catabolic process	BP	2177	12	0.0770401950638778	1	GO:1901575
angiogenesis	BP	624	8	0.00156626228905369	0.993889283621241	GO:0001525
blood vessel development	BP	807	8	0.00737129911323131	1	GO:0001568
ameboidal-type cell migration	BP	496	2	0.519410922936049	1	GO:0001667
vasculature development	BP	840	8	0.00926546740042754	1	GO:0001944
anatomical structure morphogenesis	BP	2751	18	0.00664667392203694	1	GO:0009653
regulation of endothelial cell migration	BP	233	2	0.195937349875482	1	GO:0010594
positive regulation of endothelial cell migration	BP	131	2	0.0770447815878878	1	GO:0010595
epithelial cell migration	BP	373	2	0.375309478250785	1	GO:0010631
regulation of epithelial cell migration	BP	297	2	0.278272529097956	1	GO:0010632
positive regulation of epithelial cell migration	BP	177	2	0.127420082426156	1	GO:0010634
muscle cell migration	BP	111	3	0.00699093910862523	1	GO:0014812
smooth muscle cell migration	BP	98	3	0.00495241341448821	1	GO:0014909
cell migration	BP	1612	10	0.055161357635802	1	GO:0016477
regulation of cell migration	BP	1050	8	0.0307705518677244	1	GO:0030334
positive regulation of cell migration	BP	580	7	0.00427961402904468	1	GO:0030335
tube morphogenesis	BP	957	9	0.0063506420962599	1	GO:0035239
tube development	BP	1173	9	0.021613562628396	1	GO:0035295
locomotion	BP	1346	8	0.0987997017360757	1	GO:0040011
regulation of locomotion	BP	1151	8	0.0484538695065469	1	GO:0040012
positive regulation of locomotion	BP	620	7	0.00611518727665053	1	GO:0040017
endothelial cell migration	BP	284	2	0.261446291768796	1	GO:0043542
