"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.00142343449303241,25,1729,2.9723991507431,"GO:0007155 cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:0007155"," DSG2  CLDN18  SORBS1  POSTN  ROBO4  JAM2  OLR1  CDH5  IGFBP2  IL6  CD24  ARHGAP6  ZBTB16  LYVE1  CLCA2  SLC39A8  ADAM12  SCGB1A1  SLC7A11  MFAP4  GREM1  SOX2  ADTRP  HYAL1  SMAD6"
0.0145833143138663,26,2143,2.35218093699515,"GO:0008283 cell population proliferation "," http://amigo.geneontology.org/amigo/term/GO:0008283"," CAV2  FOXM1  IL6  PLA2G1B  HYAL1  IGFBP2  IRF6  HMGA2  GREM1  SOX2  AQP1  CD24  MCM10  ASPM  CDC6  SLC6A4  ZBTB16  CDC20  GJB6  SCGB1A1  SLC7A11  HHIP  ATOH8  CDH5  SMAD6  CDKN3"
0.0145833143138663,14,772,3.53684210526316,"GO:0008285 negative regulation of cell population proliferation "," http://amigo.geneontology.org/amigo/term/GO:0008285"," CAV2  IRF6  SOX2  SLC6A4  ZBTB16  GJB6  SCGB1A1  CDH5  SMAD6  GREM1  ATOH8  CDC6  CDKN3  IL6"
0.0145833143138663,4,36,19.7647058823529,"GO:0035633 maintenance of blood-brain barrier "," http://amigo.geneontology.org/amigo/term/GO:0035633"," GJB6  JAM2  CDH5  IL6"
0.0145833143138663,24,1835,2.57965451055662,"GO:0042127 regulation of cell population proliferation "," http://amigo.geneontology.org/amigo/term/GO:0042127"," CAV2  FOXM1  IL6  PLA2G1B  HYAL1  IGFBP2  IRF6  HMGA2  GREM1  SOX2  AQP1  CD24  ASPM  CDC6  SLC6A4  ZBTB16  CDC20  GJB6  SCGB1A1  SLC7A11  CDH5  SMAD6  ATOH8  CDKN3"
0.0145833143138663,9,309,5.68421052631579,"GO:0045765 regulation of angiogenesis "," http://amigo.geneontology.org/amigo/term/GO:0045765"," ECSCR  IL6  HYAL1  ANXA3  GREM1  CDH5  ADAM12  AQP1  HMGA2"
0.0145833143138663,7,170,7.39622641509434,"GO:0045766 positive regulation of angiogenesis "," http://amigo.geneontology.org/amigo/term/GO:0045766"," HYAL1  ANXA3  GREM1  CDH5  ADAM12  AQP1  HMGA2"
0.0145833143138663,9,313,5.6,"GO:1901342 regulation of vasculature development "," http://amigo.geneontology.org/amigo/term/GO:1901342"," ECSCR  IL6  HYAL1  ANXA3  GREM1  CDH5  ADAM12  AQP1  HMGA2"
0.0145833143138663,7,170,7.39622641509434,"GO:1904018 positive regulation of vasculature development "," http://amigo.geneontology.org/amigo/term/GO:1904018"," HYAL1  ANXA3  GREM1  CDH5  ADAM12  AQP1  HMGA2"
0.0151692241764982,4,52,18.1621621621622,"GO:0002446 neutrophil mediated immunity "," http://amigo.geneontology.org/amigo/term/GO:0002446"," TREM1  ANXA3  PLA2G1B  IL6"
0.0151692241764982,4,38,18.1621621621622,"GO:0006270 DNA replication initiation "," http://amigo.geneontology.org/amigo/term/GO:0006270"," MCM10  MCM2  CDC45  CDC6"
0.0151692241764982,22,1660,2.45255474452555,"GO:0009719 response to endogenous stimulus "," http://amigo.geneontology.org/amigo/term/GO:0009719"," CAV2  SMAD9  SMAD6  GREM1  HYAL1  IL6  SPIDR  CDH5  AQP1  CDC6  SLC6A4  IGFBP2  FOSB  ANXA3  SCGB1A1  HHIP  FBP1  GDF10  ADTRP  CD24  SORBS1  PLA2G1B"
0.0151692241764982,9,355,5.00662251655629,"GO:0030198 extracellular matrix organization "," http://amigo.geneontology.org/amigo/term/GO:0030198"," MMP11  POSTN  MFAP4  CAV2  SLC39A8  WDR72  ADTRP  IL6  GREM1"
0.0151692241764982,9,356,4.99009900990099,"GO:0043062 extracellular structure organization "," http://amigo.geneontology.org/amigo/term/GO:0043062"," MMP11  POSTN  MFAP4  CAV2  SLC39A8  WDR72  ADTRP  IL6  GREM1"
0.0151692241764982,9,359,4.97368421052632,"GO:0045229 external encapsulating structure organization "," http://amigo.geneontology.org/amigo/term/GO:0045229"," MMP11  POSTN  MFAP4  CAV2  SLC39A8  WDR72  ADTRP  IL6  GREM1"
0.0190452503073555,17,1123,2.77551020408163,"GO:0035295 tube development "," http://amigo.geneontology.org/amigo/term/GO:0035295"," ECSCR  IL6  HYAL1  ANXA3  CLDN18  SMAD6  SLC7A11  ROBO4  HHIP  GREM1  AQP1  CDH5  ADTRP  ADAM12  ATOH8  CD24  HMGA2"
0.0232794287957229,16,1138,2.81761006289308,"GO:0006259 DNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006259"," MCM10  TRIP13  MCM2  CDC45  SPIDR  RMI2  HMGA2  GREM1  UBE2T  CDC6  FOXM1  ANXA3  TK1  NEK2  IL6  HMGB3"
