ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0045444	fat cell differentiation	6/48	252/18805	0.0238095238095238	9.32787698412698	6.73273545229635	4.17884755390081e-05	0.0572502114884411	0.0449116142371866	WIF1/ZBTB16/MMP11/HMGA2/SMAD6/GDF10	6
GO:0042045	epithelial fluid transport	2/48	13/18805	0.153846153846154	60.2724358974359	10.8143893312603	0.000488786008110888	0.156188459737556	0.122526636490238	AQP1/CLDN18	2
GO:0071472	cellular response to salt stress	2/48	13/18805	0.153846153846154	60.2724358974359	10.8143893312603	0.000488786008110888	0.156188459737556	0.122526636490238	FBP1/AQP1	2
GO:0043627	response to estrogen	3/48	70/18805	0.0428571428571429	16.7901785714286	6.69534967300611	0.000757720771598124	0.156188459737556	0.122526636490238	IGFBP2/CLDN18/SMAD6	3
GO:0007059	chromosome segregation	6/48	431/18805	0.0139211136890951	5.45388631090487	4.73194792868619	0.000760712968693481	0.156188459737556	0.122526636490238	CDC6/CDC20/RMI2/OIP5/NEK2/CCNB2	6
GO:0044771	meiotic cell cycle phase transition	2/48	17/18805	0.117647058823529	46.0906862745098	9.40881828430235	0.000846707421862367	0.156188459737556	0.122526636490238	CDC20/CCNB2	2
GO:0071560	cellular response to transforming growth factor beta stimulus	5/48	308/18805	0.0162337662337662	6.35991612554113	4.79785097608954	0.00109756996188272	0.156188459737556	0.122526636490238	POSTN/CDH5/CAV2/SMAD6/GDF10	5
GO:0071474	cellular hyperosmotic response	2/48	20/18805	0.1	39.1770833333333	8.64124253693861	0.00117713701299214	0.156188459737556	0.122526636490238	FBP1/AQP1	2
GO:0071559	response to transforming growth factor beta	5/48	315/18805	0.0158730158730159	6.21858465608466	4.72501949879705	0.0012127529041166	0.156188459737556	0.122526636490238	POSTN/CDH5/CAV2/SMAD6/GDF10	5
GO:0098813	nuclear chromosome segregation	5/48	322/18805	0.015527950310559	6.08339803312629	4.65435892649888	0.00133667796599386	0.156188459737556	0.122526636490238	CDC6/CDC20/RMI2/NEK2/CCNB2	5
GO:0045766	positive regulation of angiogenesis	4/48	192/18805	0.0208333333333333	8.16189236111111	5.04584918709628	0.0014428209168427	0.156188459737556	0.122526636490238	CDH5/ADAM12/HMGA2/AQP1	4
GO:1904018	positive regulation of vasculature development	4/48	195/18805	0.0205128205128205	8.03632478632479	4.99636373530415	0.00152733171701824	0.156188459737556	0.122526636490238	CDH5/ADAM12/HMGA2/AQP1	4
GO:0009651	response to salt stress	2/48	23/18805	0.0869565217391304	34.0670289855072	8.02698084691318	0.00155981808924332	0.156188459737556	0.122526636490238	FBP1/AQP1	2
GO:0045638	negative regulation of myeloid cell differentiation	3/48	100/18805	0.03	11.753125	5.4540597171493	0.00212158059074325	0.156188459737556	0.122526636490238	ZBTB16/HMGB3/CLDN18	3
