Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0045766~positive regulation of angiogenesis	7	7.000000000000001	1.586376726921675E-4	1003, 358, 8038, 26585, 306, 8091, 3373	93	142	16163	8.567393608965622	0.1268483000805204	0.13563521015180321	0.13563521015180321
GOTERM_BP_DIRECT	GO:0006270~DNA replication initiation	4	4.0	4.7280709136543226E-4	55388, 990, 8318, 4171	93	27	16163	25.74751095181203	0.33258661631636854	0.2021250315587223	0.2021250315587223
GOTERM_BP_DIRECT	GO:0035633~maintenance of blood-brain barrier	4	4.0	8.604251304311176E-4	3569, 10804, 1003, 58494	93	33	16163	21.06614532420984	0.5209643027685449	0.24522116217286852	0.24522116217286852
GOTERM_BP_DIRECT	GO:0051384~response to glucocorticoid	4	4.0	0.0027209019068977517	3569, 7356, 306, 3485	93	49	16163	14.187403993855607	0.9026596614830985	0.5815927825993944	0.5815927825993944
GOTERM_BP_DIRECT	GO:0030214~hyaluronan catabolic process	3	3.0	0.0036512376979630284	3373, 10894, 3161	93	16	16163	32.586693548387096	0.9561737083034746	0.59594320887668	0.59594320887668
GOTERM_BP_DIRECT	GO:0009612~response to mechanical stimulus	4	4.0	0.00418205760615214	8796, 2354, 3485, 10631	93	57	16163	12.19618939822675	0.9722121657500191	0.59594320887668	0.59594320887668
GOTERM_BP_DIRECT	GO:0009653~anatomical structure morphogenesis	5	5.0	0.00517928079383716	84913, 1368, 4091, 10894, 4093	93	122	16163	7.12277454609554	0.9882016135134039	0.6326121541043959	0.6326121541043959
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell population proliferation	8	8.0	0.007012034278446348	990, 3569, 10804, 1003, 1033, 3664, 4091, 7704	93	392	16163	3.546850998463902	0.9975615865457974	0.7494111635089534	0.7494111635089534
GOTERM_BP_DIRECT	GO:0002042~cell migration involved in sprouting angiogenesis	3	3.0	0.00953048936333691	84830, 1003, 26585	93	26	16163	20.05334987593052	0.9997219325414449	0.8331679705707788	0.8331679705707788
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	9	9.0	0.009744654626558817	9635, 100133941, 8038, 1829, 4973, 10631, 4239, 10894, 51208	93	522	16163	2.996477567667779	0.9997688722660736	0.8331679705707788	0.8331679705707788
GOTERM_BP_DIRECT	GO:0007179~transforming growth factor beta receptor signaling pathway	4	4.0	0.01742632923190634	1003, 2662, 858, 4093	93	96	16163	7.241487455197133	0.9999997033941231	1.0	1.0
GOTERM_BP_DIRECT	GO:0007059~chromosome segregation	4	4.0	0.019918609124680287	55355, 11339, 4751, 79682	93	101	16163	6.8829979772170775	0.9999999661832069	1.0	1.0
GOTERM_BP_DIRECT	GO:0060173~limb development	3	3.0	0.020716623197525902	26585, 3664, 23657	93	39	16163	13.368899917287013	0.9999999831473958	1.0	1.0
GOTERM_BP_DIRECT	GO:0030185~nitric oxide transport	2	2.0	0.022576470453545	3039, 358	93	4	16163	86.8978494623656	0.9999999966826972	1.0	1.0
GOTERM_BP_DIRECT	GO:0051301~cell division	7	7.000000000000001	0.022819065742777943	11339, 990, 991, 9133, 4751, 8091, 259266	93	386	16163	3.151735472728286	0.9999999973170531	1.0	1.0
GOTERM_BP_DIRECT	GO:0048146~positive regulation of fibroblast proliferation	3	3.0	0.035353485405144096	990, 358, 5319	93	52	16163	10.02667493796526	0.9999999999999568	1.0	1.0
GOTERM_BP_DIRECT	GO:0001649~osteoblast differentiation	4	4.0	0.03878546804507086	2662, 3485, 6657, 4093	93	131	16163	5.306738898465075	0.999999999999998	1.0	1.0
GOTERM_BP_DIRECT	GO:0043627~response to estrogen	3	3.0	0.041785529076304034	100133941, 3485, 4091	93	57	16163	9.147142048670062	0.9999999999999999	1.0	1.0
GOTERM_BP_DIRECT	GO:1902895~positive regulation of miRNA transcription	3	3.0	0.04312100564840277	84913, 3569, 4091	93	58	16163	8.989432703003336	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045665~negative regulation of neuron differentiation	3	3.0	0.04583924583302238	6532, 6657, 259266	93	60	16163	8.689784946236559	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	7	7.000000000000001	0.05199098089527524	3569, 64399, 358, 26585, 1829, 8091, 4091	93	471	16163	2.5829509394333723	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030216~keratinocyte differentiation	3	3.0	0.054356724272553496	8796, 3664, 6699	93	66	16163	7.899804496578691	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0034080~CENP-A containing chromatin assembly	2	2.0	0.05549914134859432	55355, 11339	93	10	16163	34.75913978494624	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0009611~response to wounding	3	3.0	0.06032056733405835	6657, 10894, 9173	93	70	16163	7.448387096774193	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0002446~neutrophil mediated immunity	2	2.0	0.06087858040185304	3569, 5319	93	11	16163	31.599217986314763	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0015670~carbon dioxide transport	2	2.0	0.06087858040185304	3039, 358	93	11	16163	31.599217986314763	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0098869~cellular oxidant detoxification	3	3.0	0.06184535163286368	2877, 1356, 3039	93	71	16163	7.343480236256248	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030154~cell differentiation	8	8.0	0.06233931332217704	991, 84913, 3569, 858, 4091, 641700, 4093, 4616	93	618	16163	2.2497825103525075	1.0	1.0	1.0
