p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name
3.27607574066952e-08	8043	193	126	0.652849740932642	0.0156657963446475	GO:0050896	GO:BP	response to stimulus
1.22287738673916e-07	1463	193	43	0.22279792746114	0.0293916609706083	GO:0007155	GO:BP	cell adhesion
7.81565201538291e-07	412	193	21	0.10880829015544	0.0509708737864078	GO:0007059	GO:BP	chromosome segregation
7.81565201538291e-07	1451	193	41	0.212435233160622	0.0282563749138525	GO:0009719	GO:BP	response to endogenous stimulus
7.81565201538291e-07	3438	193	69	0.357512953367876	0.0200698080279232	GO:0042221	GO:BP	response to chemical
1.12651736793059e-06	309	193	18	0.0932642487046632	0.058252427184466	GO:0098813	GO:BP	nuclear chromosome segregation
1.30564861450189e-06	320	193	18	0.0932642487046632	0.05625	GO:0045229	GO:BP	external encapsulating structure organization
1.30564861450189e-06	319	193	18	0.0932642487046632	0.0564263322884013	GO:0030198	GO:BP	extracellular matrix organization
1.30564861450189e-06	320	193	18	0.0932642487046632	0.05625	GO:0043062	GO:BP	extracellular structure organization
2.16006735202301e-06	6688	193	105	0.544041450777202	0.0156997607655502	GO:0051716	GO:BP	cellular response to stimulus
2.70851069851827e-06	227	193	15	0.077720207253886	0.066079295154185	GO:0000819	GO:BP	sister chromatid segregation
6.65157581758267e-06	2110	193	48	0.248704663212435	0.0227488151658768	GO:0070887	GO:BP	cellular response to chemical stimulus
1.19212627510552e-05	1946	193	45	0.233160621761658	0.0231243576567318	GO:0008283	GO:BP	cell population proliferation
1.3239913872317e-05	885	193	28	0.145077720207254	0.031638418079096	GO:0009725	GO:BP	response to hormone
1.76592458454506e-05	3718	193	68	0.352331606217617	0.0182894029047875	GO:0006950	GO:BP	response to stress
2.00902295243162e-05	5171	193	85	0.440414507772021	0.0164378263391994	GO:0048519	GO:BP	negative regulation of biological process
2.19730387653072e-05	10698	193	141	0.730569948186529	0.0131800336511497	GO:0050789	GO:BP	regulation of biological process
2.66776878166863e-05	11066	193	144	0.746113989637306	0.0130128320983192	GO:0065007	GO:BP	biological regulation
2.66776878166863e-05	602	193	22	0.113989637305699	0.0365448504983389	GO:0051276	GO:BP	chromosome organization
2.96399640235007e-05	1625	193	39	0.202072538860104	0.024	GO:0042127	GO:BP	regulation of cell population proliferation
3.81120122598572e-05	1191	193	32	0.16580310880829	0.0268681780016793	GO:0071495	GO:BP	cellular response to endogenous stimulus
3.89132596067909e-05	116	193	10	0.0518134715025907	0.0862068965517241	GO:0007088	GO:BP	regulation of mitotic nuclear division
4.32064249398801e-05	733	193	24	0.124352331606218	0.0327421555252387	GO:1903047	GO:BP	mitotic cell cycle process
4.57700299218022e-05	4956	193	81	0.419689119170984	0.0163438256658596	GO:0048523	GO:BP	negative regulation of cellular process
4.86508731434032e-05	186	193	12	0.0621761658031088	0.0645161290322581	GO:0000070	GO:BP	mitotic sister chromatid segregation
4.86508731434032e-05	10317	193	136	0.704663212435233	0.0131821265871862	GO:0050794	GO:BP	regulation of cellular process
7.00006299706773e-05	1238	193	32	0.16580310880829	0.0258481421647819	GO:0022402	GO:BP	cell cycle process
7.03700918584012e-05	5644	193	88	0.455958549222798	0.0155917788802268	GO:0048522	GO:BP	positive regulation of cellular process
7.82490782460149e-05	274	193	14	0.0725388601036269	0.0510948905109489	GO:0140014	GO:BP	mitotic nuclear division
8.97749219402052e-05	719	193	23	0.119170984455959	0.0319888734353268	GO:0001568	GO:BP	blood vessel development
9.40349017068606e-05	5968	193	91	0.471502590673575	0.0152479892761394	GO:0048518	GO:BP	positive regulation of biological process
9.40349017068606e-05	1593	193	37	0.191709844559585	0.0232266164469554	GO:1901700	GO:BP	response to oxygen-containing compound
0.000146197103150915	16028	193	181	0.937823834196891	0.0112927377090092	GO:0008150	GO:BP	biological_process
0.000155195936389096	749	193	23	0.119170984455959	0.0307076101468625	GO:0001944	GO:BP	vasculature development
0.000155195936389096	433	193	17	0.0880829015544041	0.0392609699769053	GO:0000280	GO:BP	nuclear division
0.000155195936389096	142	193	10	0.0518134715025907	0.0704225352112676	GO:0051783	GO:BP	regulation of nuclear division
0.000156092154645967	37	193	6	0.0310880829015544	0.162162162162162	GO:0035633	GO:BP	maintenance of blood-brain barrier
0.000182089134100437	1933	193	41	0.212435233160622	0.0212105535437144	GO:0009888	GO:BP	tissue development
0.000257442696758573	1207	193	30	0.155440414507772	0.0248550124275062	GO:0040011	GO:BP	locomotion
0.00025787290465557	1081	193	28	0.145077720207254	0.0259019426456984	GO:0035295	GO:BP	tube development
0.000342441910728231	1164	193	29	0.150259067357513	0.024914089347079	GO:0048646	GO:BP	anatomical structure formation involved in morphogenesis
0.000342441910728231	4	193	3	0.0155440414507772	0.75	GO:0030185	GO:BP	nitric oxide transport
0.000364915955777254	918	193	25	0.129533678756477	0.0272331154684096	GO:0098609	GO:BP	cell-cell adhesion
0.000396745547408397	863	193	24	0.124352331606218	0.0278099652375435	GO:0035239	GO:BP	tube morphogenesis
0.000453527522712317	129	193	9	0.0466321243523316	0.0697674418604651	GO:0051983	GO:BP	regulation of chromosome segregation
0.000459335529035586	480	193	17	0.0880829015544041	0.0354166666666667	GO:0048285	GO:BP	organelle fission
0.000459335529035586	874	193	24	0.124352331606218	0.0274599542334096	GO:0000278	GO:BP	mitotic cell cycle
0.000459335529035586	70	193	7	0.0362694300518135	0.1	GO:0043627	GO:BP	response to estrogen
