ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0006270	DNA replication initiation	4/93	38/18805	0.105263157894737	21.2846632710809	8.82406432195476	3.63769504508922e-05	0.0119641164903782	0.0092285044832404	MCM10/CDC45/CDC6/MCM2	4
GO:0002446	neutrophil mediated immunity	4/93	39/18805	0.102564102564103	20.7389026743865	8.69913247072389	4.03814209667665e-05	0.0119641164903782	0.0092285044832404	PLA2G1B/ANXA3/IL6/TREM1	4
GO:0035633	maintenance of blood-brain barrier	4/93	39/18805	0.102564102564103	20.7389026743865	8.69913247072389	4.03814209667665e-05	0.0119641164903782	0.0092285044832404	CDH5/IL6/JAM2/GJB6	4
GO:0030198	extracellular matrix organization	9/93	339/18805	0.0265486725663717	5.36825578075935	5.72173823024973	4.6002718928417e-05	0.0119641164903782	0.0092285044832404	WDR72/MFAP4/MMP11/ADTRP/IL6/SLC39A8/POSTN/GREM1/CAV2	9
GO:0045766	positive regulation of angiogenesis	7/93	192/18805	0.0364583333333333	7.37203181003584	6.25643377687786	4.68247887974678e-05	0.0119641164903782	0.0092285044832404	CDH5/HMGA2/ANXA3/AQP1/GREM1/HYAL1/ADAM12	7
GO:0043062	extracellular structure organization	9/93	340/18805	0.0264705882352941	5.35246679316888	5.70961414992052	4.70633674411977e-05	0.0119641164903782	0.0092285044832404	WDR72/MFAP4/MMP11/ADTRP/IL6/SLC39A8/POSTN/GREM1/CAV2	9
GO:0045229	external encapsulating structure organization	9/93	341/18805	0.0263929618768328	5.3367704096112	5.69753780995872	4.81446324372605e-05	0.0119641164903782	0.0092285044832404	WDR72/MFAP4/MMP11/ADTRP/IL6/SLC39A8/POSTN/GREM1/CAV2	9
GO:1904018	positive regulation of vasculature development	7/93	195/18805	0.0358974358974359	7.25861593603529	6.1933968924292	5.16597740678098e-05	0.0119641164903782	0.0092285044832404	CDH5/HMGA2/ANXA3/AQP1/GREM1/HYAL1/ADAM12	7
GO:0007059	chromosome segregation	10/93	431/18805	0.0232018561484919	4.69151510615473	5.46572680139508	5.3393360677433e-05	0.0119641164903782	0.0092285044832404	RMI2/CDC20/TRIP13/CENPU/NEK2/HJURP/CCNB2/OIP5/CDC6/ASPM	10
GO:0007159	leukocyte cell-cell adhesion	10/93	433/18805	0.023094688221709	4.66984529042191	5.44653096471612	5.55006318644655e-05	0.0119641164903782	0.0092285044832404	CD69/CD24/ADTRP/IL6/SCGB1A1/SLC39A8/IGFBP2/OLR1/JAM2/ZBTB16	10
