GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	FDR	Symbol
GO:0000018	0.47785350845029	1.25430149960537	1.60259019426457	2	142	regulation of DNA recombination	0.603396647649887	RMI2, SPIDR
GO:0000041	0.0241544730812678	3.82987925752388	1.09472710453284	4	97	transition metal ion transport	0.154644998665811	CP, SCARA5, SLC39A8, SLC1A1
GO:0000070	1.68473831782961e-06	6.25034496353243	2.14431082331175	12	190	mitotic sister chromatid segregation	0.00045981322231621	UBE2C, TPX2, KIF4A, UHRF1, MAD2L1, NEK2, NUSAP1, NCAPG, BUB1B, NUF2, TRIP13, CDC20
GO:0000075	0.00788442509642858	3.24701265229616	2.26845513413506	7	201	cell cycle checkpoint signaling	0.0907421334140169	MAD2L1, BUB1B, CDC45, NUF2, TRIP13, CDC6, CDC20
GO:0000076	0.0210629237863326	9.83057090239411	0.225716928769658	2	20	DNA replication checkpoint signaling	0.147707245058166	CDC45, CDC6
GO:0000079	0.037096975124173	4.29301075268817	0.733580018501388	3	65	regulation of cyclin-dependent protein serine/threonine kinase activity	0.181727617883929	CDKN3, RGCC, CDC6
GO:0000082	0.25696353501444	1.57701516360734	2.5731729879741	4	228	G1/S transition of mitotic cell cycle	0.421579075693505	CDKN3, RGCC, CCNB2, CDC6
GO:0000086	0.459276918410873	1.3011663597299	1.54616096207216	2	137	G2/M transition of mitotic cell cycle	0.587708340672453	FOXM1, CDC6
GO:0000096	0.0532287725952688	5.70343967207271	0.372432932469935	2	33	sulfur amino acid metabolic process	0.210829311732344	CDO1, SLC7A11
GO:0000101	0.000288626612039713	29.6722222222222	0.135430157261795	3	12	sulfur amino acid transport	0.0123914863438623	SLC7A11, SLC1A1, SLC7A5
GO:0000122	0.148509040095192	1.39940828402367	10.2701202590194	14	910	negative regulation of transcription by RNA polymerase II	0.328033234498006	FBP1, FOXM1, FOSB, TRIM29, UHRF1, MAGEA3, SOX2, NKX2-1, SCGB1A1, ZBTB16, ZNF750, NR4A3, HMGA2, CAV1
GO:0000165	0.217694267743178	1.33864887220437	8.3740980573543	11	742	MAPK cascade	0.392919129450489	CD24, FOXM1, ANGPT1, IL6, GADD45B, PLA2G1B, SOX2, TEK, UCHL1, CAV1, CAV2
GO:0000209	0.562247602721445	1.02708333333333	2.92303422756707	3	259	protein polyubiquitination	0.664506059387146	UBE2C, PRAME, UBE2T
GO:0000212	0.0231096309344892	9.31259086943879	0.237002775208141	2	21	meiotic spindle organization	0.148656396970847	ASPM, CCNB2
GO:0000226	0.0170246191562643	1.9826258201662	7.41480111008326	14	657	microtubule cytoskeleton organization	0.131276636039986	CDH5, TPX2, KIF4A, WDR72, ASPM, UHRF1, MAD2L1, NEK2, NUSAP1, TPPP3, DST, NUF2, CCNB2, CDC20
GO:0000278	0.000146724204467163	2.54853971962617	9.92025901942646	23	879	mitotic cell cycle	0.00849444220104592	CDKN3, UBE2C, ECT2, TPX2, FOXM1, KIF4A, RGCC, UHRF1, MAD2L1, MCM2, NEK2, NUSAP1, NCAPG, BUB1B, TK1, CDC45, NUF2, CAV2, CCNB2, TRIP13, GINS1, CDC6, CDC20
GO:0000280	9.298887977455e-06	3.81604221180665	4.92062904717854	17	436	nuclear division	0.00154482830268937	UBE2C, TPX2, KIF4A, ASPM, RGCC, UHRF1, MAD2L1, NEK2, NUSAP1, NCAPG, BUB1B, TOP2A, NUF2, CAV2, CCNB2, TRIP13, CDC20
GO:0000281	0.0837670609875787	3.01969696969697	1.02701202590194	3	91	mitotic cytokinesis	0.256162734982399	ECT2, KIF4A, NUSAP1
GO:0000302	6.3106164133504e-05	5.06211477661035	2.15559666975023	10	191	response to reactive oxygen species	0.00492099292151263	FBLN5, COL1A1, SESN3, ECT2, HBA1, HBB, HYAL1, IL6, AQP1, SCGB1A1
GO:0000724	0.0577054656039212	2.48775971376561	2.07659574468085	5	184	double-strand break repair via homologous recombination	0.216381338638452	RMI2, SPIDR, UHRF1, MCM2, CDC45
GO:0000725	0.0643964726994425	2.40616459155785	2.14431082331175	5	190	recombinational repair	0.225031942071486	RMI2, SPIDR, UHRF1, MCM2, CDC45
GO:0000727	0.00776152181871693	17.7038674033149	0.135430157261795	2	12	double-strand break repair via break-induced replication	0.0895975071580586	MCM2, CDC45
GO:0000768	0.0289835782649775	4.7547619047619	0.66586493987049	3	59	syncytium formation by plasma membrane fusion	0.17030005268638	JAM2, ADAM12, SCGB3A1
GO:0000819	5.65883671131974e-08	6.53769841269841	2.60703052728955	15	231	sister chromatid segregation	2.70280188424409e-05	UBE2C, RMI2, TPX2, KIF4A, UHRF1, MAD2L1, NEK2, NUSAP1, NCAPG, BUB1B, TOP2A, NUF2, TRIP13, CDC6, CDC20
GO:0000902	0.542147286773506	1.0018493448726	10.9811285846438	11	973	cell morphogenesis	0.652790000720164	CDH5, FRY, POSTN, ECT2, FGR, FLRT3, GREM1, ROBO4, NKX2-1, UCHL1, UGT8
GO:0000910	0.15074938609736	1.99033331240977	2.05402405180389	4	182	cytokinesis	0.331325799398401	ECT2, KIF4A, NUSAP1, CDC6
GO:0001101	0.00446263501694786	4.14654498044329	1.53487511563367	6	136	response to acid chemical	0.0636258522379022	CDO1, COL1A1, COL1A2, SESN3, GDF10, SLC7A5
GO:0001501	0.00700350180036121	2.30406624785837	5.95892691951896	13	528	skeletal system development	0.0841521395571704	COL1A1, COL1A2, COL11A1, FGR, GREM1, GDF10, HYAL1, CLDN18, PITX1, HHIP, TEK, ZBTB16, HMGA2
GO:0001503	0.000324155093198879	3.16433500672733	4.77391304347826	14	423	ossification	0.0133182431302464	CTHRC1, COL1A1, COL1A2, COL11A1, FGR, GREM1, GDF10, IGFBP2, IL6, SMAD6, SOX2, TEK, CLEC3B, ZBTB16
GO:0001508	0.304120934039577	1.57380952380952	1.92987974098057	3	171	action potential	0.45941849880108	DSG2, SCN7A, CAV1
GO:0001525	5.08569602191958e-05	3.18459167950693	6.1959296947271	18	549	angiogenesis	0.00413456265952228	CDH5, CXCL13, AGTR1, GREM1, ANGPT1, RGCC, ANXA3, HYAL1, IL6, AQP1, ROBO4, TMEM100, ECSCR, TEK, ADAM12, HMGA2, ADTRP, CAV1
GO:0001558	0.282358059273941	1.37402300869412	4.42405180388529	6	392	regulation of cell growth	0.442750974973612	AGTR1, AGTR2, FBP1, GREM1, HYAL1, SCGB3A1
GO:0001568	8.28260732249347e-06	3.11593882602546	8.23866790009251	23	730	blood vessel development	0.00143853829905671	CDH5, CXCL13, WIF1, COL1A1, COL1A2, AGTR1, GREM1, ANGPT1, RGCC, ANXA3, HYAL1, IL6, AQP1, SMAD6, ROBO4, TMEM100, ECSCR, SLC1A1, TEK, ADAM12, HMGA2, ADTRP, CAV1
GO:0001570	0.244949830147123	2.14930602344697	0.948011100832562	2	84	vasculogenesis	0.412677822306948	TMEM100, CAV1
GO:0001649	0.00501973793664359	3.21158095238095	2.62960222016651	8	233	osteoblast differentiation	0.0685116628027665	CTHRC1, COL1A1, GREM1, GDF10, IGFBP2, IL6, SMAD6, SOX2
GO:0001654	0.670455858029881	0.875540807325576	4.5481961147086	4	403	eye development	0.747537739577525	SLC7A11, AQP1, SLC1A1, SOX2
GO:0001656	0.0837670609875787	3.01969696969697	1.02701202590194	3	91	metanephros development	0.256162734982399	AGTR2, GREM1, AQP1
GO:0001657	0.103819801521415	2.73797250859107	1.12858464384829	3	100	ureteric bud development	0.282622927424209	AGTR2, GREM1, SMAD6
GO:0001658	0.150965249084694	2.99147860286544	0.688436632747456	2	61	branching involved in ureteric bud morphogenesis	0.331325799398401	AGTR2, GREM1
GO:0001659	0.617510794603584	0.96229737113715	2.07659574468085	2	184	temperature homeostasis	0.706228298766925	FABP4, CAV1
GO:0001666	0.00757698779888513	2.76882477128783	3.41961147086031	9	303	response to hypoxia	0.0895975071580586	CD24, POSTN, AK4, RGCC, AQP1, KCNK3, SLC6A4, TEK, CAV1
GO:0001678	0.258156961575068	1.7297385620915	1.76059204440333	3	156	intracellular glucose homeostasis	0.422810865914418	GJB6, COL1A1, VSNL1
GO:0001701	0.290137749545283	1.35958279009126	4.46919518963922	6	396	in utero embryonic development	0.448894178683746	SLC34A2, ANGPT1, NEK2, TMEM100, CCNB2, GINS1
GO:0001704	0.0532121452143622	2.93845514566693	1.41073080481036	4	125	formation of primary germ layer	0.210829311732344	COL11A1, SOX2, HMGA2, ATOH8
GO:0001706	0.030262702201971	4.67105263157895	0.677150786308973	3	60	endoderm formation	0.17030005268638	COL11A1, SOX2, HMGA2
GO:0001763	0.197082206865488	1.77793997922574	2.29102682701203	4	203	morphogenesis of a branching structure	0.37446599325362	AGTR2, GREM1, HHIP, NKX2-1
GO:0001764	0.614540674044957	0.967674979396233	2.06530989824237	2	183	neuron migration	0.704307113235087	ASPM, NKX2-1
GO:0001765	0.00910505221994883	16.0934203917629	0.146716003700278	2	13	membrane raft assembly	0.0985563867774064	CAV1, CAV2
GO:0001775	0.120430468266452	1.40524079790235	12.4821461609621	17	1106	cell activation	0.301352206448011	CD24, FGR, SLC7A11, RGCC, HBB, ANXA3, IGFBP2, IL6, MNDA, SLC6A4, SCGB1A1, ZBTB16, NR4A3, CAV1, LY6D, IL1RL1, CD69
GO:0001776	0.133147288131511	2.43470948012232	1.26401480111008	3	112	leukocyte homeostasis	0.315605327512719	SLC7A11, IL6, CCNB2
GO:0001780	0.0210629237863326	9.83057090239411	0.225716928769658	2	20	neutrophil homeostasis	0.147707245058166	SLC7A11, IL6
GO:0001781	0.00256296048658842	35.4187845303867	0.0790009250693802	2	7	neutrophil apoptotic process	0.042639122717829	SLC7A11, IL6
GO:0001816	0.104516824428673	1.51985294117647	8.81424606845513	13	781	cytokine production	0.282622927424209	CD24, POSTN, BTNL9, FGR, ANGPT1, RGCC, IL6, PLA2G1B, TREM1, SCGB1A1, NR4A3, SLC7A5, IL1RL1
GO:0001817	0.16578969610265	1.40627158447299	8.73524514338575	12	774	regulation of cytokine production	0.345378151301015	CD24, POSTN, BTNL9, FGR, ANGPT1, RGCC, IL6, PLA2G1B, SCGB1A1, NR4A3, SLC7A5, IL1RL1
GO:0001818	0.119005788932574	1.84009351256575	3.34061054579093	6	296	negative regulation of cytokine production	0.299158631257477	CD24, ANGPT1, RGCC, IL6, SCGB1A1, IL1RL1
GO:0001819	0.186110451910272	1.48433045034298	5.49620721554117	8	487	positive regulation of cytokine production	0.365055460343506	POSTN, FGR, RGCC, IL6, PLA2G1B, NR4A3, SLC7A5, IL1RL1
GO:0001822	0.0104061121307957	2.62324805339266	3.60018501387604	9	319	kidney development	0.100053872949984	CD24, AGTR1, AGTR2, GREM1, ANGPT1, AQP1, SMAD6, TEK, ZBTB16
GO:0001823	0.0311179689347145	3.52475247524752	1.1850138760407	4	105	mesonephros development	0.17030005268638	AGTR2, GREM1, SMAD6, ZBTB16
GO:0001824	0.369340532389837	1.57063930544594	1.28658649398705	2	114	blastocyst development	0.515242852961506	NEK2, GINS1
GO:0001837	0.00078438809044807	4.39605194805195	1.95245143385754	8	173	epithelial to mesenchymal transition	0.0211066682648034	COL1A1, GREM1, RGCC, IL6, TMEM100, NKX2-1, ZNF750, HMGA2
GO:0001838	0.369340532389837	1.57063930544594	1.28658649398705	2	114	embryonic epithelial tube formation	0.515242852961506	CTHRC1, GREM1
GO:0001885	0.170828940578163	2.75690607734807	0.744865864939871	2	66	endothelial cell development	0.352039537767871	CDH5, ROBO4
GO:0001889	0.485175448713961	1.236479651389	1.62516188714154	2	144	liver development	0.608744378319964	IL6, SLC7A5
GO:0001894	0.0105516185604137	2.80600333518621	2.99074930619796	8	265	tissue homeostasis	0.100053872949984	CDH5, GJB6, ANGPT1, IL6, CLDN18, JAM2, SLC39A8, SLC1A1
GO:0001906	0.29450495593353	1.47663682475865	2.74246068455134	4	243	cell killing	0.454607420602158	CXCL13, CXCL2, KRT6A, TREM1
GO:0001932	0.000630902806952938	2.5569844789357	7.60666049953747	18	674	regulation of protein phosphorylation	0.0191323779791046	CD24, CDH5, CDKN3, ECT2, FGR, TPX2, LIMCH1, GREM1, ANGPT1, RGCC, IL6, PLA2G1B, TEK, UCHL1, HMGA2, ADTRP, CAV1, CDC6
GO:0001933	0.705875773607396	0.812899910060388	2.44902867715079	2	217	negative regulation of protein phosphorylation	0.771622701185405	UCHL1, CAV1
GO:0001934	0.00116685028300435	2.87768958185684	4.83034227567068	13	428	positive regulation of protein phosphorylation	0.0271861886058515	CD24, ECT2, TPX2, LIMCH1, GREM1, ANGPT1, RGCC, IL6, PLA2G1B, TEK, HMGA2, ADTRP, CAV1
GO:0001935	0.00993953425626004	3.47227993439038	1.81702127659574	6	161	endothelial cell proliferation	0.100053872949984	AGTR1, RGCC, TEK, ATOH8, CAV1, CAV2
GO:0001936	0.0047902747976855	4.08320493066256	1.55744680851064	6	138	regulation of endothelial cell proliferation	0.0670463003734663	AGTR1, RGCC, TEK, ATOH8, CAV1, CAV2
GO:0001937	0.00176972972689977	8.50758180367119	0.519148936170213	4	46	negative regulation of endothelial cell proliferation	0.0341576074254229	RGCC, ATOH8, CAV1, CAV2
GO:0001938	0.0880666015848254	2.95222222222222	1.04958371877891	3	93	positive regulation of endothelial cell proliferation	0.258901022965983	AGTR1, TEK, CAV2
GO:0001944	1.5822000471342e-05	2.9832513568521	8.57724329324699	23	760	vasculature development	0.0020846849586551	CDH5, CXCL13, WIF1, COL1A1, COL1A2, AGTR1, GREM1, ANGPT1, RGCC, ANXA3, HYAL1, IL6, AQP1, SMAD6, ROBO4, TMEM100, ECSCR, SLC1A1, TEK, ADAM12, HMGA2, ADTRP, CAV1
GO:0001952	0.010882235503607	3.95719399423287	1.33172987974098	5	118	regulation of cell-matrix adhesion	0.100053872949984	POSTN, LIMCH1, GREM1, ARHGAP6, TEK
GO:0001953	0.056146585139053	5.52486187845304	0.383718778908418	2	34	negative regulation of cell-matrix adhesion	0.212128421108046	POSTN, ARHGAP6
GO:0001958	0.0448204495109692	6.31570639305446	0.338575393154487	2	30	endochondral ossification	0.19199432464284	COL1A1, TEK
GO:0001959	0.0384347360364359	2.80421878312487	1.85087881591119	5	164	regulation of cytokine-mediated signaling pathway	0.186695525649258	CD24, ANGPT1, IL6, CLDN18, CAV1
GO:0001960	0.0656069348635592	3.36561181434599	0.925439407955597	3	82	negative regulation of cytokine-mediated signaling pathway	0.225031942071486	IL6, CLDN18, CAV1
GO:0001975	0.0621449901919802	5.19922001949951	0.406290471785384	2	36	response to amphetamine	0.225031942071486	FOSB, SLC1A1
GO:0001990	0.0683499579727205	4.9097605893186	0.42886216466235	2	38	regulation of systemic arterial blood pressure by hormone	0.230915286837989	AGTR1, AGTR2
GO:0002009	0.311654184662857	1.28863636363636	5.49620721554117	7	487	morphogenesis of an epithelium	0.465393301727671	CTHRC1, AGTR2, FLRT3, GREM1, KRT6A, HHIP, NKX2-1
GO:0002016	0.00256296048658842	35.4187845303867	0.0790009250693802	2	7	regulation of blood volume by renin-angiotensin	0.042639122717829	AGTR1, AGTR2
GO:0002027	0.0257964585184313	3.74877977065569	1.11729879740981	4	99	regulation of heart rate	0.159237912760785	DSG2, AGTR2, SLC1A1, CAV1
GO:0002034	0.00123877085620179	59.0386740331492	0.0564292321924144	2	5	maintenance of blood vessel diameter homeostasis by renin-angiotensin	0.0273603667141447	AGTR1, AGTR2
GO:0002040	0.0196146456879669	3.38355464759959	1.54616096207216	5	137	sprouting angiogenesis	0.14414916817467	AGTR1, GREM1, ANGPT1, TEK, ADTRP
